"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","LLC_BI__Product_Type__c","LLC_BI__Activate__c","LLC_BI__External_Stage_Order__c","LLC_BI__External_Stage__c","LLC_BI__Is_Booked__c","LLC_BI__Is_Closed__c","LLC_BI__Is_Covenant__c","LLC_BI__Is_Excluded_From_Stage_Duration__c","LLC_BI__Is_Ready_To_Transmit__c","LLC_BI__Stage__c","LLC_BI__Status__c","LLC_BI__lookupKey__c","LLC_BI__Stage_and_Status__c"
"a45WD000001CwAaYAK","false","P-0000002701","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lpYAC","false","1.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42191023561742995","Credit Underwriting|Open"
"a45WD000001CwAbYAK","false","P-0000002702","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lgYAC","false","1.0","Underwriting","false","false","false","false","false","Approval / Loan Committee","Open","42191331920806928","Approval / Loan Committee|Open"
"a45WD000001CwAcYAK","false","P-0000002703","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lUYAS","false","3.0","Closing","false","true","false","false","false","Closing","Open","42199446351117142","Closing|Open"
"a45WD000001CwAdYAK","false","P-0000002704","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lUYAS","false","3.0","Closing","false","true","false","false","false","Boarding","Open","42200759423887567","Boarding|Open"
"a45WD000001CwAeYAK","false","P-0000002705","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lfYAC","true","4.0","Complete","true","true","true","false","false","Booked","Open","42205130490938208","Booked|Open"
"a45WD000001GBf0YAG","false","P-0000003043","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv2YAG","false","4.0","Processing","false","false","false","false","false","Closing","Open","42206427720272091","Closing|Open"
"a45WD000001CwAfYAK","false","P-0000002706","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lZYAS","false","0.0","Application","false","false","false","false","false","Qualification","Open","42207549586043831","Qualification|Open"
"a45WD000001CwAgYAK","false","P-0000002707","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4laYAC","false","1.0","Underwriting","false","false","false","false","false","Approval / Loan Committee","Open","42208925670575835","Approval / Loan Committee|Open"
"a45WD000001CwAhYAK","false","P-0000002708","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lnYAC","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42212385170778364","Doc Prep|Open"
"a45WD000001CwAiYAK","false","P-0000002709","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lZYAS","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42213673654712370","Complete|Superseded"
"a45WD000001CwAjYAK","false","P-0000002710","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lqYAC","false","0.0","Application","false","false","false","false","false","Qualification","Open","42214959726330972","Qualification|Open"
"a45WD000001CwAkYAK","false","P-0000002711","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lkYAC","false","0.0","Application","false","false","false","false","false","Proposal","Open","42215433107357725","Proposal|Open"
"a45WD000001CwAlYAK","false","P-0000002712","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lhYAC","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42220195280309293","Final Review|Open"
"a45WD000001GBevYAG","false","P-0000003038","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv2YAG","false","2.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42222223668205573","Credit Underwriting|Open"
"a45WD000001CwAmYAK","false","P-0000002713","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lgYAC","false","0.0","Application","false","false","false","false","false","Qualification","Open","42224052678434455","Qualification|Open"
"a45WD000001CwAnYAK","false","P-0000002714","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lSYAS","false","1.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42227101655279701","Credit Underwriting|Open"
"a45WD000001CwAoYAK","false","P-0000002715","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lpYAC","false","2.0","Processing","false","false","false","false","false","Processing","Open","42227197472290326","Processing|Open"
"a45WD000001CwApYAK","false","P-0000002716","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lqYAC","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42231004257488001","Complete|Paid Out"
"a45WD000001CwAqYAK","false","P-0000002717","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lUYAS","false","0.0","Application","false","false","false","false","false","Proposal","Open","42232078388021008","Proposal|Open"
"a45WD000001CwArYAK","false","P-0000002718","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lZYAS","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42238152893333378","Complete|Paid Out"
"a45WD000001CwAsYAK","false","P-0000002719","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lgYAC","false","3.0","Closing","false","true","false","false","false","Boarding","Open","42242422012823087","Boarding|Open"
"a45WD000001GBdtYAG","false","P-0000002974","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQuzYAG","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42247285589334626","Doc Prep|Open"
"a45WD000001CwAtYAK","false","P-0000002720","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4leYAC","false","1.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42250108892941013","Credit Underwriting|Open"
"a45WD000001CwAuYAK","false","P-0000002721","2026-04-07T19:18:49.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lpYAC","false","3.0","Closing","false","true","false","false","false","Boarding","Open","42251248111810903","Boarding|Open"
"a45WD000001CwAvYAK","false","P-0000002722","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lSYAS","false","2.0","Processing","false","false","false","false","false","Processing","Open","42251711069106128","Processing|Open"
"a45WD000001CwAwYAK","false","P-0000002723","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lcYAC","false","2.0","Processing","false","false","false","false","false","Processing","Open","42254111686885482","Processing|Open"
"a1Vbn000007lxzsEAA","","P-0000001391","","","","","","","","a0tbn000007pcYnAAI","false","","","true","true","false","false","false","Complete","Withdrawn","42254186496941479",""
"a45WD000001CwAxYAK","false","P-0000002724","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lpYAC","false","3.0","Closing","false","true","false","false","false","Closing","Open","42254578702799273","Closing|Open"
"a45WD000001CwAyYAK","false","P-0000002725","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lhYAC","false","1.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42257837370970607","Credit Underwriting|Open"
"a45WD000001GBdnYAG","false","P-0000002968","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQuzYAG","false","0.0","Application","false","false","false","false","false","Qualification","Open","42260204552843784","Qualification|Open"
"a45WD000001GBeoYAG","false","P-0000003031","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv2YAG","false","3.0","Approval","false","false","false","false","false","Approval/Loan Committee","Open","42260302185624709","Approval/Loan Committee|Open"
"a45WD000001CwAzYAK","false","P-0000002726","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lyYAC","false","0.0","Application","false","false","false","false","false","Proposal","Open","42266117320065992","Proposal|Open"
"a45WD000001CwB0YAK","false","P-0000002727","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lwYAC","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42268830871930608","Complete|Paid Out"
"a45WD000001CwB1YAK","false","P-0000002728","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lpYAC","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42270742091945151","Doc Prep|Open"
"a1Vbn000007ly39EAA","","P-0000001394","","","","","","","","a0tbn000007pcYfAAI","false","","","true","true","false","false","false","Complete","Withdrawn","42274675648552420",""
"a45WD000001CwB2YAK","false","P-0000002729","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lZYAS","false","2.0","Processing","false","false","false","false","false","Processing","Open","42276812351088601","Processing|Open"
"a45WD000001CwB3YAK","false","P-0000002730","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lVYAS","false","0.0","Application","false","false","false","false","false","Proposal","Open","42276871194189239","Proposal|Open"
"a45WD000001CwB4YAK","false","P-0000002731","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lnYAC","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42280621489629506","Complete|Superseded"
"a45WD000001CwB5YAK","false","P-0000002732","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lqYAC","false","1.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42282721658063265","Credit Underwriting|Open"
"a45WD000001GBdlYAG","false","P-0000002966","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQuxYAG","false","","","true","true","false","false","false","Complete","Paid Out","42288345429392701","Complete|Paid Out"
"a45WD000001GBe5YAG","false","P-0000002986","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQuyYAG","false","1.0","Underwriting","false","false","false","false","false","Approval / Loan Committee","Open","42289368612454748","Approval / Loan Committee|Open"
"a45WD000001CwB6YAK","false","P-0000002733","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lxYAC","false","2.0","Processing","false","false","false","false","false","Processing","Open","42291253096401180","Processing|Open"
"a45WD000001CwB7YAK","false","P-0000002734","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lhYAC","false","2.0","Processing","false","false","false","false","false","Processing","Open","42294984098007529","Processing|Open"
"a45WD000001CwB8YAK","false","P-0000002735","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lWYAS","true","4.0","Complete","true","true","true","false","false","Booked","Open","42295103581700537","Booked|Open"
"a45WD000001CwB9YAK","false","P-0000002736","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lkYAC","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42303252767595409","Final Review|Open"
"a45WD000001GBeYYAW","false","P-0000003015","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv1YAG","false","4.0","Processing","false","false","false","false","false","Processing","Open","42307285382504822","Processing|Open"
"a45WD000001GBeVYAW","false","P-0000003012","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv1YAG","false","2.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42307838036208184","Credit Underwriting|Open"
"a45WD000001CwBAYA0","false","P-0000002737","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lcYAC","false","4.0","Complete","true","true","true","false","false","Complete","Charge-Off","42310860451662271","Complete|Charge-Off"
"a45WD000001GBdqYAG","false","P-0000002971","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQuzYAG","false","1.0","Underwriting","false","false","false","false","false","Final Review","Open","42311920148400908","Final Review|Open"
"a45WD000001CwBBYA0","false","P-0000002738","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lyYAC","true","4.0","Complete","true","true","true","false","false","Booked","Open","42315466198778292","Booked|Open"
"a45WD000001CwBCYA0","false","P-0000002739","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lVYAS","true","4.0","Complete","true","true","true","false","false","Booked","Open","42319238396893181","Booked|Open"
"a45WD000001GBeWYAW","false","P-0000003013","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv1YAG","false","2.0","Underwriting","false","false","false","false","false","Final Review","Open","42321896685659483","Final Review|Open"
"a45WD000001CwBDYA0","false","P-0000002740","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4leYAC","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42324445586696284","Complete|Superseded"
"a45WD000001GBebYAG","false","P-0000003018","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv1YAG","false","5.0","Complete","true","true","false","false","false","Booked","Open","42326302881235000","Booked|Open"
"a45WD000001GBeHYAW","false","P-0000002998","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv0YAG","false","1.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42328201126475064","Credit Underwriting|Open"
"a45WD000001GBdxYAG","false","P-0000002978","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQuzYAG","false","4.0","Complete","true","true","false","false","false","Complete","Paid Off","42333311739061630","Complete|Paid Off"
"a45WD000001CwBEYA0","false","P-0000002741","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lTYAS","false","2.0","Processing","false","false","false","false","false","Processing","Open","42333925665223476","Processing|Open"
"a45WD000001CwBFYA0","false","P-0000002742","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4loYAC","false","2.0","Processing","false","false","false","false","false","Processing","Open","42338249106645776","Processing|Open"
"a45WD000001CwBGYA0","false","P-0000002743","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4laYAC","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42340900490798392","Complete|Paid Out"
"a45WD000001CwBHYA0","false","P-0000002744","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lTYAS","false","0.0","Application","false","false","false","false","false","Proposal","Open","42342631320930647","Proposal|Open"
"a45WD000001CwBIYA0","false","P-0000002745","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lRYAS","false","1.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42343429896574107","Credit Underwriting|Open"
"a45WD000001GBeGYAW","false","P-0000002997","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv0YAG","false","0.0","Application","false","false","false","false","false","Proposal","Open","42346690216886193","Proposal|Open"
"a45WD000001GBegYAG","false","P-0000003023","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv3YAG","false","2.0","Underwriting","false","false","false","false","false","Final Review","Open","42347769698202500","Final Review|Open"
"a45WD000001CwBJYA0","false","P-0000002746","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lkYAC","false","4.0","Complete","true","true","true","false","false","Complete","Charge-Off","42347996022096257","Complete|Charge-Off"
"a45WD000001GBelYAG","false","P-0000003028","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv3YAG","false","4.0","Processing","false","false","false","false","false","Closing","Open","42349065783046134","Closing|Open"
"a45WD000001CwBKYA0","false","P-0000002747","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lhYAC","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42349198148609089","Doc Prep|Open"
"a45WD000001CwBLYA0","false","P-0000002748","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4leYAC","false","2.0","Processing","false","false","false","false","false","Processing","Open","42349711924841051","Processing|Open"
"a45WD000001CwBMYA0","false","P-0000002749","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lxYAC","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42353221229897880","Doc Prep|Open"
"a1Vbn000007ly38EAA","","P-0000001393","","","","","","","","a0tbn000007pcYnAAI","false","","","true","true","false","false","false","Complete","Superseded","42360125116925121",""
"a45WD000001GBemYAG","false","P-0000003029","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQv3YAG","false","5.0","Complete","false","false","false","false","false","Booked","Open","42360955069231332","Booked|Open"
"a45WD000001CwBNYA0","false","P-0000002750","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lhYAC","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42361542893402174","Complete|Paid Out"
"a45WD000001CwBOYA0","false","P-0000002751","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lVYAS","false","4.0","Complete","true","true","true","false","false","Complete","Superseded","42361839956380680","Complete|Superseded"
"a45WD000001CwBPYA0","false","P-0000002752","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lfYAC","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42362461168915120","Doc Prep|Open"
"a45WD000001CwBQYA0","false","P-0000002753","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lWYAS","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42363926603271132","Complete|Paid Out"
"a45WD000001CwBRYA0","false","P-0000002754","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lRYAS","false","0.0","Application","false","false","false","false","false","Qualification","Open","42369447372548626","Qualification|Open"
"a45WD000001CwBSYA0","false","P-0000002755","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lVYAS","false","0.0","Application","false","false","false","false","false","Qualification","Open","42369936152058481","Qualification|Open"
"a45WD000001CwBTYA0","false","P-0000002756","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lgYAC","false","4.0","Complete","true","true","true","false","false","Complete","Charge-Off","42372990218130463","Complete|Charge-Off"
"a45WD000001CwBUYA0","false","P-0000002757","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lcYAC","false","2.0","Processing","false","false","false","false","false","Doc Prep","Open","42375965570608515","Doc Prep|Open"
"a45WD000001CwBVYA0","false","P-0000002758","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lhYAC","false","0.0","Application","false","false","false","false","false","Proposal","Open","42377705994005816","Proposal|Open"
"a45WD000001CwBWYA0","false","P-0000002759","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4laYAC","true","4.0","Complete","true","true","true","false","false","Booked","Open","42385520207351574","Booked|Open"
"a1Vbn000007lxzpEAA","","P-0000001388","","","","","","","","a0tbn000007pcYhAAI","false","","","true","true","false","false","false","Complete","Withdrawn","42387736653082924",""
"a45WD000001CwBXYA0","false","P-0000002760","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lyYAC","false","2.0","Processing","false","false","false","false","false","Processing","Open","42388915095973854","Processing|Open"
"a1Vbn000007lxzqEAA","","P-0000001389","","","","","","","","a0tbn000007pcYnAAI","false","","","true","true","false","false","false","Complete","Charge-Off","42392758309550288",""
"a45WD000001CwBYYA0","false","P-0000002761","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lgYAC","false","3.0","Closing","false","true","false","false","false","Closing","Open","42394281393469986","Closing|Open"
"a45WD000001CwBZYA0","false","P-0000002762","2026-04-07T19:18:51.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000E4lSYAS","false","4.0","Complete","true","true","true","false","false","Complete","Paid Out","42403236916128342","Complete|Paid Out"
"a45WD000001GBe3YAG","false","P-0000002984","2026-07-20T14:12:09.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","005al00000RVcKvAAL","2026-08-06T11:32:37.000Z","","","a47WD000000QQuyYAG","false","1.0","Underwriting","false","false","false","false","false","Credit Underwriting","Open","42405001107757427","Credit Underwriting|Open"
