"Id","OwnerId","IsDeleted","Name","nFORCE__App__c","nFORCE__Body_Type__c","nFORCE__Body__c","nFORCE__Description__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parameters__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Taxonomy_Id__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c"
"a0mWD000003RDQYYA4","005al00000RVcKvAAL","false","Pricing Estimates","pricingest","","nforce__ncrelatedlist","","","","false","nforce__navigation","","","","a0sWD00000Xo7dIYAR","nforce__sub_navigation","pricingest","","nforce__topbar","390529193F00405F995F293339137846"
"a0mWD000003RDkJYAW","005al00000RVcKvAAL","false","Business Info","small-business-loan-online-application-business-info","","NPORTAL__PortalForm","","","","false","NPORTAL__ApplicationNavigation","50.0","","","a0sWD00000Xo7cxYAB","","sbl-business-info","","NPORTAL__LoanTopbar","39821666029074203"
"a0mWD000003RDQaYAO","005al00000RVcKvAAL","false","Supplementary Details","lobloanbooked-supplementary-details","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7bmYAB","nforce__sub_navigation","lobloanbooked-supplementary-details","","nforce__topbar","3A287F093B254522B35B103E59674B34"
"a0mWD000003RDQjYAO","005al00000RVcKvAAL","false","Collateral","lobloanbooked-collateral2","","LLC_BI__Collateral_2_Management","","","n-icon-collateral","false","nforce__navigation","","","","a0sWD00000Xo7cuYAB","nforce__sub_navigation","lobloanbooked-collateral2","","nforce__topbar","3C594407066E457EA80F775F6002070C"
"a0mWD000003RDQpYAO","005al00000RVcKvAAL","false","Referrals","lobloanbooked-referrals2","","nforce__ncdatagrid","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7dhYAB","nforce__sub_navigation","lobloanbooked-referrals2","","nforce__topbar","405121315B19437F97017F33280A071A"
"a0mWD000003RDkLYAW","005al00000RVcKvAAL","false","Personal Info","dep-personal-bus-2","Visualforce Page","NPORTAL__PortalForm","","","","false","NPORTAL__ApplicationNavigation","20.0","","","a0sWD00000Xo7crYAB","","dep-personal-bus-2","","NPORTAL__LoanTopbar","41031598381727557"
"a0mWD000003RDkMYAW","005al00000RVcKvAAL","false","Approval Details","retail-loan--post-approval-ui-approval-details","Visualforce Page","nforce__ncdatagrid","","","","false","nforce__navigation","","","","a0sWD00000Xo7byYAB","nforce__sub_navigation","retail-loan--post-approval-ui-approval-details","","nforce__topbar","41521602764630886"
"a0mWD000003RDkNYAW","005al00000RVcKvAAL","false","Collateral Summary","retail-collateral-summary","Visualforce Page","LLC_BI__Collateral_2_Management","This productized route is the retail template for the Collateral Summary route. Users clone this route to reduce configuration and implementation time.","","n-icon-collateral","false","nFORCE__navigation","","","","a0sWD00000Xo7ckYAB","nFORCE__sub_navigation","retail-collateral-summary","","nforce__topbar","42002628843836446"
"a0mWD000003RDQxYAO","005al00000RVcKvAAL","false","Third Parties","retail-third-parties","","llc_bi__third_party_management","","","n-icon-loan","false","nFORCE__navigation","","","","a0sWD00000Xo7YmYAJ","nFORCE__sub_navigation","","","nforce__topbar","42005467079373826"
"a0mWD000003RDngYAG","005al00000RVcKvAAL","false","CRA Reporting","loan-post-cra-readonly-reporting-lob-pwc","","llc_bi__cra_reporting","","","n-icon-treasury_management","false","nforce__navigation","","","","a0sWD00000Xo7hHYAR","nforce__sub_navigation","","","nforce__topbar","42012078674619217"
"a0mWD000003RDQzYAO","005al00000RVcKvAAL","false","Eligibility","sba-form-19201","","nforce__kodatagrid","","","n-icon-misc5","false","nforce__navigation","","","","a0sWD00000Xo7ZWYAZ","nforce__sub_navigation","","","nforce__topbar","42012690446491918"
"a0mWD000003RDx6YAG","005al00000RVcKvAAL","false","Entity Compliance","hmda-entity-compliance-2018-m","","llc_bi__hmda_entity_compliance","","","n-icon-hmda","false","nforce__navigation","","","","a0sWD00000Xo7kkYAB","nforce__sub_navigation","hmda-entity-compliance-2018-m","","nforce__topbar","42015558731602400"
"a0mWD000003RDx7YAG","005al00000RVcKvAAL","false","Loan Compliance","hmda-loan-compliance-2017-m","Lightning Web Component","nforce__ncrelatedlist","","","n-icon-hmda","false","nforce__navigation","","","","a0sWD00000Xo7klYAB","nforce__sub_navigation","hmda-loan-compliance-2017-m","","nforce__topbar","42016898267432200"
"a0mWD000003RDR1YAO","005al00000RVcKvAAL","false","SBA Form G845","sba-form-g845","","nsba__sba_form_contact","","","","false","nforce__navigation","","","","a0sWD00000Xo7YUYAZ","nforce__sub_navigation","","","nforce__topbar","42017737345328781"
"a0mWD000003RDR2YAO","005al00000RVcKvAAL","false","Payment & Rate Structure","amortizationrate-structure","","llc_bi__amortizationstructure","","","n-icon-loan","false","nforce__navigation","","","","a0sWD00000Xo7VjYAJ","nforce__sub_navigation","","","nforce__topbar","42020117106178775"
"a0mWD000003RDx9YAG","005al00000RVcKvAAL","false","SBA Form 1919","sba-form-1919-m","Lightning Web Component","nforce__ncdatagrid","","","n-icon-misc5","false","nforce__navigation","","","","a0sWD00000Xo7ahYAB","nforce__sub_navigation","sba-form-1919-m","","nforce__topbar","42020600448643600"
"a0mWD000003RDR3YAO","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-ARPPartial00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000Xo7VOYAZ","","","","","4202155288318727710"
"a0mWD000003RDR4YAO","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-Overdraft00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000Xo7VTYAZ","","","","","42021552883187277100"
"a0mWD000003RDR5YAO","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-CheckPrinting00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKPYAZ","","","","","42021552883187277102"
"a0mWD000003RDR6YAO","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-CheckPrinting00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKQYAZ","","","","","42021552883187277104"
"a0mWD000003RDR7YAO","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-ReturnedDepositedItem00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKRYAZ","","","","","42021552883187277106"
"a0mWD000003RDR8YAO","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-ReturnedDepositedItem00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKSYAZ","","","","","42021552883187277108"
"a0mWD000003RDR9YAO","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-OBStopPayment00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKTYAZ","","","","","42021552883187277110"
"a0mWD000003RDRAYA4","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-OBStopPayment00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKVYAZ","","","","","42021552883187277112"
"a0mWD000003RDRBYA4","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-OBBookTransfer00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKWYAZ","","","","","42021552883187277114"
"a0mWD000003RDRCYA4","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-OBBookTransfer00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKXYAZ","","","","","42021552883187277116"
"a0mWD000003RDRDYA4","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-WireNotification00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKYYAZ","","","","","42021552883187277118"
"a0mWD000003RDREYA4","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-ARPPartial00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKUYAZ","","","","","4202155288318727712"
"a0mWD000003RDRFYA4","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-WireNotification00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKZYAZ","","","","","42021552883187277120"
"a0mWD000003RDRGYA4","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-zerobalanceaccount(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKaYAJ","","","","","42021552883187277122"
"a0mWD000003RDRHYA4","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-zerobalanceaccount(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKbYAJ","","","","","42021552883187277124"
"a0mWD000003RDRIYA4","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-ACHDebit00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKcYAJ","","","","","42021552883187277126"
"a0mWD000003RDRJYA4","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-ACHDebit00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKdYAJ","","","","","42021552883187277128"
"a0mWD000003RDRKYA4","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-retaillockbox(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKeYAJ","","","","","42021552883187277130"
"a0mWD000003RDRLYA4","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-retaillockbox(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKgYAJ","","","","","42021552883187277132"
"a0mWD000003RDRMYA4","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-remotedeposit(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKhYAJ","","","","","42021552883187277134"
"a0mWD000003RDRNYA4","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-remotedeposit(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKiYAJ","","","","","42021552883187277136"
"a0mWD000003RDROYA4","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-AccountAnalysisStatement01(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKjYAJ","","","","","42021552883187277138"
"a0mWD000003RDRPYA4","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-ARPTransmission00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKfYAJ","","","","","4202155288318727714"
"a0mWD000003RDRQYA4","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-AccountAnalysisStatement01(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKkYAJ","","","","","42021552883187277140"
"a0mWD000003RDRRYA4","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-ARPSetup00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKlYAJ","","","","","42021552883187277142"
"a0mWD000003RDRSYA4","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-ARPSetup00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKmYAJ","","","","","42021552883187277144"
"a0mWD000003RDRTYA4","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-PreEncodedChecks00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKnYAJ","","","","","42021552883187277146"
"a0mWD000003RDRUYA4","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-PreEncodedChecks00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKoYAJ","","","","","42021552883187277148"
"a0mWD000003RDRVYA4","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-ReturnDepositedItem00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKpYAJ","","","","","42021552883187277150"
"a0mWD000003RDRWYA4","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-ReturnDepositedItem00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKrYAJ","","","","","42021552883187277152"
"a0mWD000003RDRXYA4","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-OBSecurityTokens00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKsYAJ","","","","","42021552883187277154"
"a0mWD000003RDRYYA4","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-OBSecurityTokens00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKtYAJ","","","","","42021552883187277156"
"a0mWD000003RDRZYA4","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-BillPay01(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKuYAJ","","","","","42021552883187277158"
"a0mWD000003RDRaYAO","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-ARPTransmission00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKqYAJ","","","","","4202155288318727716"
"a0mWD000003RDRbYAO","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-BillPay01(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKvYAJ","","","","","42021552883187277160"
"a0mWD000003RDRcYAO","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-OBInformationReporting00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKwYAJ","","","","","42021552883187277162"
"a0mWD000003RDRdYAO","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-OBInformationReporting00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKxYAJ","","","","","42021552883187277164"
"a0mWD000003RDReYAO","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-Checks00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKyYAJ","","","","","42021552883187277166"
"a0mWD000003RDRfYAO","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-Checks00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoKzYAJ","","","","","42021552883187277168"
"a0mWD000003RDRgYAO","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-OnlineBanking01(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoL0YAJ","","","","","42021552883187277170"
"a0mWD000003RDRhYAO","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-OnlineBanking01(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoL2YAJ","","","","","42021552883187277172"
"a0mWD000003RDRiYAO","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-BusinessDebitCard00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoL3YAJ","","","","","42021552883187277174"
"a0mWD000003RDRjYAO","005al00000RVcKvAAL","false","Mass Edit Analyzed Accounts","tmmpr-BusinessDebitCard00(MassEditAnalyzedAccounts)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoL4YAJ","","","","","42021552883187277176"
"a0mWD000003RDRkYAO","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-AccountAnalysisStatement00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoL5YAJ","","","","","42021552883187277178"
"a0mWD000003RDRlYAO","005al00000RVcKvAAL","false","Mass Edit Authorized Users","tmmpr-ACHBlockandFilter00(MassEditAuthorizedUsers)-00","","LLC_BI__MassEdit","","","","false","","","","","a0sWD00000XnoL1YAJ","","","","","4202155288318727718"
