"Id","OwnerId","IsDeleted","Name","nFORCE__Conditional_Display_Criteria_Context__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Group__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Primary_Button_Text__c","nFORCE__Question_Group__c","nFORCE__Route__c","nFORCE__Visibility_Criteria__c","nFORCE__lookupKey__c","Route_App_Name__c","Route_Screen__c","nPortal__Is_Portal_Enabled__c","nPortal__OA_Auto_Decision_Required__c","nPortal__OA_Business_Credit_Pull_Required__c","nPortal__OA_Credit_Pull_Required__c"
"a0jWE00000I6vuuYAB","005al00000RVvFOAA1","false","23584","","{{IF=""A OR B OR C OR D OR E OR F OR G OR H""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{COND=""G"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{COND=""H"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Complete""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDS42AM","false","false","false","false","7010.0","a0mWE000003FDQiYAO","","","a0mWE000003FDQiYAO","","15371620937670254","booked-policy-exceptions","<a href=""/a0sWE000002Yqhu"" target=""_blank"">Policy Exceptions</a>","","","",""
"a0jWE00000I6vuyYAB","005al00000RVvFOAA1","false","23588","","","a0XWE000002gDS42AM","false","false","false","false","8500050.0","a0mWE000003FD2wYAG","","a0XWE000002gDSv2AM","a0mWE000003FCnoYAG","","15961620937670240","booked-cra","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vv1YAB","005al00000RVvFOAA1","false","23591","","","a0XWE000002gDT92AM","false","false","false","true","1.0","","","","a0mWE000003FDNWYA4","","16191560278763500","action-memo","<a href=""/a0sWE000002Yqh8"" target=""_blank"">Change Memo</a>","","","",""
"a0jWE00000I6vv5YAB","005al00000RVvFOAA1","false","23595","","","a0XWE000002gDS42AM","false","false","false","false","11000.0","","","","a0mWE000003FD2tYAG","","16461620937670268","booked-adverse-actions","<a href=""/a0sWE000002YqW1"" target=""_blank"">Adverse Actions</a>","","","",""
"a0jWE00000I6vv7YAB","005al00000RVvFOAA1","false","23597","","","a0XWE000002gDSE2A2","false","false","false","true","1.0","","","","a0mWE000003FD0jYAG","","16771560278866200","action-m-retail-change-memo","<a href=""/a0sWE000002YqWA"" target=""_blank"">Change Memo</a>","","","",""
"a0jWE00000I6vv8YAB","005al00000RVvFOAA1","false","23598","","","a0XWE000002gDQn2AM","false","false","false","false","9000040.0","","","","a0mWE000003FDPTYA4","","16941585604343600","tool-credit-memo-m","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6uszYAB","005al00000RVvFOAA1","false","19621","","","a0XWE000002gDSt2AM","false","true","true","false","1.0","","","","a0mWE000003FDIlYAO","","16961585668912562","loan-bus-connected-create-relationship","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6ut0YAB","005al00000RVvFOAA1","false","19622","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.cm_Are_you_applying_with_a_Business__c"" IS=""No""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDPi2AM","false","false","false","false","90.0","a0mWE000003FDAPYA4","","","a0mWE000003FD9AYAW","","17011666029062606","small-business-loan-online-application-credit-check","<a href=""/a0sWE000002YqZD"" target=""_blank"">Credit Check</a>","","","",""
"a0jWE00000I6vv9YAB","005al00000RVvFOAA1","false","23599","","","a0XWE000002gDS42AM","false","false","false","false","1.000008E7","","","","a0mWE000003FD3GYAW","","17081620937670263","action-booked-copy-loan","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vq2YAB","005al00000RVvFOAA1","false","23282","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Booked""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" NOT=""Complete""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDTA2A2","false","false","false","false","3025.0","a0mWE000003FDReYAO","","","a0mWE000003FDM5YAO","","17171619447513201","post-approval-collateral2","<a href=""/a0sWE000002Yqgb"" target=""_blank"">Collateral2</a>","","","",""
"a0jWE00000I6vvCYAR","005al00000RVvFOAA1","false","23602","","{{IF=""A OR B OR C OR D""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDTA2A2","false","false","false","false","1.000007E7","","","","a0mWE000003FDQsYAO","","17261619447513224","action-post-approval-change-product","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vvDYAR","005al00000RVvFOAA1","false","23603","","{{IF=""A AND B""}}{{COND=""A""
FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{COND=""B""
FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Locked__c""
IS=""false""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDS42AM","false","false","false","true","13000.0","","","","a0mWE000003FCnAYAW","","17351620937670243","booked-budget-administration2","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vq3YAB","005al00000RVvFOAA1","false","23283","","","a0XWE000002gDSp2AM","false","true","false","false","10.0","","","","a0mWE000003FDOfYAO","","17391563816246900","dashboard-pp-sn-details","<a href=""/a0sWE000002Yqg8"" target=""_blank"">Package Details</a>","","","",""
"a0jWE00000I6ut1YAB","005al00000RVvFOAA1","false","19623","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Application__r.nPortal__Status__c"" NOT=""Offers Available""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDPi2AM","false","false","false","false","160.0","","","","a0mWE000003FD9dYAG","","17401666029062604","small-business-loan-online-application-finish","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vq4YAB","005al00000RVvFOAA1","false","23284","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDTA2A2","false","false","false","false","15000.0","","","","a0mWE000003FDR7YAO","","17521619447513208","post-approval-draws---disbursements","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vq5YAB","005al00000RVvFOAA1","false","23285","","","a0XWE000002gDSp2AM","false","true","false","false","15.0","a0mWE000003FDKPYA4","","","a0mWE000003FDKPYA4","","17551563816246900","action-pp-add-entity","<a href=""/a0sWE000002YqZj"" target=""_blank"">Borrowing Structure Information</a>","","","",""
"a0jWE00000I6ut2YAB","005al00000RVvFOAA1","false","19624","","","a0XWE000002gDSX2A2","false","false","false","false","175.0","a0mWE000003FDCpYAO","","","a0mWE000003FDCpYAO","","17781701790661681","deposit-account-origination---baseline-ancillary-services--read-only","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vvHYAR","005al00000RVvFOAA1","false","23607","","","a0XWE000002gDQn2AM","false","false","false","false","7000.0","","","","a0mWE000003FDPVYA4","","18081585604343600","policy-exception-m","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vvIYAR","005al00000RVvFOAA1","false","23608","","{{IF=""A OR B OR C OR D OR E OR F OR G OR H""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{COND=""G"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{COND=""H"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Complete""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDS42AM","false","true","false","false","5100.0","a0mWE000003FDQwYAO","","","a0mWE000003FDQwYAO","","18111620937670263","booked-covenants","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vq6YAB","005al00000RVvFOAA1","false","23286","","","a0XWE000002gDSp2AM","false","true","false","false","60.0","","","","a0mWE000003FDMZYA4","","18251563816246900","tool-pp-document-manager","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vq7YAB","005al00000RVvFOAA1","false","23287","","","a0XWE000002gDTA2A2","false","false","false","true","1.000008E7","","","","a0mWE000003FDR9YAO","","18321619447513225","action-post-approval-copy-loan","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6ut4YAB","005al00000RVvFOAA1","false","19626","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.cm_Are_you_applying_with_a_Business__c"" IS=""Yes""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDPi2AM","false","false","false","false","40.0","a0mWE000003FDCSYA4","","","a0mWE000003FD9UYAW","","18501666029062601","small-business-loan-online-application-business-search","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vq9YAB","005al00000RVvFOAA1","false","23289","","","a0XWE000002gDTA2A2","false","false","false","true","12000.0","","","","a0mWE000003FDRXYA4","","18711619447513219","post-approval-decision-history","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6ut6YAB","005al00000RVvFOAA1","false","19628","","","a0XWE000002gDSX2A2","false","false","false","false","105.0","a0mWE000003FD9kYAG","","","a0mWE000003FDCeYAO","","18931701790661693","deposit-account-origination---baseline-automated-booking-summary","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6ut8YAB","005al00000RVvFOAA1","false","19630","","","a0XWE000002gDSF2A2","false","false","false","false","50.0","","","","a0mWE000003FDCvYAO","","19111663700614620","small-business-loan-post-approval-ui-loan-team","<a href=""/a0sWE000002YqY9"" target=""_blank"">Loan Team</a>","","","",""
"a0jWE00000I6vvLYAR","005al00000RVvFOAA1","false","23611","","","a0XWE000002gDSp2AM","false","true","false","false","40.0","a0mWE000003FCwZYAW","","","a0mWE000003FCwZYAW","","19141563816246900","tool-pp-form-gen","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vqAYAR","005al00000RVvFOAA1","false","23290","","{{IF=""A AND B AND C""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c NOT=""Booked""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c NOT=""Complete""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.cm_Roll_Up_Adverse_Action__c"" GREATER=""0""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDTA2A2","false","false","false","false","1.000011E7","","","","a0mWE000003FDQkYAO","","19141619447513221","action-post-approval-adverse-action","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vqBYAR","005al00000RVvFOAA1","false","23291","","","a0XWE000002gDSp2AM","false","true","false","false","10.0","","","","a0mWE000003FDKzYAO","","19221563816246900","action-pp-submit-approval","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vqCYAR","005al00000RVvFOAA1","false","23292","","","a0XWE000002gDSp2AM","false","true","false","false","100.0","a0mWE000003FDPIYA4","","","a0mWE000003FDPIYA4","","19231563816246900","pp-sn-deposits","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vqDYAR","005al00000RVvFOAA1","false","23293","","{{IF=""A OR B OR C OR D OR E OR F OR G OR H OR I""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{COND=""G"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{COND=""H"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Complete""}}{{COND=""I"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Boarding""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDTA2A2","false","false","false","false","1540.0","a0mWE000003FDLZYA4","","","a0mWE000003FDRZYA4","","19391619447513213","post-approval-pricing","<a href=""/a0sWE000002YqiC"" target=""_blank"">Pricing Approved</a>","","","",""
"a0jWE00000I6vvOYAR","005al00000RVvFOAA1","false","23614","","","a0XWE000002gDSE2A2","false","false","false","false","10.0","a0mWE000003FD1MYAW","","","a0mWE000003FCo9YAG","","19581560278866200","m-retail-manage-fees","<a href=""/a0sWE000002YqW0"" target=""_blank"">Fees Summary</a>","","","",""
"a0jWE00000I6vw4YAB","005al00000RVvFOAA1","false","23656","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.cm_Roll_Up_Adverse_Action__c"" GREATER=""0""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDS42AM","false","false","false","false","10900.0","","","","a0mWE000003FD2tYAG","","20021620937670268","booked-adverse-actions","<a href=""/a0sWE000002YqW1"" target=""_blank"">Adverse Actions</a>","","","",""
"a0jWE00000I6vqEYAR","005al00000RVvFOAA1","false","23294","","","a0XWE000002gDTA2A2","false","false","false","false","8500060.0","a0mWE000003FDLwYAO","","","a0mWE000003FDMIYA4","","20631619447513204","post-approval-certifications","<a href=""/a0sWE000002Yqgi"" target=""_blank"">Certifications</a>","","","",""
"a0jWE00000I6ut9YAB","005al00000RVvFOAA1","false","19631","","","a0XWE000002gDT42AM","false","true","true","false","0.0","","","","a0mWE000003FDIoYAO","","20991585669723014","loan-ind-create-relationship","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vqGYAR","005al00000RVvFOAA1","false","23296","","","a0XWE000002gDT92AM","false","false","false","true","7.0","","","","a0mWE000003FDM4YAO","","21221560278763500","retail-loan-documents","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vwCYAR","005al00000RVvFOAA1","false","23664","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDQn2AM","false","false","false","false","1030.0","a0mWE000003FDLoYAO","","","a0mWE000003FDLdYAO","","21261585604343600","rate-structure-m","<a href=""/a0sWE000002YqfY"" target=""_blank"">Rate Structure</a>","","","",""
"a0jWE00000I6vqHYAR","005al00000RVvFOAA1","false","23297","","","a0XWE000002gDSk2AM","false","false","false","false","0.0","a0mWE000003FDRVYA4","","","a0mWE000003FDRVYA4","","21631562008923000","master-relationship-deposit-products","<a href=""/a0sWE000002YqiA"" target=""_blank"">Deposit Products</a>","","","",""
"a0jWE00000I6utBYAR","005al00000RVvFOAA1","false","19633","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Secured__c"" IS=""True""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDSF2A2","false","false","false","false","200.0","","","","a0mWE000003FDCCYA4","","22401663700614605","small-business-loan-post-approval-ui-collateral","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vqIYAR","005al00000RVvFOAA1","false","23298","","{{IF=""A OR B OR C OR D OR E OR F OR G OR H OR I""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{COND=""G"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{COND=""H"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Complete""}}{{COND=""I"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Boarding""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDTA2A2","false","true","false","false","1410.0","a0mWE000003FDLZYA4","","","a0mWE000003FDR8YAO","","22721619447513212","post-approval-editable-fields","<a href=""/a0sWE000002Yqi1"" target=""_blank"">Editable Fields</a>","","","",""
"a0jWE00000I6vqKYAR","005al00000RVvFOAA1","false","23300","","","a0XWE000002gDSp2AM","false","true","false","false","30.0","","","","a0mWE000003FDPWYA4","","23241563816246900","pp-sn-entity-involvement","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vwLYAR","005al00000RVvFOAA1","false","23673","","{{IF=""A AND B""}}{{COND=""A""
FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{COND=""B""
FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Locked__c""
IS=""false""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDTA2A2","false","false","false","true","13000.0","","","","a0mWE000003FDR2YAO","","23251619447513206","post-approval-budget-administration2","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vwMYAR","005al00000RVvFOAA1","false","23674","","","a0XWE000002gDQn2AM","false","false","false","false","9000050.0","","","","a0mWE000003FCszYAG","","23281585604343600","tool-loan-closing-review","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vqLYAR","005al00000RVvFOAA1","false","23301","","","a0XWE000002gDTG2A2","false","false","false","false","20.0","a0mWE000003FDPQYA4","","","a0mWE000003FDPGYA4","","23452345345","loan-manage-fees","<a href=""/a0sWE000002YqgE"" target=""_blank"">Enhanced Fees Management</a>","","","",""
"a0jWE00000I6vqMYAR","005al00000RVvFOAA1","false","23302","","","a0XWE000002gDT92AM","false","false","false","false","20.0","","","","a0mWE000003FDNTYA4","","2365236546254","action-submit-approval","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000I6vqNYAR","005al00000RVvFOAA1","false","23303","","","a0XWE000002gDTA2A2","false","false","false","false","4200.0","a0mWE000003FDRMYA4","","","a0mWE000003FDM9YAO","","23791619447513220","post-approval-manage-fees","<a href=""/a0sWE000002Yqge"" target=""_blank"">Enhanced Fees Management</a>","","","",""
"a0jWE00000I6utDYAR","005al00000RVvFOAA1","false","19635","","","a0XWE000002gDSX2A2","false","false","false","false","35.0","a0mWE000003FD95YAG","","","a0mWE000003FD9CYAW","","23821701790661687","deposit-account-origination---baseline-account-options2","<a href=""/"" target=""_blank""> </a>","","","",""
"a0jWE00000ICEuZYAX","005al00000RVvFOAA1","false","24020","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDQn2AM","false","false","false","false","1370.0","a0mWE000003FDL3YAO","","","a0mWE000003FbxKYAS","","23851585604343600","supplementary-details-approved-m","<a href=""/a0sWE000002ZR0H"" target=""_blank"">Supplementary Details</a>","","","",""
"a0jWE00000I6vwTYAR","005al00000RVvFOAA1","false","23681","","","a0XWE000002gDS42AM","false","false","false","false","12200.0","a0mWE000003FCpaYAG","","","a0mWE000003FCoZYAW","","24071620937670247","booked-overview","<a href=""/a0sWE000002YqWJ"" target=""_blank"">Draw Overview Screen</a>","","","",""
"a0jWE00000I6vwVYAR","005al00000RVvFOAA1","false","23683","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Participation__c"" IS=""True""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDS42AM","false","false","false","false","11000.0","","","","a0mWE000003FCoyYAG","","24241620937670259","booked-participations","<a href=""/a0sWE000002YqWE"" target=""_blank"">Participations</a>","","","",""
"a0jWE00000I6vwaYAB","005al00000RVvFOAA1","false","23688","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDS42AM","false","true","false","false","1410.0","a0mWE000003FDRWYA4","","","a0mWE000003FDM0YAO","","25031620937670248","booked-editable-fields","<a href=""/a0sWE000002YqgY"" target=""_blank"">Editable Fields</a>","","","",""
"a0jWE00000I6vwdYAB","005al00000RVvFOAA1","false","23691","","{{IF=""A AND B""}}{{COND=""A""
FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Reference__r.LLC_BI__Product_Feature__r.LLC_BI__Is_Budget_Item__c"" IS=""true""}}{{COND=""B""
FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Locked__c""
IS=""true""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWE000002gDS42AM","false","false","false","true","14000.0","","","","a0mWE000003FCobYAG","","25411620937670244","booked-budget-administration","<a href=""/"" target=""_blank""> </a>","","","",""
