"Id","OwnerId","IsDeleted","Name","LLC_BI__Description__c","LLC_BI__End_Date__c","LLC_BI__Has_Period_Grouping__c","LLC_BI__Is_Consolidation__c","LLC_BI__Is_Disabled__c","LLC_BI__Is_Template__c","LLC_BI__Migration_Target__c","LLC_BI__Object_API_Name__c","LLC_BI__Selected_Scale__c","LLC_BI__Show_Footnotes__c","LLC_BI__Source_Template__c","LLC_BI__Start_Date__c","LLC_BI__Version__c","LLC_BI__lookupKey__c"
"a5VWD000000HBA62AO","005al00000RVcKvAAL","false","a5VWD000000HBA6","","","false","false","false","true","","","$","false","","","","42039493604779128"
"a5VWD000000HB5I2AW","005al00000RVcKvAAL","false","a5VWD000000HB5I","","","false","false","false","true","","","m","false","","","","42039540532461396"
"a5VWD000000HAyr2AG","005al00000RVcKvAAL","false","a5VWD000000HAyr","","","false","false","false","true","","","$","true","","","","42040028440264191"
"a5VWD000000HB002AG","005al00000RVcKvAAL","false","a5VWD000000HB00","","","false","false","false","true","","","mm","true","","","","42040589857344665"
"a5VWD000000HBIx2AO","005al00000RVcKvAAL","false","a5VWD000000HBIx","","","false","false","false","true","","","m","true","","","","42040625752183121"
"a5VWD000000HBGa2AO","005al00000RVcKvAAL","false","a5VWD000000HBGa","","","false","false","false","true","","","m","true","","","","42041401744781192"
"a5VWD000000HAvF2AW","005al00000RVcKvAAL","false","a5VWD000000HAvF","","","false","false","false","true","","","$","true","","","","42041505173287068"
"a5VWD000000HAg22AG","005al00000RVcKvAAL","false","a5VWD000000HAg2","","","false","false","false","true","","","mm","true","","","","42041562756184591"
"a5VWD000000HAdg2AG","005al00000RVcKvAAL","false","a5VWD000000HAdg","","","false","false","false","true","","","mm","false","","","","42041652906823078"
"a5VWD000000HAnT2AW","005al00000RVcKvAAL","false","a5VWD000000HAnT","","","false","false","false","true","","","mm","false","","","","42042171830322083"
"a5VWD000000HAbR2AW","005al00000RVcKvAAL","false","a5VWD000000HAbR","","","false","false","false","true","","","m","false","","","","42042827071468569"
"a5VWD000000HAc82AG","005al00000RVcKvAAL","false","a5VWD000000HAc8","","","false","false","false","true","","","m","true","","","","42043099981350929"
"a5VWD000000HBJJ2A4","005al00000RVcKvAAL","false","a5VWD000000HBJJ","","","false","false","false","true","","","mm","true","","","","42043808483681520"
"a5VWD000000HArt2AG","005al00000RVcKvAAL","false","a5VWD000000HArt","","","false","false","false","true","","","$","true","","","","42043819663577843"
"a5VWD000000HAYh2AO","005al00000RVcKvAAL","false","a5VWD000000HAYh","","","false","false","false","true","","","m","false","","","","42043934870148065"
"a5VWD000000HAch2AG","005al00000RVcKvAAL","false","a5VWD000000HAch","","","false","false","false","true","","","mm","false","","","","42043997507148545"
"a5VWD000000HAek2AG","005al00000RVcKvAAL","false","a5VWD000000HAek","","","false","false","false","true","","","$","false","","","","42044210202037039"
"a5VWD000000HBED2A4","005al00000RVcKvAAL","false","a5VWD000000HBED","","","false","false","false","true","","","$","true","","","","42044741739272714"
"a5VWD000000HBFS2A4","005al00000RVcKvAAL","false","a5VWD000000HBFS","","","false","false","false","true","","","mm","true","","","","42044920491731101"
"a5VWD000000HB7j2AG","005al00000RVcKvAAL","false","a5VWD000000HB7j","","","false","false","false","true","","","mm","true","","","","42045084261140234"
"a5VWD000000HAbp2AG","005al00000RVcKvAAL","false","a5VWD000000HAbp","","","false","false","false","true","","","$","true","","","","42045121170036631"
"a5VWD000000HAer2AG","005al00000RVcKvAAL","false","a5VWD000000HAer","","","false","false","false","true","","","$","false","","","","42047045891389871"
"a5VWD000000HBAb2AO","005al00000RVcKvAAL","false","a5VWD000000HBAb","","","false","false","false","true","","","mm","true","","","","42047194855008654"
"a5VWD000000HAzT2AW","005al00000RVcKvAAL","false","a5VWD000000HAzT","","","false","false","false","true","","","$","false","","","","42047367513734857"
"a5VWD000000HB0V2AW","005al00000RVcKvAAL","false","a5VWD000000HB0V","","","false","false","false","true","","","mm","false","","","","42048050718871616"
"a5VWD000000HB392AG","005al00000RVcKvAAL","false","a5VWD000000HB39","","","false","false","false","true","","","$","true","","","","42048206947186214"
"a5VWD000000HAcq2AG","005al00000RVcKvAAL","false","a5VWD000000HAcq","","","false","false","false","true","","","$","false","","","","42048783403531134"
"a5VWD000000HAkQ2AW","005al00000RVcKvAAL","false","a5VWD000000HAkQ","","","false","false","false","true","","","m","false","","","","42048916825115249"
"a5VWD000000HAbF2AW","005al00000RVcKvAAL","false","a5VWD000000HAbF","","","false","false","false","true","","","mm","false","","","","42048929095292799"
"a5VWD000000HB3y2AG","005al00000RVcKvAAL","false","a5VWD000000HB3y","","","false","false","false","true","","","$","true","","","","42049260617357216"
"a5VWD000000HB9Q2AW","005al00000RVcKvAAL","false","a5VWD000000HB9Q","","","false","false","false","true","","","$","false","","","","42049332545921551"
"a5VWD000000HAbK2AW","005al00000RVcKvAAL","false","a5VWD000000HAbK","","","false","false","false","true","","","m","true","","","","42049530842158900"
"a5VWD000000HBCY2A4","005al00000RVcKvAAL","false","a5VWD000000HBCY","","","false","false","false","true","","","m","false","","","","42049847784431641"
"a5VWD000000HAmf2AG","005al00000RVcKvAAL","false","a5VWD000000HAmf","","","false","false","false","true","","","$","true","","","","42050039507557528"
"a5VWD000000HAbs2AG","005al00000RVcKvAAL","false","a5VWD000000HAbs","","","false","false","false","true","","","m","true","","","","42050327166912762"
"a5VWD000000HBF62AO","005al00000RVcKvAAL","false","a5VWD000000HBF6","","","false","false","false","true","","","mm","false","","","","42050570763927162"
"a5VWD000000HBJl2AO","005al00000RVcKvAAL","false","a5VWD000000HBJl","","","false","false","false","true","","","mm","false","","","","42050589895455293"
"a5VWD000000HAvj2AG","005al00000RVcKvAAL","false","a5VWD000000HAvj","","","false","false","false","true","","","$","false","","","","42050777482415223"
"a5VWD000000HB232AG","005al00000RVcKvAAL","false","a5VWD000000HB23","","","false","false","false","true","","","mm","true","","","","42051031523269648"
"a5VWD000000HB9N2AW","005al00000RVcKvAAL","false","a5VWD000000HB9N","","","false","false","false","true","","","mm","true","","","","42051853483542418"
"a5VWD000000HAZC2A4","005al00000RVcKvAAL","false","a5VWD000000HAZC","","","false","false","false","true","","","$","true","","","","42052093971968990"
"a5VWD000000HAo02AG","005al00000RVcKvAAL","false","a5VWD000000HAo0","","","false","false","false","true","","","m","false","","","","42052370556530021"
"a5VWD000000HAvt2AG","005al00000RVcKvAAL","false","a5VWD000000HAvt","","","false","false","false","true","","","mm","true","","","","42052878439605811"
"a5VWD000000HBBR2A4","005al00000RVcKvAAL","false","a5VWD000000HBBR","","","false","false","false","true","","","$","true","","","","42052913415253937"
"a5VWD000000HBBj2AO","005al00000RVcKvAAL","false","a5VWD000000HBBj","","","false","false","false","true","","","$","true","","","","42053260489641148"
"a5VWD000000HB9U2AW","005al00000RVcKvAAL","false","a5VWD000000HB9U","","","false","false","false","true","","","mm","true","","","","42053904223451404"
"a5VWD000000HB562AG","005al00000RVcKvAAL","false","a5VWD000000HB56","","","false","false","false","true","","","m","false","","","","42053950419080745"
"a5VWD000000HBDB2A4","005al00000RVcKvAAL","false","a5VWD000000HBDB","","","false","false","false","true","","","$","true","","","","42054814187763174"
"a5VWD000000HAhk2AG","005al00000RVcKvAAL","false","a5VWD000000HAhk","","","false","false","false","true","","","mm","false","","","","42054883901192902"
"a5VWD000000HAi12AG","005al00000RVcKvAAL","false","a5VWD000000HAi1","","","false","false","false","true","","","mm","false","","","","42055672512331858"
"a5VWD000000HAlH2AW","005al00000RVcKvAAL","false","a5VWD000000HAlH","","","false","false","false","true","","","mm","false","","","","42057526961209077"
"a5VWD000000HBGx2AO","005al00000RVcKvAAL","false","a5VWD000000HBGx","","","false","false","false","true","","","m","false","","","","42057768603453934"
"a5VWD000000HAfn2AG","005al00000RVcKvAAL","false","a5VWD000000HAfn","","","false","false","false","true","","","$","false","","","","42057963701579369"
"a5VWD000000HBAY2A4","005al00000RVcKvAAL","false","a5VWD000000HBAY","","","false","false","false","true","","","$","true","","","","42058615718285253"
"a5VWD000000HB4L2AW","005al00000RVcKvAAL","false","a5VWD000000HB4L","","","false","false","false","true","","","$","false","","","","42058782430663481"
"a5VWD000000HAb42AG","005al00000RVcKvAAL","false","a5VWD000000HAb4","","","false","false","false","true","","","m","true","","","","42059413994741133"
"a5VWD000000HAra2AG","005al00000RVcKvAAL","false","a5VWD000000HAra","","","false","false","false","true","","","$","true","","","","42059480602747714"
"a5VWD000000HBFs2AO","005al00000RVcKvAAL","false","a5VWD000000HBFs","","","false","false","false","true","","","m","true","","","","42059538152849852"
"a5VWD000000HBEu2AO","005al00000RVcKvAAL","false","a5VWD000000HBEu","","","false","false","false","true","","","mm","false","","","","42060017335189821"
"a5VWD000000HApW2AW","005al00000RVcKvAAL","false","a5VWD000000HApW","","","false","false","false","true","","","m","false","","","","42060140510824017"
"a5VWD000000HBIn2AO","005al00000RVcKvAAL","false","a5VWD000000HBIn","","","false","false","false","true","","","m","true","","","","42060190529738701"
"a5VWD000000HAnP2AW","005al00000RVcKvAAL","false","a5VWD000000HAnP","","","false","false","false","true","","","mm","true","","","","42060387160082670"
"a5VWD000000HAg72AG","005al00000RVcKvAAL","false","a5VWD000000HAg7","","","false","false","false","true","","","$","false","","","","42060966038933416"
"a5VWD000000HAlK2AW","005al00000RVcKvAAL","false","a5VWD000000HAlK","","","false","false","false","true","","","$","true","","","","42062196800460052"
"a5VWD000000HAaA2AW","005al00000RVcKvAAL","false","a5VWD000000HAaA","","","false","false","false","true","","","m","true","","","","42062532243313509"
"a5VWD000000HAqv2AG","005al00000RVcKvAAL","false","a5VWD000000HAqv","","","false","false","false","true","","","$","false","","","","42062584221070029"
"a5VWD000000HB5r2AG","005al00000RVcKvAAL","false","a5VWD000000HB5r","","","false","false","false","true","","","$","false","","","","42063216019061388"
"a5VWD000000HB6R2AW","005al00000RVcKvAAL","false","a5VWD000000HB6R","","","false","false","false","true","","","m","false","","","","42063547037997072"
"a5VWD000000HBCe2AO","005al00000RVcKvAAL","false","a5VWD000000HBCe","","","false","false","false","true","","","mm","false","","","","42064264770605736"
"a5VWD000000HAro2AG","005al00000RVcKvAAL","false","a5VWD000000HAro","","","false","false","false","true","","","$","true","","","","42064480980626910"
"a5VWD000000HAtP2AW","005al00000RVcKvAAL","false","a5VWD000000HAtP","","","false","false","false","true","","","mm","true","","","","42064650765508430"
"a5VWD000000HB3N2AW","005al00000RVcKvAAL","false","a5VWD000000HB3N","","","false","false","false","true","","","mm","false","","","","42064805287773758"
"a5VWD000000HAsZ2AW","005al00000RVcKvAAL","false","a5VWD000000HAsZ","","","false","false","false","true","","","$","false","","","","42064836100897278"
"a5VWD000000HAZl2AO","005al00000RVcKvAAL","false","a5VWD000000HAZl","","","false","false","false","true","","","m","true","","","","42064893718923740"
"a5VWD000000HAuL2AW","005al00000RVcKvAAL","false","a5VWD000000HAuL","","","false","false","false","true","","","mm","true","","","","42065281093388766"
"a5VWD000000HAkC2AW","005al00000RVcKvAAL","false","a5VWD000000HAkC","","","false","false","false","true","","","$","false","","","","42065610827816549"
"a5VWD000000HAuS2AW","005al00000RVcKvAAL","false","a5VWD000000HAuS","","","false","false","false","true","","","mm","true","","","","42066979032412987"
"a5VWD000000HB4Z2AW","005al00000RVcKvAAL","false","a5VWD000000HB4Z","","","false","false","false","true","","","mm","true","","","","42067137580310109"
"a5VWD000000HB4R2AW","005al00000RVcKvAAL","false","a5VWD000000HB4R","","","false","false","false","true","","","$","true","","","","42067290273967747"
"a5VWD000000HAsY2AW","005al00000RVcKvAAL","false","a5VWD000000HAsY","","","false","false","false","true","","","mm","true","","","","42067917196865898"
"a5VWD000000HB6D2AW","005al00000RVcKvAAL","false","a5VWD000000HB6D","","","false","false","false","true","","","$","true","","","","42067947029250719"
"a5VWD000000HAem2AG","005al00000RVcKvAAL","false","a5VWD000000HAem","","","false","false","false","true","","","m","true","","","","42068142600020147"
"a5VWD000000HAlo2AG","005al00000RVcKvAAL","false","a5VWD000000HAlo","","","false","false","false","true","","","$","true","","","","42068462845441535"
"a5VWD000000HB2p2AG","005al00000RVcKvAAL","false","a5VWD000000HB2p","","","false","false","false","true","","","mm","false","","","","42068785276472859"
"a5VWD000000HAeo2AG","005al00000RVcKvAAL","false","a5VWD000000HAeo","","","false","false","false","true","","","m","true","","","","42069036699720742"
"a5VWD000000HBEM2A4","005al00000RVcKvAAL","false","a5VWD000000HBEM","","","false","false","false","true","","","m","false","","","","42069674394371763"
"a5VWD000000HB1K2AW","005al00000RVcKvAAL","false","a5VWD000000HB1K","","","false","false","false","true","","","$","false","","","","42070005520771345"
"a5VWD000000HBIf2AO","005al00000RVcKvAAL","false","a5VWD000000HBIf","","","false","false","false","true","","","mm","true","","","","42070017642727467"
"a5VWD000000HB032AG","005al00000RVcKvAAL","false","a5VWD000000HB03","","","false","false","false","true","","","mm","true","","","","42070265109526047"
"a5VWD000000HAt92AG","005al00000RVcKvAAL","false","a5VWD000000HAt9","","","false","false","false","true","","","$","true","","","","42070337198502907"
"a5VWD000000HBJR2A4","005al00000RVcKvAAL","false","a5VWD000000HBJR","","","false","false","false","true","","","mm","true","","","","42070503086921006"
"a5VWD000000HBDM2A4","005al00000RVcKvAAL","false","a5VWD000000HBDM","","","false","false","false","true","","","$","false","","","","42070712799627927"
"a5VWD000000HBEt2AO","005al00000RVcKvAAL","false","a5VWD000000HBEt","","","false","false","false","true","","","$","false","","","","42070933858141103"
"a5VWD000000HAdA2AW","005al00000RVcKvAAL","false","a5VWD000000HAdA","","","false","false","false","true","","","mm","true","","","","42070934568637672"
"a5VWD000000HAct2AG","005al00000RVcKvAAL","false","a5VWD000000HAct","","","false","false","false","true","","","$","true","","","","42071181525774592"
"a5VWD000000HB2m2AG","005al00000RVcKvAAL","false","a5VWD000000HB2m","","","false","false","false","true","","","m","false","","","","42071325386474751"
"a5VWD000000HBCn2AO","005al00000RVcKvAAL","false","a5VWD000000HBCn","","","false","false","false","true","","","m","false","","","","42071477368833342"
"a5VWD000000HB7S2AW","005al00000RVcKvAAL","false","a5VWD000000HB7S","","","false","false","false","true","","","m","false","","","","42072891935662712"
"a5VWD000000HB8n2AG","005al00000RVcKvAAL","false","a5VWD000000HB8n","","","false","false","false","true","","","$","true","","","","42074615322555315"
"a5VWD000000HB6e2AG","005al00000RVcKvAAL","false","a5VWD000000HB6e","","","false","false","false","true","","","$","false","","","","42074745262530546"
"a5VWD000000HAqf2AG","005al00000RVcKvAAL","false","a5VWD000000HAqf","","","false","false","false","true","","","m","false","","","","42074781020888449"
"a5VWD000000HB8S2AW","005al00000RVcKvAAL","false","a5VWD000000HB8S","","","false","false","false","true","","","$","true","","","","42074903812429263"
"a5VWD000000HAwI2AW","005al00000RVcKvAAL","false","a5VWD000000HAwI","","","false","false","false","true","","","m","false","","","","42074918689237271"
"a5VWD000000HAvC2AW","005al00000RVcKvAAL","false","a5VWD000000HAvC","","","false","false","false","true","","","$","false","","","","42075178002474242"
"a5VWD000000HBIu2AO","005al00000RVcKvAAL","false","a5VWD000000HBIu","","","false","false","false","true","","","mm","false","","","","42075310369439418"
"a5VWD000000HBAr2AO","005al00000RVcKvAAL","false","a5VWD000000HBAr","","","false","false","false","true","","","$","true","","","","42075316948513174"
"a5VWD000000HBJC2A4","005al00000RVcKvAAL","false","a5VWD000000HBJC","","","false","false","false","true","","","m","true","","","","42075509188400611"
"a5VWD000000HArT2AW","005al00000RVcKvAAL","false","a5VWD000000HArT","","","false","false","false","true","","","mm","true","","","","42075547585927671"
"a5VWD000000HBEj2AO","005al00000RVcKvAAL","false","a5VWD000000HBEj","","","false","false","false","true","","","$","true","","","","42075551379083545"
"a5VWD000000HB602AG","005al00000RVcKvAAL","false","a5VWD000000HB60","","","false","false","false","true","","","mm","true","","","","42076611403781429"
"a5VWD000000HBIi2AO","005al00000RVcKvAAL","false","a5VWD000000HBIi","","","false","false","false","true","","","mm","false","","","","42076613918476125"
"a5VWD000000HAle2AG","005al00000RVcKvAAL","false","a5VWD000000HAle","","","false","false","false","true","","","m","true","","","","42076637670244840"
"a5VWD000000HB152AG","005al00000RVcKvAAL","false","a5VWD000000HB15","","","false","false","false","true","","","m","false","","","","42076911304786721"
"a5VWD000000HBA52AO","005al00000RVcKvAAL","false","a5VWD000000HBA5","","","false","false","false","true","","","$","false","","","","42077033761264667"
"a5VWD000000HAgz2AG","005al00000RVcKvAAL","false","a5VWD000000HAgz","","","false","false","false","true","","","$","false","","","","42077061971542507"
"a5VWD000000HAxT2AW","005al00000RVcKvAAL","false","a5VWD000000HAxT","","","false","false","false","true","","","$","false","","","","42077464418105186"
"a5VWD000000HBGO2A4","005al00000RVcKvAAL","false","a5VWD000000HBGO","","","false","false","false","true","","","mm","true","","","","42077976975778618"
"a5VWD000000HAkr2AG","005al00000RVcKvAAL","false","a5VWD000000HAkr","","","false","false","false","true","","","mm","false","","","","42078325788476482"
