"Id","OwnerId","IsDeleted","Name","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c"
"a0SWD000002FmkK2AS","005al00000RVcKvAAL","false","FC-002387","","","","","","","","LLC_BI__Broker_Fee__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003qw1kYAA","","a0qWD00000JHNDsYAP","","false","","42863776527579059","LLC_BI__Loan__c"
"a0SWD000002Fmh02AC","005al00000RVcKvAAL","false","FC-002181","","Physical Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvzjYAA","","","","false","","42864666876165233","Account"
"a0SWD000002Fmh12AC","005al00000RVcKvAAL","false","FC-002182","","","","","","","","cm_Passport_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyGYAQ","2.0","","","false","","42865399386462269","Contact"
"a0SWD000002Fmlm2AC","005al00000RVcKvAAL","false","FC-002477","","","","","Booked","","","LLC_BI__Stage__c","","Stages to Display","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000JHNMAYA5","","false","","42874378885559190","LLC_BI__Loan__c"
"a0SWD000002FmkL2AS","005al00000RVcKvAAL","false","FC-002388","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000JHNEOYA5","","false","","42875561931260967","LLC_BI__Loan__c"
"a0SWD000002Fmh22AC","005al00000RVcKvAAL","false","FC-002183","","","","","","","","cm_Last_Name__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyZYAQ","2.0","","","false","","42876471443650305","Beneficial_Owner__c"
"a0SWD000002Fmh32AC","005al00000RVcKvAAL","false","FC-002184","","Is your physical address the same as mailing address?","","","","","","Business_Mailing_Address_Same_as_Physica__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw7NYAQ","","","","false","","42881327394067343","Account"
"a0SWD000002FmWY2A0","005al00000RVcKvAAL","false","FC-001533","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000JHN5TYAX","","false","","42884335687819065","LLC_BI__Legal_Entities__c"
"a0SWD000002Fme12AC","005al00000RVcKvAAL","false","FC-001996","","","","","","","","LLC_BI__Account__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000JHNAaYAP","","false","","42885604852150311","LLC_BI__Loan__c"
"a0SWD000002Fmh42AC","005al00000RVcKvAAL","false","FC-002185","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvzjYAA","","","","false","","42888529303835256","Account"
"a0SWD000002FmkM2AS","005al00000RVcKvAAL","false","FC-002389","","","","","","","","Referral_Contact__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003qw1kYAA","","a0qWD00000JHNDsYAP","","false","","42898157922042105","LLC_BI__Loan__c"
"a0SWD000002Fmh52AC","005al00000RVcKvAAL","false","FC-002186","","Is your mailing address the same as your physical address?","","","","","","cm_Mailing_Same_as_Physical__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyYYAQ","","","","false","","42902486528832429","Contact"
"a0SWD000002Fmh62AC","005al00000RVcKvAAL","false","FC-002187","","","","","","","","cm_State_ID_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw0iYAA","2.0","","","false","","42903915075875059","Contact"
"a0SWD000002Fmh72AC","005al00000RVcKvAAL","false","FC-002188","","","","","","","","cm_Is_Existing_Customer__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003qvyGYAQ","","","","false","","42910836270739688","Contact"
"a0SWD000002Fmm12AC","005al00000RVcKvAAL","false","FC-002492","","","","","","","","LLC_BI__CRA_Reportable__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003qwDeYAI","","a0qWD00000JuUMpYAN","","false","","42914663871139843","LLC_BI__Loan__c"
"a0SWD000002Fme22AC","005al00000RVcKvAAL","false","FC-001997","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000JHN9yYAH","","false","","42919911116897775","LLC_BI__Legal_Entities__c"
"a0SWD000002Fmh82AC","005al00000RVcKvAAL","false","FC-002189","","Industry","","","","","","cm_Industry_Code__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvz1YAA","","","","false","","42922993310384083","Account"
"a0SWD000002Fmm22AC","005al00000RVcKvAAL","false","FC-002493","","","","","","","","LLC_BI__Approval_Status__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000JHNMeYAP","","false","","42937821374556311","LLC_BI__Credit_Memo_Modifcation__c"
"a0SWD000002FmWZ2A0","005al00000RVcKvAAL","false","FC-001534","","","","","","","","LLC_BI__Amount__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw7UYAQ","","a0qWD00000JHNACYA5","","false","","42940582545274435","LLC_BI__Loan__c"
"a0SWD000002Fme32AC","005al00000RVcKvAAL","false","FC-001998","","","","","","","","cm_AA_Type__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003qvz4YAA","","a0qWD00000JHNAoYAP","","false","","42941355148406295","LLC_BI__Adverse_Action__c"
"a0SWD000002Fmh92AC","005al00000RVcKvAAL","false","FC-002190","","Mailing City","","","","","","Mailing_City_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvz1YAA","","","","false","","42943242998380394","Contact"
"a0SWD000002FmhA2AS","005al00000RVcKvAAL","false","FC-002191","","","","","","","","cm_Driver_License_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyGYAQ","2.0","","","false","","42947732255424194","Contact"
"a0SWD000002Fmm32AC","005al00000RVcKvAAL","false","FC-002494","","","","","","","","LLC_BI__CRA_Reportable__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003qwDeYAI","","a0qWD00000JHNMaYAP","","false","","42950674894209027","LLC_BI__Loan__c"
"a0SWD000002FmhB2AS","005al00000RVcKvAAL","false","FC-002192","","","","","","","","cm_Passport_Issuing_Country__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyGYAQ","2.0","","","false","","42955708147574057","Contact"
"a0SWD000002FmkN2AS","005al00000RVcKvAAL","false","FC-002390","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000JHNDeYAP","","false","","42962200192310137","LLC_BI__Loan__c"
"a0SWD000002FmkO2AS","005al00000RVcKvAAL","false","FC-002391","","","","","","","","Referral_Fee__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003qw1kYAA","","a0qWD00000JHNDsYAP","","false","","42973098661329513","LLC_BI__Loan__c"
"a0SWD000002FmWa2AK","005al00000RVcKvAAL","false","FC-001535","","","","","New","","","LLC_BI__Approval_Status__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000JHN5VYAX","","false","","42983664713190908","LLC_BI__Credit_Memo_Modifcation__c"
"a0SWD000002FmkP2AS","005al00000RVcKvAAL","false","FC-002392","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000JHNDgYAP","","false","","42989338668942629","LLC_BI__Loan__c"
"a0SWD000002FmhC2AS","005al00000RVcKvAAL","false","FC-002193","","","","","","","","LLC_BI__Account__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000JHNAhYAP","","false","","42989977565296043","LLC_BI__Legal_Entities__c"
"a0SWD000002FmhD2AS","005al00000RVcKvAAL","false","FC-002194","","","","","{{individual}}","","","LLC_BI__Connected_To__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003qw0IYAQ","","","","false","","438749374193074","LLC_BI__Connection__c"
"a0SWD000002FmhE2AS","005al00000RVcKvAAL","false","FC-002195","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw0iYAA","2.0","","","false","","44201598553324131","Contact"
"a0SWD000002FmhF2AS","005al00000RVcKvAAL","false","FC-002196","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyYYAQ","2.0","","","false","","44271602603021378","Contact"
"a0SWD000002FmhG2AS","005al00000RVcKvAAL","false","FC-002197","","Is your mailing address the same as your physical address?","","","Yes","","","cm_Mailing_Same_as_Physical__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw0rYAA","","","","false","","45311666029076773","Contact"
"a0SWD000002FmhH2AS","005al00000RVcKvAAL","false","FC-002198","","Social Security Number (SSN)","","","","","XXXXXXXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyYYAQ","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","48151602603021375","Contact"
"a0SWD000002FmhI2AS","005al00000RVcKvAAL","false","FC-002199","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyEYAQ","","","","false","","48511666029076787","Account"
"a0SWD000002FmhJ2AS","005al00000RVcKvAAL","false","FC-002200","","","","","","","","LLC_BI__Lookupkey__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000JHNCLYA5","","false","","49441701790671659","LLC_BI__Product_Reference__r"
"a0SWD000002FmhK2AS","005al00000RVcKvAAL","false","FC-002201","","","","","","","","cm_Driver_License_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw0rYAA","2.0","","","false","","50051666029076773","Contact"
"a0SWD000002FmhL2AS","005al00000RVcKvAAL","false","FC-002202","","","","","true","","","cm_Is_Existing_Customer__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003qvyEYAQ","","","","false","","51731666029076771","Account"
"a0SWD000002FmhM2AS","005al00000RVcKvAAL","false","FC-002203","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyYYAQ","2.0","","","false","","52291603130192867","Contact"
"a0SWD000002FmhN2AS","005al00000RVcKvAAL","false","FC-002204","","Social Security Number (SSN)","","","","","XXXXXXXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw0rYAA","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","54831666029076774","Contact"
"a0SWD000002FmhO2AS","005al00000RVcKvAAL","false","FC-002205","","","","","","","","cm_Driver_License_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw0rYAA","2.0","","","false","","54861666029076789","Contact"
"a0SWD000002FmkQ2AS","005al00000RVcKvAAL","false","FC-002393","","","","","","","","Referral_Contact__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003qvuwYAA","","a0qWD00000JHNDMYA5","","false","","552347336243455","LLC_BI__Loan__c"
"a0SWD000002FmhP2AS","005al00000RVcKvAAL","false","FC-002206","","Is your mailing address the same as your physical address?","","","","","","cm_Mailing_Same_as_Physical__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw0iYAA","","","","false","","55761598553324133","Contact"
"a0SWD000002FmhQ2AS","005al00000RVcKvAAL","false","FC-002207","","ZIP","","","","","","Mailing_Zip_code_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyYYAQ","2.0","","","false","","56081603130192869","Contact"
"a0SWD000002FmkR2AS","005al00000RVcKvAAL","false","FC-002394","","","","","","","","Referral_Company__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003qw3kYAA","","a0qWD00000JuTe6YAF","","false","","5755234552234","LLC_BI__Loan__c"
"a0SWD000002Fmm42AC","005al00000RVcKvAAL","false","FC-002495","","","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000JHNMeYAP","","false","","575766443567986","LLC_BI__Credit_Memo_Modifcation__c"
"a0SWD000002Fme42AC","005al00000RVcKvAAL","false","FC-001999","","","","","","","","LLC_BI__Total_Direct_Exposure__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000JHN90YAH","","false","","58341602764632446","Account"
"a0SWD000002FmhR2AS","005al00000RVcKvAAL","false","FC-002208","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyYYAQ","","","","false","","60291603130192865","Contact"
"a0SWD000002FmhS2AS","005al00000RVcKvAAL","false","FC-002209","","Is your mailing address the same as your physical address?","","","","","","cm_Mailing_Same_as_Physical__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyAYAQ","","","","false","","61051603129897217","Contact"
"a0SWD000002FmhT2AS","005al00000RVcKvAAL","false","FC-002210","","","","","","","","LLC_BI__Primary_ID_Issue_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw0iYAA","2.0","","","false","","61611598553324134","Contact"
"a0SWD000002FmhU2AS","005al00000RVcKvAAL","false","FC-002211","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyGYAQ","","","","false","","61711598381727931","Contact"
"a0SWD000002FmhV2AS","005al00000RVcKvAAL","false","FC-002212","","","","","{{individual}}","","","LLC_BI__Account__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw0WYAQ","","","","false","","61841666029076795","LLC_BI__Debt__c"
"a0SWD000002FmhW2AS","005al00000RVcKvAAL","false","FC-002213","","Social Security Number (SSN)","","","","","XXXXXXXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw0iYAA","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","62171598553324132","Contact"
"a0SWD000002FmhX2AS","005al00000RVcKvAAL","false","FC-002214","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyEYAQ","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","62281666029076782","Account"
"a0SWD000002FmhY2AS","005al00000RVcKvAAL","false","FC-002215","","","","","Monthly Rent- Reported via Online App","","","Name","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003qvzpYAA","","","","false","","62441603130192871","LLC_BI__Debt__c"
"a0SWD000002FmhZ2AS","005al00000RVcKvAAL","false","FC-002216","","","","","{{artifact}}","","","LLC_BI__Loan__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003qvzpYAA","","","","false","","62781603130192871","LLC_BI__Debt__c"
"a0SWD000002Fmha2AC","005al00000RVcKvAAL","false","FC-002217","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyYYAQ","2.0","","","false","","62811602603021378","Contact"
"a0SWD000002Fmhb2AC","005al00000RVcKvAAL","false","FC-002218","","Primary ID Number","","","","","","LLC_BI__Drivers_License__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw0iYAA","2.0","","","false","","63091598553324133","Contact"
"a0SWD000002Fmhc2AC","005al00000RVcKvAAL","false","FC-002219","","","","","","","","cm_State_ID_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw0rYAA","2.0","","","false","","64911666029076795","Contact"
"a0SWD000002Fmhd2AC","005al00000RVcKvAAL","false","FC-002220","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyYYAQ","2.0","","","false","","64981603130192868","Contact"
"a0SWD000002Fmhe2AC","005al00000RVcKvAAL","false","FC-002221","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyEYAQ","","","","false","","65161666029076771","Account"
"a0SWD000002Fmhf2AC","005al00000RVcKvAAL","false","FC-002222","","","","","","","","cm_Is_existing_customer__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003qw0rYAA","","","","false","","65341666029076793","Contact"
"a0SWD000002Fmhg2AC","005al00000RVcKvAAL","false","FC-002223","","Mailing Address","","","","","","OtherStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw0rYAA","","","","false","","66301666029076778","Contact"
"a0SWD000002Fmhh2AC","005al00000RVcKvAAL","false","FC-002224","","City","","","","","","Mailing_City_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyAYAQ","","","","false","","67251602078251643","Contact"
"a0SWD000002Fmhi2AC","005al00000RVcKvAAL","false","FC-002225","","","","","","","","cm_Passport_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw0rYAA","2.0","","","false","","67661666029076779","Contact"
"a0SWD000002Fmhj2AC","005al00000RVcKvAAL","false","FC-002226","","Citizenship","","","","","","LLC_BI__Country_of_Citizenship__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyGYAQ","2.0","","","false","","67871598381727932","Contact"
"a0SWD000002Fmhk2AC","005al00000RVcKvAAL","false","FC-002227","","","","","{{individual}}","","","LLC_BI__Account__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003qvzpYAA","","","","false","","68111603130192870","LLC_BI__Debt__c"
"a0SWD000002Fmhl2AC","005al00000RVcKvAAL","false","FC-002228","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyEYAQ","2.0","","","false","","68691666029076787","Account"
"a0SWD000002Fmhm2AC","005al00000RVcKvAAL","false","FC-002229","","","","","{{Contact}}","","","LLC_BI__Contact__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003qvyWYAQ","","","","false","","69341603129897220","LLC_BI__Debt__c"
"a0SWD000002Fmhn2AC","005al00000RVcKvAAL","false","FC-002230","","","","","","","","MailingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qw0rYAA","","","","false","","69411666029076794","Contact"
"a0SWD000002Fmho2AC","005al00000RVcKvAAL","false","FC-002231","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003qvyEYAQ","","","","false","","69611666029076784","Account"
"a0SWD000002Fmhp2AC","005al00000RVcKvAAL","false","FC-002232","","","","","{{artifact}}","","","LLC_BI__Loan__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003qw0WYAQ","","","","false","","71241666029076782","LLC_BI__Debt__c"
"a0SWD000002Fmhq2AC","005al00000RVcKvAAL","false","FC-002233","","","","","{{Contact}}","","","LLC_BI__Contact__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003qvzpYAA","","","","false","","72001603130192872","LLC_BI__Debt__c"
