"Id","OwnerId","IsDeleted","Name","nFORCE__Api_Key__c","nFORCE__Classification_Tag__c","nFORCE__Default_Text_Answer__c","nFORCE__Form_Type__c","nFORCE__Group__c","nFORCE__Help_Text__c","nFORCE__Is_Archived__c","nFORCE__Is_Required__c","nFORCE__Label__c","nFORCE__Maximum__c","nFORCE__Minimum__c","nFORCE__Order__c","nFORCE__Target_Answer_Field__c","nFORCE__lookupKey__c","nFORCE__Decimal_Scale__c"
"a0gWD000002Gz5nYAC","005al00000RVcKvAAL","false","Q-001509","","","","Picklist","a0XWD000002hCHs2AM","","false","false","Is this business operating as a charity or non-governmental organization?","","","7.0","","a393g000000cIXkAAM",""
"a0gWD000002Gz5oYAC","005al00000RVcKvAAL","false","Q-001510","","","","Picklist","a0XWD000002hCHs2AM","","false","false","Is this business classified by the IRS as a non-profit?","","","8.0","","a393g000000cIXlAAM",""
"a0gWD000002Gz5pYAC","005al00000RVcKvAAL","false","Q-001511","","","","Picklist","a0XWD000002hCHs2AM","","false","false","Does this business have any non-U.S. business activity?","","","9.0","","a393g000000cIXmAAM",""
"a0gWD000002Gz5qYAC","005al00000RVcKvAAL","false","Q-001512","","","","Picklist","a0XWD000002hCAq2AM","","false","false","Are you a senior foreign political figure of a foreign government, the immediate family of a senior foreign political figure, or a close associate of a senior foreign political figure?","","","1.0","","a393g000000cIXnAAM",""
"a0gWD000002Gz5rYAC","005al00000RVcKvAAL","false","Q-001513","","","","Picklist","a0XWD000002hCAq2AM","","false","false","What is your current occupation?","","","0.0","","a393g000000cIXoAAM",""
"a0gWD000002Gz5sYAC","005al00000RVcKvAAL","false","Q-001514","","","","Picklist","a0XWD000002hCAq2AM","","false","false","What is your primary source of income?","","","2.0","","a393g000000cIXpAAM",""
"a0gWD000002Gz5tYAC","005al00000RVcKvAAL","false","Q-001515","","","","Picklist","a0XWD000002hCAq2AM","","false","false","What is your annual gross income?","","","3.0","","a393g000000cIXqAAM",""
"a0gWD000002Gz5uYAC","005al00000RVcKvAAL","false","Q-001516","","","","Picklist","a0XWD000002hCAq2AM","","false","false","Have you been at your current residence for 2 or more years?","","","4.0","","a393g000000cIXrAAM",""
"a0gWD000002Gz5vYAC","005al00000RVcKvAAL","false","Q-001517","","","","Picklist","a0XWD000002hCAq2AM","","false","false","Are any sources of income from foreign-related sources?","","","5.0","","a393g000000cIXsAAM",""
"a0gWD000002Gz5wYAC","005al00000RVcKvAAL","false","Q-001518","","","","Picklist","a0XWD000002hCA52AM","","false","false","How much cash do you anticipate depositing into this account per month?","","","2.0","","a393g000000cIXtAAM",""
"a0gWD000002Gz5xYAC","005al00000RVcKvAAL","false","Q-001519","","","","Picklist","a0XWD000002hCHs2AM","","false","false","Is the non-U.S. activity with any of the following countries? Cuba, Iran, Sudan, Crimea region, Syria, North Korea (Democratic People's Republic of Korea), Russian state-owned entities, or, entities that are the target of U.S. or EU sectoral sanctions?","","","10.0","","a393g000000cIXuAAM",""
"a0gWD000002Gz5yYAC","005al00000RVcKvAAL","false","Q-001520","","","","Picklist","a0XWD000002hCHs2AM","","false","false","Is the non-U.S. activity 50% or greater of the businesses transaction count or dollar amount?","","","11.0","","a393g000000cIXvAAM",""
"a0gWD000002Gz5zYAC","005al00000RVcKvAAL","false","Q-001521","","","","Picklist","a0XWD000002hCHk2AM","","false","false","Are you a US Citizen?","","","0.0","","a393g000000cIXwAAM",""
"a0gWD000002Gz60YAC","005al00000RVcKvAAL","false","Q-001522","","","","Picklist","a0XWD000002hCHk2AM","","false","false","Are you a permanent US Resident?","","","2.0","","a393g000000cIXxAAM",""
"a0gWD000002Gz61YAC","005al00000RVcKvAAL","false","Q-001523","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How often do you send money out of the country?","","","0.0","","a393g000000cIXyAAM",""
"a0gWD000002Gz62YAC","005al00000RVcKvAAL","false","Q-001524","","","","Picklist","a0XWD000002hCHk2AM","","true","false","US Citizen","","","1.0","","a393g000000cIXzAAM",""
"a0gWD000002Gz63YAC","005al00000RVcKvAAL","false","Q-001525","","","","Picklist","a0XWD000002hCHk2AM","","false","false","What is your country of citizenship?","","","1.0","","a393g000000cIY0AAM",""
"a0gWD000002Gz64YAC","005al00000RVcKvAAL","false","Q-001526","","","","Picklist","a0XWD000002hCA52AM","","true","false","Is any owner of this account an executive officer, director, or principal shareholder of our bank, of our bank holding company, of which our bank is a subsidiary, and of any subsidiary of our bank holding company?","","","0.0","","a393g000000cIY1AAM",""
"a0gWD000002Gz65YAC","005al00000RVcKvAAL","false","Q-001527","","","","Picklist","a0XWD000002hCA52AM","","true","false","Is any owner of this account an employee of our bank, bank holding company, or subsidiary?","","","1.0","","a393g000000cIY2AAM",""
"a0gWD000002Gz66YAC","005al00000RVcKvAAL","false","Q-001528","","","","Picklist","a0XWD000002hCBK2A2","","false","false","Is any borrower, co-borrower, or guarantor an executive officer, director, or principal shareholder of that bank, of a bank holding company of which the member bank is a subsidiary, and of any other subsidiary of that bank holding company?","","","0.0","","a393g000000cIY3AAM",""
"a0gWD000002Gz67YAC","005al00000RVcKvAAL","false","Q-001529","","","","Picklist","a0XWD000002hCA52AM","","true","false","If the response to this question is yes, I certify that I have indicated ""Yes"" to the Reg O Compliance Checkbox.","","","0.0","","a393g000000cIY4AAM",""
"a0gWD000002Gz68YAC","005al00000RVcKvAAL","false","Q-001530","","","","Picklist","a0XWD000002hCA52AM","","true","false","If the answer to this question is ""Yes"", I certified that I have indicated ""Employee Account"" is Yes.","","","2.0","","a393g000000cIY5AAM",""
"a0gWD000002Gz69YAC","005al00000RVcKvAAL","false","Q-001531","","","","Picklist","a0XWD000002hCA52AM","","true","false","What type of banking products do you typically use?","","","8.0","","a393g000000cIY6AAM",""
"a0gWD000002Gz6AYAS","005al00000RVcKvAAL","false","Q-001532","","","","Picklist","a0XWD000002hCA52AM","","true","false","How will you be using this account?","","","1.0","","a393g000000cIY7AAM",""
"a0gWD000002Gz6BYAS","005al00000RVcKvAAL","false","Q-001533","","","","Picklist","a0XWD000002hCCr2AM","","false","false","How much in cash are you typically depositing?","","","3.0","","a393g000000cIY8AAM",""
"a0gWD000002Gz6CYAS","005al00000RVcKvAAL","false","Q-001534","","","","Picklist","a0XWD000002hCHr2AM","","false","true","Is your company publicly traded?","","","0.0","","a393g000000cIY9AAM",""
"a0gWD000002Gz6DYAS","005al00000RVcKvAAL","false","Q-001535","","","","Text","a0XWD000002hCHr2AM","","false","true","What is your stock ticker symbol?","","","1.0","","a393g000000cIYAAA2",""
"a0gWD000002Gz6EYAS","005al00000RVcKvAAL","false","Q-001536","","","","Textarea","a0XWD000002hCHr2AM","","false","true","List the countries in which your business operates.","","","2.0","","a393g000000cIYBAA2",""
"a0gWD000002Gz6FYAS","005al00000RVcKvAAL","false","Q-001537","","","","Picklist","a0XWD000002hCHr2AM","","false","true","Does your company provide check cashing services? (Money Service Business)","","","3.0","","a393g000000cIYCAA2",""
"a0gWD000002Gz6GYAS","005al00000RVcKvAAL","false","Q-001538","","","","Picklist","a0XWD000002hCDE2A2","","false","false","What types of banking services do you typically use?","","","11.0","","a393g000000cIYEAA2",""
"a0gWD000002Gz6HYAS","005al00000RVcKvAAL","false","Q-001539","","","","Picklist","a0XWD000002hCDE2A2","","false","false","In the next year, do you plan to add additional locations?","","","13.0","","a393g000000cIYFAA2",""
"a0gWD000002Gz6IYAS","005al00000RVcKvAAL","false","Q-001540","","","","Picklist","a0XWD000002hCDE2A2","","false","false","In the next year do you plan to buy or sell any real estate?","","","14.0","","a393g000000cIYGAA2",""
"a0gWD000002Gz6JYAS","005al00000RVcKvAAL","false","Q-001541","","","","Picklist","a0XWD000002hCDE2A2","","false","false","May I tell you more about our Treasury Services?","","","12.0","","a393g000000cIYHAA2",""
"a0gWD000002Gz6KYAS","005al00000RVcKvAAL","false","Q-001542","","","","Picklist","a0XWD000002hCDE2A2","","false","false","In the next year do you plan to reevaluate retirement options for yourself or your employees?","","","15.0","","a393g000000cIYIAA2",""
"a0gWD000002Gz6LYAS","005al00000RVcKvAAL","false","Q-001543","","","","Picklist","a0XWD000002hCDE2A2","","false","false","In the next year do you plan to purchase or refinance any business associated assets?","","","16.0","","a393g000000cIYJAA2",""
"a0gWD000002Gz6MYAS","005al00000RVcKvAAL","false","Q-001544","","","","Picklist","a0XWD000002hCA52AM","","true","false","How will you be using this account?","","","4.0","","a393g000000cIYKAA2",""
"a0gWD000002Gz6NYAS","005al00000RVcKvAAL","false","Q-001545","","","","Picklist","a0XWD000002hCBK2A2","","false","false","I certify this loan has been marked as ""Reg O Reportable"".","","","2.0","","a393g000000cIYLAA2",""
"a0gWD000002Gz6OYAS","005al00000RVcKvAAL","false","Q-001546","","","","Picklist","a0XWD000002hCBK2A2","","false","false","If any borrower, co-borrower, or guarantor of this loan is an employee of the bank or any affiliates, I certify I have indicated this is an ""Employee Loan"".","","","1.0","","a393g000000cIYMAA2",""
"a0gWD000002Gz6PYAS","005al00000RVcKvAAL","false","Q-001547","","","","Picklist","a0XWD000002hCAn2AM","","false","true","Will this loan be used for construction of:","","","0.0","","a393g000000cIYNAA2",""
"a0gWD000002Gz6QYAS","005al00000RVcKvAAL","false","Q-001548","","","","Picklist","a0XWD000002hCAn2AM","","false","false","Is the LTV ratio less than or equal to the applicable maximum supervisory LTV ratio?","","","1.0","","a393g000000cIYOAA2",""
"a0gWD000002Gz6RYAS","005al00000RVcKvAAL","false","Q-001549","","","","Picklist","a0XWD000002hCAn2AM","","false","false","Has the borrower contributed capital to the project in the form of cash or unencumbered readily marketable assets (must contribute to the project) estate's appraised ""as completed"" value?","","","2.0","","a393g000000cIYPAA2",""
"a0gWD000002Gz6SYAS","005al00000RVcKvAAL","false","Q-001550","","","","Picklist","a0XWD000002hCAn2AM","","false","false","The borrower contributed the amount of capital required, described above, prior to the bank advancing any dunds under the credit facility?","","","3.0","","a393g000000cIYQAA2",""
"a0gWD000002Gz6TYAS","005al00000RVcKvAAL","false","Q-001551","","","","Picklist","a0XWD000002hCAn2AM","","false","false","The capital contributed by the borrower, or internally generated by the project, is contractually required to remain in the project throughout the life of the project?","","","4.0","","a393g000000cIYRAA2",""
"a0gWD000002Gz6UYAS","005al00000RVcKvAAL","false","Q-001552","","","","Picklist","a0XWD000002hCAn2AM","","false","false","I certify this transaction has been indicated as a HVCRE reportable transaction?","","","5.0","","a393g000000cIYSAA2",""
"a0gWD000002Gz6VYAS","005al00000RVcKvAAL","false","Q-001553","","","","Picklist","a0XWD000002hCDE2A2","","true","false","How much will your business deposit in cash on a daily basis?","","","5.0","","a393g000000cIYTAA2",""
"a0gWD000002Gz6WYAS","005al00000RVcKvAAL","false","Q-001554","","","","Picklist","a0XWD000002hCDE2A2","","false","false","How often do you expect to send money overseas?","","","3.0","","a393g000000cIYUAA2",""
"a0gWD000002Gz6XYAS","005al00000RVcKvAAL","false","Q-001555","","","","Picklist","a0XWD000002hCB82AM","","false","false","I certify this loan is not CRA reportable?","","","6.0","","a393g000000cIYVAA2",""
"a0gWD000002Gz6YYAS","005al00000RVcKvAAL","false","Q-001556","","","","Picklist","a0XWD000002hCHk2AM","","false","false","What is your country of residence?","","","3.0","","a393g000000cIYWAA2",""
"a0gWD000002Gz6ZYAS","005al00000RVcKvAAL","false","Q-001557","","","","Text","a0XWD000002hCHs2AM","","false","false","What is the parent company name and tax ID number?","","","6.0","","a393g000000cIYXAA2",""
"a0gWD000002Gz6aYAC","005al00000RVcKvAAL","false","Q-001558","","","","Picklist","a0XWD000002hCHs2AM","","false","false","Is there a parent company with more than 50% ownership?","","","5.0","","a393g000000cIYYAA2",""
"a0gWD000002Gz6bYAC","005al00000RVcKvAAL","false","Q-001559","","","","Picklist","a0XWD000002hCHs2AM","","false","false","If this business is a non-operating entity, from where does this business originate funds?","","","4.0","","a393g000000cIYZAA2",""
"a0gWD000002Gz6cYAC","005al00000RVcKvAAL","false","Q-001560","","","","Percentage","a0XWD000002hCAq2AM","","false","false","What percentage of income is from foreign-related sources? (Max 20%)","20.0","1.0","6.0","","a393g000000cIYaAAM",""
"a0gWD000002Gz6dYAC","005al00000RVcKvAAL","false","Q-001561","","","","Picklist","a0XWD000002hCAH2A2","","false","false","I certify that this loan has been marked HMDA Reportable and the applicable loan details have been populated.","","","4.0","","a393g000000cIYbAAM",""
"a0gWD000002Gz6eYAC","005al00000RVcKvAAL","false","Q-001562","","","","Picklist","a0XWD000002hCAH2A2","","false","false","I certify that this loan IS NOT HMDA Reportable.","","","5.0","","a393g000000cIYcAAM",""
"a0gWD000002Gz6fYAC","005al00000RVcKvAAL","false","Q-001563","","","","Picklist","a0XWD000002hCDE2A2","","false","false","Are you registered as a Money Service Business with the state in which you operate?","","","9.0","","a393g000000cIYdAAM",""
"a0gWD000002Gz6gYAC","005al00000RVcKvAAL","false","Q-001564","","","","Text","a0XWD000002hCBP2A2","","false","false","Please describe how the subject transaction is in compliance with market terms and arms length definitions as defined in Reg W.","","","6.0","","a393g000000cIYgAAM",""
"a0gWD000002Gz6hYAC","005al00000RVcKvAAL","false","Q-001565","","","","Picklist","a0XWD000002hCBP2A2","","false","false","Does this transaction contain a guarantee on behalf of an affiliate?","","","2.0","","a393g000000cIYhAAM",""
"a0gWD000002Gz6iYAC","005al00000RVcKvAAL","false","Q-001566","","","","Picklist","a0XWD000002hCAn2AM","","false","false","I certify this transaction is NOT HVCRE reportable","","","6.0","","a393g000000cIYiAAM",""
"a0gWD000002Gz6jYAC","005al00000RVcKvAAL","false","Q-001567","","","","Picklist","a0XWD000002hCBP2A2","","false","false","Does this transaction utilize as collateral any securities issued by an affiliate?","","","4.0","","a393g000000cIYjAAM",""
"a0gWD000002Gz6kYAC","005al00000RVcKvAAL","false","Q-001568","","","","Checkbox","a0XWD000002hCA62AM","If payments for this loan be made from an overseas account, please indicate that here by checking the box.","false","false","Will payments for this loan be made from an overseas account?","","","1.0","","a393g000000cIYkAAM",""
"a0gWD000002Gz6lYAC","005al00000RVcKvAAL","false","Q-001569","","","","Checkbox","a0XWD000002hCA62AM","If proceeds from this loan be disbursed to an overseas account, please indicate that here by checking the box.","false","false","Will proceeds from this loan be disbursed to an overseas account?","","","0.0","","a393g000000cIYlAAM",""
"a0gWD000002Gz6mYAC","005al00000RVcKvAAL","false","Q-001570","","","","Checkbox","a0XWD000002hCA62AM","If your business engage directly in the importing or exporting of goods from overseas, please indicate that here by checking the box.","false","false","Does your business engage directly in the importing or exporting of goods from overseas?","","","2.0","","a393g000000cIYmAAM",""
"a0gWD000002Gz6nYAC","005al00000RVcKvAAL","false","Q-001571","","","","Checkbox","a0XWD000002hCA62AM","If your business engage in transferring funds internationally, please indicate that here by checking the box.","false","false","Does your business engage in transferring funds internationally?","","","3.0","","a393g000000cIYnAAM",""
"a0gWD000002Gz6oYAC","005al00000RVcKvAAL","false","Q-001572","","","","Picklist","a0XWD000002hCHm2AM","","false","false","Is your company publicly traded?","","","0.0","","a393g000000cIYoAAM",""
"a0gWD000002Gz6pYAC","005al00000RVcKvAAL","false","Q-001573","","","","Picklist","a0XWD000002hCHm2AM","","false","false","Does your company provide check cashing services? (Money Service business)","","","2.0","","a393g000000cIYpAAM",""
"a0gWD000002Gz6qYAC","005al00000RVcKvAAL","false","Q-001574","","","","Picklist","a0XWD000002hCHs2AM","","true","true","As part of new customer onboarding, you may wish to capture KYC, CIP, and USA Patriot Act info directly from your customer. If you wish to do this now, choose Yes.","","","0.0","","a393g000000cIYqAAM",""
"a0gWD000002Gz6rYAC","005al00000RVcKvAAL","false","Q-001575","","","","Picklist","a0XWD000002hCBj2AM","","false","false","Is the total facility amount equal to or greater than $20 Million?","","","0.0","","a393g000000cIYrAAM",""
"a0gWD000002Gz6sYAC","005al00000RVcKvAAL","false","Q-001576","","","","Picklist","a0XWD000002hCBj2AM","","false","false","How many institutions are involved in this transaction?","","","1.0","","a393g000000cIYsAAM",""
"a0gWD000002Gz6tYAC","005al00000RVcKvAAL","false","Q-001577","","","","Picklist","a0XWD000002hCBj2AM","","false","false","Has this facility received an adverse rating based on the SNC program guidelines?","","","2.0","","a393g000000cIYtAAM",""
"a0gWD000002Gz6uYAC","005al00000RVcKvAAL","false","Q-001578","","","","Picklist","a0XWD000002hCBj2AM","","false","true","I certify that this facility needs to be reported as a SNC loan.","","","3.0","","a393g000000cIYuAAM",""
"a0gWD000002Gz6vYAC","005al00000RVcKvAAL","false","Q-001579","","","","Picklist","a0XWD000002hCAn2AM","","true","false","The capital contributed by the borrower, or internally generatedd by the project, is contractually required to remain in the project throughout the life of the project?","","","4.0","","a393g000000cIYwAAM",""
"a0gWD000002Gz6wYAC","005al00000RVcKvAAL","false","Q-001580","","","","Picklist","a0XWD000002hCAn2AM","","true","false","I certify this transaction has been indicated a HVCRE reportable transaction?","","","5.0","","a393g000000cIYxAAM",""
"a0gWD000002Gz6xYAC","005al00000RVcKvAAL","false","Q-001581","","","","Picklist","a0XWD000002hCAn2AM","","true","false","I certify this transaction has been indicated as a HVCRE reportable transaction?","","","5.0","","a393g000000cIYyAAM",""
"a0gWD000002Gz6yYAC","005al00000RVcKvAAL","false","Q-001582","","","","Textarea","a0XWD000002hCHm2AM","","false","false","List the countries is which your business operates.","","","1.0","","a393g000000cIYzAAM",""
"a0gWD000002Gz6zYAC","005al00000RVcKvAAL","false","Q-001583","","","","Percentage","a0XWD000002hCA62AM","Please indicate the percentage of funds that are planning the be used within the first month of obtaining funding.","false","false","What percentage of funds do you plan to use within the first month of obtaining funding?","100.0","0.0","4.0","","a393g000000cIZ0AAM",""
