"Id","IsDeleted","Name","LastViewedDate","LastReferencedDate","nFORCE__Screen__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Number_of_Columns__c","nFORCE__Optional_Configuration__c","nFORCE__Parent_Screen_Section__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Validation_Service__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","Custom_Code_in_Screen_Section__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c"
"a0qWE00000UNVjRYAX","false","Manual Underwriting","","","a0sWE000002YqZ5YAK","false","false","false","false","","true","false","false","false","false","10.0","slide","true","false","false","false","","true","","","","","a16WE000008tovlYAA","MappedSObjectScreenResource","","","15091663700625423","LLC_BI__Loan__c","","",""
"a0qWE00000USgnaYAD","false","UI Collateral Record Schedule","","","a0sWE000002ZR0PYAW","false","false","false","false","","true","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","15161640791248100","LLC_BI__Loan_Collateral2__c","","",""
"a0qWE00000UNVweYAH","false","Total Exposure Summary","","","a0sWE000002YqgqYAC","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","6.0","","","","MappedSObjectScreenResource","","","15191562008947390","Account","","",""
"a0qWE00000UNVzpYAH","false","Editable Fields","","","a0sWE000002Yqi1YAC","false","false","false","false","","true","true","false","false","false","","slide","true","false","false","false","","true","","","","","a16WE000008tozRYAQ","MappedSObjectScreenResource","","","15201619447515181","LLC_BI__Loan__c","","",""
"a0qWE00000UNVwfYAH","false","Budget Details","","","a0sWE000002YqgGYAS","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","a16WE000008tp05YAA","MappedSObjectScreenResource","","","15241620937672168","LLC_BI__Loan__c","","",""
"a0qWE00000UNVwgYAH","false","Loan Details","","","a0sWE000002YqhTYAS","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","15271585604341050","LLC_BI__Loan__c","","",""
"a0qWE00000UNVjTYAX","false","Connection for Others Involved MRF","","","a0sWE000002YqZLYA0","false","false","false","false","","false","false","false","false","false","2.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","16441666029075350","LLC_BI__Connection__c","","",""
"a0qWE00000USiWIYA1","false","Next Steps","","","a0sWE000002ZR0VYAW","false","false","false","false","","true","false","false","false","false","10.0","slide","true","false","false","false","","true","","","","","a16WE0000090lRpYAI","MappedSObjectScreenResource","","","16581640791248106","LLC_BI__Loan__c","","",""
"a0qWE00000UNVzqYAH","false","Payment Structure","","","a0sWE000002YqiDYAS","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","16731620937672159","LLC_BI__Loan__c","","",""
"a0qWE00000UNVzrYAH","false","Budget Details","","","a0sWE000002YqiHYAS","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","a16WE000008tp06YAA","MappedSObjectScreenResource","","","18181619447515179","LLC_BI__Loan__c","","",""
"a0qWE00000UNVzsYAH","false","UI Related Pledged Collateral Schedule","","","a0sWE000002YqgrYAC","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","18431563816286645","LLC_BI__Loan_Collateral2__c","","",""
"a0qWE00000UNVbUYAX","false","Pricing Fields Required","","","a0sWE000002YqWCYA0","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","false","","","","","a16WE000008tp0NYAQ","MappedSObjectScreenResource","","","18731620937672157","LLC_BI__Loan__c","","",""
"a0qWE00000UNVbVYAX","false","Change Memo","","","a0sWE000002YqPfYAK","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","","","","","MappedSObjectHierarchyScreenResource","","","19051620937672160","LLC_BI__Loan__c","","",""
"a0qWE00000UNVbWYAX","false","Editable","","","a0sWE000002YqW8YAK","false","false","false","false","","true","true","false","false","false","2.0","slide","true","false","false","false","","true","","","","","a16WE000008tp0JYAQ","MappedSObjectScreenResource","","","19341585604341051","LLC_BI__Loan__c","","",""
"a0qWE00000UNVjUYAX","false","DEP Primary Identification - Business Application - co-owner","","","a0sWE000002YqZHYA0","false","false","false","false","","false","false","false","false","false","1900.0","slide","true","false","false","false","","true","","","","","a16WE000008tovhYAA","MappedSObjectScreenResource","","","20271598553323930","Contact","","",""
"a0qWE00000UNVjVYAX","false","SBL Existing Customer? Hidden (Primary Applicant)","","","a0sWE000002YqXvYAK","false","false","false","false","","true","false","false","false","false","0.0","slide","true","false","false","false","","true","","","","","a16WE000008toxPYAQ","MappedSObjectScreenResource","","","20971666029075341","Contact","","",""
"a0qWE00000UydQFYAZ","false","Personal Info - Locked","","","a0sWE000002cb6pYAA","false","false","false","false","{{IF=/""A OR B/""}} {{COND=/""A/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""1/""}}{{COND=/""B/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" IS=/""Pass/""}}{{ENDIF}}","false","false","false","false","false","900.0","slide","true","false","false","false","","false","","","","a0qWE00000UydPmYAJ","a16WE000009Uz90YAC","MappedSObjectScreenResource","","","21041641348179860","Contact","","",""
"a0qWE00000UydQGYAZ","false","DEP Primary Identification","","","a0sWE000002cbl4YAA","false","false","false","false","","false","false","false","false","false","1300.0","slide","true","false","false","false","","true","","","","","a16WE000009Uz95YAC","MappedSObjectScreenResource","","","21121641831940764","Contact","","",""
"a0qWE00000UNVjXYAX","false","Secured RL Eligibility Loan","","","a0sWE000002YqXtYAK","false","false","false","false","","true","false","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectListScreenResource","","","21701602078251511","LLC_BI__Loan__c","","",""
"a0qWE00000UNVztYAH","false","Collateral Pledged","","","a0sWE000002YqhYYAS","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","a16WE000008tp0EYAQ","MappedSObjectHierarchyScreenResource","","","21901585604341049","LLC_BI__Loan__c","","",""
"a0qWE00000UNVbXYAX","false","Team Members","","","a0sWE000002YqW2YAK","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","","","","","MappedSObjectHierarchyScreenResource","","","22181619447515172","LLC_BI__Loan__c","","",""
"a0qWE00000UNVbYYAX","false","Collateral Value","","","a0sWE000002YqPrYAK","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","a16WE000008tozPYAQ","MappedSObjectHierarchyScreenResource","","","22621585604341049","LLC_BI__Loan__c","","",""
"a0qWE00000UNVjYYAX","false","Credit Check","","","a0sWE000002YqZDYA0","false","false","false","false","","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","","","a16WE000008toxXYAQ","MappedSObjectScreenResource","","","22921666029075352","LLC_BI__Loan__c","","",""
"a0qWE00000UNVjZYAX","false","Approver 1 Details","","","a0sWE000002YqY8YAK","false","false","false","false","","true","false","false","false","false","20.0","slide","true","false","false","false","","true","","","","","a16WE000008toxQYAQ","MappedSObjectScreenResource","","","23201602764631673","LLC_BI__Loan__c","","",""
"a0qWE00000UNVbZYAX","false","Decision_Overview","","","a0sWE000002YqPdYAK","false","false","false","false","","true","true","false","false","false","7.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","23261560278867256","LLC_BI__Loan__c","","",""
"a0qWE00000UNVwhYAH","false","Loan Details","","","a0sWE000002YqgoYAC","false","false","false","false","","true","true","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","23571619447515178","LLC_BI__Loan__c","","",""
"a0qWE00000UNVwiYAH","false","Add Non Standard Fee","","","a0sWE000002YqhpYAC","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","23901620937672154","LLC_BI__Fee__c","","",""
"a0qWE00000UNVwjYAH","false","Loan Information","","","a0sWE000002Yqi0YAC","false","false","false","false","","true","true","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","24041619447515176","LLC_BI__Loan__c","","",""
"a0qWE00000UydQVYAZ","false","Personal Info - Locked","","","a0sWE000002cbl4YAA","false","false","false","false","{{IF=/""A OR B/""}} {{COND=/""A/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""1/""}}{{COND=/""B/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" IS=/""Pass/""}}{{ENDIF}}","false","false","false","false","false","900.0","slide","true","false","false","false","","true","","","","a0qWE00000Uye8fYAB","a16WE000009Uz8xYAC","MappedSObjectScreenResource","","","24041641831940771","Contact","","",""
"a0qWE00000UNVbaYAH","false","UI Collateral Record Schedule","","","a0sWE000002YqPnYAK","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","24131560278867308","LLC_BI__Loan_Collateral2__c","","",""
"a0qWE00000UydQYYAZ","false","Contact Info","","","a0sWE000002cb6pYAA","false","false","false","false","{{IF=/""A AND B/""}} {{COND=/""A/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""0/""}}{{COND=/""B/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" NOT=/""Pass/""}}{{ENDIF}}","false","false","false","false","false","800.0","slide","true","false","false","false","","false","","","","a0qWE00000UydPmYAJ","a16WE000009Uz90YAC","MappedSObjectScreenResource","","","24421641348179865","Contact","","",""
"a0qWE00000UNVzuYAH","false","Property Location","","","a0sWE000002YqgHYAS","false","false","false","false","","true","true","false","false","false","2.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","24751585604341050","LLC_BI__Loan__c","","",""
"a0qWE00000USiWMYA1","false","Approver 1 Details","","","a0sWE000002ZR0XYAW","false","false","false","false","","true","false","false","false","false","20.0","slide","true","false","false","false","","true","","","","","a16WE0000090lRsYAI","MappedSObjectScreenResource","","","24871640791248107","LLC_BI__Loan__c","","",""
"a0qWE00000UNVbcYAH","false","Add Asset","","","a0sWE000002YqPdYAK","false","false","false","false","","true","true","false","false","false","4.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","25181560278867254","nRetail__Asset__c","","",""
"a0qWE00000UNVzvYAH","false","Balance Details","","","a0sWE000002YqgcYAC","false","false","false","false","","false","true","false","false","false","3.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","25201619447515174","LLC_BI__Loan__c","","",""
"a0qWE00000UNVzwYAH","false","Budget Summary","","","a0sWE000002Yqi2YAC","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","25901620937672170","LLC_BI__Budget__c","","",""
"a0qWE00000UNVwkYAH","false","Loan Details","","","a0sWE000002YqhqYAC","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","26331620937672168","LLC_BI__Loan__c","","",""
"a0qWE00000UydQfYAJ","false","Personal Information","","","a0sWE000002cbl4YAA","false","false","false","false","{{IF=/""A AND B/""}}{{COND=/""A/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""0/""}}{{COND=/""B/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" NOT=/""Pass/""}}{{ENDIF}}","false","false","false","false","false","1250.0","slide","true","false","false","false","","true","","","","a0qWE00000Uye8fYAB","a16WE000009UzLIYA0","MappedSObjectScreenResource","","","26331641831940772","Contact","","",""
"a0qWE00000UNVbdYAH","false","Authorized Signers","","","a0sWE000002YqWKYA0","false","false","false","false","","false","false","false","false","false","1.0","slide","true","false","false","false","","false","","","","","a16WE000008tozZYAQ","GrandchildScreenResource","","","26471620937672155","LLC_BI__Loan__c","","",""
"a0qWE00000UNVjdYAH","false","DEP Personal Contact info (Business)","","","a0sWE000002YqZ1YAK","false","false","false","false","{{IF=/""A AND B/""}} {{COND=/""A/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""0/""}}{{COND=/""B/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" NOT=/""Pass/""}}{{ENDIF}}","true","false","false","false","false","1500.0","slide","true","false","false","false","","false","","","","a0qWE00000UNVmxYAH","a16WE000008towaYAA","MappedSObjectScreenResource","","","26731598381727799","Contact","","",""
"a0qWE00000UNVjeYAH","false","Previous Address","","","a0sWE000002YqZCYA0","false","false","false","false","","true","true","false","false","false","40.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","27281600720268021","Contact","","",""
"a0qWE00000UNVbeYAH","false","UI Related Pledged Collateral Schedule","","","a0sWE000002YqPnYAK","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","27411560278867309","LLC_BI__Loan_Collateral2__c","","",""
"a0qWE00000UNVbfYAH","false","Borrowing Structure","","","a0sWE000002YqWKYA0","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","","","","","MappedSObjectHierarchyScreenResource","","","27741620937672156","LLC_BI__Loan__c","","",""
"a0qWE00000UNVbgYAH","false","Narrative","","","a0sWE000002YqPgYAK","false","false","false","false","","false","true","false","false","false","1.0","slide","true","false","false","false","","false","","","","","a16WE000008tozeYAA","MappedSObjectScreenResource","","","27881585604341048","LLC_BI__Loan__c","","",""
"a0qWE00000USiWLYA1","false","Approver 2 Details","","","a0sWE000002ZR0XYAW","false","false","false","false","","true","false","false","false","false","30.0","slide","true","false","false","false","","true","","","","","a16WE0000090lRtYAI","MappedSObjectScreenResource","","","27911640791248107","LLC_BI__Loan__c","","",""
"a0qWE00000UNVwlYAH","false","Other","","","a0sWE000002Yqi0YAC","false","false","false","false","","true","true","false","false","false","3.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","28031619447515176","LLC_BI__Loan__c","","",""
"a0qWE00000UNVjfYAH","false","Approver 1 Details","","","a0sWE000002YqZEYA0","false","false","false","false","","true","false","false","false","false","20.0","slide","true","false","false","false","","true","","","","","a16WE000008tovfYAA","MappedSObjectScreenResource","","","28081663700625424","LLC_BI__Loan__c","","",""
"a0qWE00000UydQxYAJ","false","Personal Information","","","a0sWE000002cb6pYAA","false","false","false","false","{{IF=/""A AND B/""}}{{COND=/""A/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""0/""}}{{COND=/""B/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" NOT=/""Pass/""}}{{ENDIF}}","false","false","false","false","false","1250.0","slide","true","false","false","false","","true","","","","a0qWE00000UydPmYAJ","a16WE000009Uz8wYAC","MappedSObjectScreenResource","","","28641641348179865","Contact","","",""
"a0qWE00000UNVzxYAH","false","Third Party Management","","","a0sWE000002Yqi9YAC","false","false","false","false","","true","true","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","29041619447515162","LLC_BI__Loan__c","","",""
"a0qWE00000UNVjgYAH","false","SBL Primary Identification","","","a0sWE000002YqXvYAK","false","false","false","false","","false","false","false","false","false","60.0","slide","true","false","false","false","","true","","","","","a16WE000008toxbYAA","MappedSObjectScreenResource","","","29871666029075336","Contact","","",""
"a0qWE00000USiWUYA1","false","Deposit","","","a0sWE000002ZR0eYAG","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","6.0","","","","MappedSObjectScreenResource","","","2A20000D_3F0D_413F_AA0D_723C1B126E7D","LLC_BI__Deposit__c","","",""
"a0qWE00000UNVzyYAH","false","UI Collateral Record Schedule","","","a0sWE000002Yqi3YAC","false","false","false","false","","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","","","","a16WE000008tozhYAA","MappedSObjectHierarchyScreenResource","","","30191620937672156","LLC_BI__Loan__c","","",""
"a0qWE00000UNVjiYAH","false","Entity Involvement for Others Involved MRF","","","a0sWE000002YqZLYA0","false","false","false","false","","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","30271666029075350","LLC_BI__Legal_Entities__c","","",""
"a0qWE00000USgnXYAT","false","Applicant Details","","","a0sWE000002ZR0OYAW","false","false","false","false","","true","true","false","false","false","20.0","slide","true","false","true","false","","true","","","","","a16WE0000090lRoYAI","MappedSObjectScreenResource","","","30971640791248098","Contact","","",""
"a0qWE00000UydRGYAZ","false","DEP Primary Identification- Driver License","","","a0sWE000002cbl4YAA","false","false","false","false","{{IF=/""A/""}}{{COND=/""A/"" FIELD=/""Contact.cs_Primary_ID_Type__c/"" IS=/""Driver License/""}}{{ENDIF}}","false","false","false","false","false","1400.0","slide","true","false","false","false","","true","","","","a0qWE00000UydQGYAZ","a16WE000009UzLOYA0","MappedSObjectScreenResource","","","31181641831940770","Contact","","",""
"a0qWE00000UydRIYAZ","false","Contact Info - Existing Customer","","","a0sWE000002cb6pYAA","false","false","false","false","{{IF=/""A OR B/""}} {{COND=/""A/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""1/""}}{{COND=/""B/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" IS=/""Pass/""}}{{ENDIF}}","false","false","false","false","false","825.0","slide","true","false","false","false","","false","","","","a0qWE00000UydPmYAJ","a16WE000009Uz90YAC","MappedSObjectScreenResource","","","31321641348179866","Contact","","",""
