"Id","IsDeleted","Name","nFORCE__Screen__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Number_of_Columns__c","nFORCE__Optional_Configuration__c","nFORCE__Parent_Screen_Section__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Validation_Service__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","Custom_Code_in_Screen_Section__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c"
"a0qWD00000GWKXyYAP","false","Participations","a0sWD00000Xpf1eYAB","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","","","","","MappedSObjectHierarchyScreenResource","","","42731211719875449","LLC_BI__Loan__c","","",""
"a0qWD00000GWJoHYAX","false","Relationship Summary Narrative","a0sWD00000XpepHYAR","false","false","false","false","","false","false","false","false","false","11.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJJn0YQG","42731248413143256","LLC_BI__Loan__c","","",""
"a0qWD00000GWKXzYAP","false","Scenario_Card_Net_Investable","a0sWD00000XpfVIYAZ","false","false","false","false","","false","true","false","false","false","30.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","42731649961596447","LLC_BI__Scenario__c","","",""
"a0qWD00000GWIi4YAH","false","Booked Details","a0sWD00000XpfWLYAZ","false","false","false","false","","true","true","false","false","false","4.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","42731933008745842","LLC_BI__Loan__c","","",""
"a0qWD00000GWJoIYAX","false","Covenant Narrative","a0sWD00000XpepAYAR","false","false","false","false","","false","false","false","false","false","81.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJK6lYQG","42732349634917594","LLC_BI__Loan__c","","",""
"a0qWD00000GWJoJYAX","false","Collateral Narrative:","a0sWD00000XpepGYAR","false","false","false","false","","false","false","false","false","false","105.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJJoHYQW","42732814260738726","LLC_BI__Product_Package__c","","",""
"a0qWD00000GWFVHYA5","false","Add Income","a0sWD00000Xpb9MYAR","false","false","false","false","","true","true","false","false","false","4.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","42732972439382507","LLC_BI__Income__c","","",""
"a0qWD00000GWKY0YAP","false","Details","a0sWD00000Xpf3wYAB","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","42733390023689068","Account","","",""
"a0qWD00000GWIi5YAH","false","Fees Summary","a0sWD00000XpfVBYAZ","false","false","false","false","","false","true","false","false","false","0.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","42734154178222284","LLC_BI__Loan__c","","",""
"a0qWD00000GWGzyYAH","false","Id_Document_AlienRegistrationCard","a0sWD00000XpUU7YAN","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","42735404216328398","LLC_BI__Id_Document__c","","",""
"a0qWD00000GWKY1YAP","false","Collateral Summary","a0sWD00000XpepOYAR","false","false","false","false","","false","false","false","false","false","56.0","slide","true","false","false","false","","false","","","","","a16WD000005UNjNYAW","MappedSObjectHierarchyScreenResource","","","42735609563445602","LLC_BI__Loan__c","","",""
"a0qWD00000GWFecYAH","false","Loan Details","a0sWD00000XpbF4YAJ","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","42735832431523008","LLC_BI__Loan__c","","",""
"a0qWD00000GWFVIYA5","false","Applicant Details","a0sWD00000XpbA7YAJ","false","false","false","false","","true","true","false","false","false","3.0","slide","true","false","true","false","","true","","","","","","MappedSObjectScreenResource","","","42736002867927777","Account","","",""
"a0qWD00000GWKY2YAP","false","Referral","a0sWD00000Xpf1PYAR","false","false","false","false","","true","true","false","false","false","2.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","42736665420860879","LLC_BI__Loan__c","","",""
"a0qWD00000GWKY3YAP","false","Account Debt","a0sWD00000Xpf33YAB","false","false","false","false","","true","true","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectHierarchyScreenResource","","","42736729746262248","LLC_BI__Loan__c","","",""
"a0qWD00000GWFqjYAH","false","Add Authorized User","a0sWD00000XpbKBYAZ","false","false","false","false","","false","true","false","false","false","3.0","slide","true","false","false","false","","false","","","","","","MappedSObjectHierarchyScreenResource","","","42736865211576868","LLC_BI__Authorized_User__c","","",""
"a0qWD00000GWFqkYAH","false","Budget Details","a0sWD00000XpbMVYAZ","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","a16WD000005VezDYAS","MappedSObjectScreenResource","","","42737262622630319","LLC_BI__Loan__c","","",""
"a0qWD00000GWKY4YAP","false","Loan Information","a0sWD00000Xpez1YAB","false","false","false","false","","true","true","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","42737576288774850","LLC_BI__Loan__c","","",""
"a0qWD00000GWKY5YAP","false","Scenario_Card_Balance","a0sWD00000XpfVIYAZ","false","false","false","false","","false","true","false","false","false","10.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","42737806442803709","LLC_BI__Scenario__c","","",""
"a0qWD00000GWJVrYAP","false","Contact Info - Existing Customer","a0sWD00000Xpf1hYAB","false","false","false","false","{{IF=/""A OR B/""}} {{COND=/""A/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""1/""}}{{COND=/""B/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" IS=/""Pass/""}}{{ENDIF}}","false","false","false","false","false","825.0","slide","true","false","false","false","","false","","","","a0qWD00000GWIgCYAX","a16WD000005UNjcYAG","MappedSObjectScreenResource","","","42738782603706761","Contact","","",""
"a0qWD00000GWKY6YAP","false","Related Exposure","a0sWD00000XpeouYAB","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","false","false","","false","","","","","a16WD000005UNqzYAG","MappedSObjectHierarchyScreenResource","","","42738832193056694","LLC_BI__Product_Package__c","","",""
"a0qWD00000GWJoKYAX","false","Approval History","a0sWD00000XpeoWYAR","false","false","false","false","","false","true","false","false","false","2.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","a17WD0000BhJJmKYQW","42738854863464962","LLC_BI__Loan__c","","",""
"a0qWD00000GWKY7YAP","false","Property Location","a0sWD00000XpewYYAR","false","false","false","false","","true","true","false","false","false","2.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","42739124744018589","LLC_BI__Loan__c","","",""
"a0qWD00000GWJoLYAX","false","Fee Narrative","a0sWD00000XpeodYAB","false","false","false","false","","false","false","false","false","false","111.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJJpTYQW","42740077882759037","LLC_BI__Loan__c","","",""
"a0qWD00000GWKY8YAP","false","Review Details","a0sWD00000XpepFYAR","false","false","false","false","","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","","","","a16WD000005UNoSYAW","MappedSObjectScreenResource","","","42740218818258198","LLC_BI__Review__c","","",""
"a0qWD00000GWKY9YAP","false","Third Party Reports","a0sWD00000XpeoeYAB","false","false","false","false","","false","false","false","false","false","100.0","slide","true","true","false","false","","false","","","","","a16WD000005UNqcYAG","MappedSObjectHierarchyScreenResource","","","42740224519386473","LLC_BI__Loan__c","","",""
"a0qWD00000GWKYAYA5","false","Authorized Signers","a0sWD00000XpeoiYAB","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","false","false","","false","","","","","a16WD000005UNk3YAG","SignersFScreenResource","","","42740242654602122","LLC_BI__Loan__c","","",""
"a0qWD00000GWJoMYAX","false","Loan Covenants Narrative","a0sWD00000XpeoUYAR","false","false","false","false","","false","false","false","false","false","115.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJJrNYQW","42740507814268659","LLC_BI__Loan__c","","",""
"a0qWD00000GWKYBYA5","false","Product Package Team","a0sWD00000Xpep9YAB","false","false","false","false","","false","false","false","false","false","70.0","slide","true","false","false","false","","false","","","","","a16WD000005UNs3YAG","MappedSObjectHierarchyScreenResource","","","42740521410765220","LLC_BI__Product_Package__c","","",""
"a0qWD00000GWKYCYA5","false","Collateral Summary","a0sWD00000XpeolYAB","false","false","false","false","","false","false","false","false","false","70.0","slide","true","true","false","false","","false","","","","","a16WD000005UNrhYAG","MappedSObjectHierarchyScreenResource","","","42740809875103508","LLC_BI__Loan__c","","",""
"a0qWD00000GWKYDYA5","false","Borrower Structure","a0sWD00000XpepAYAR","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","a16WD000005UNhAYAW","MappedSObjectHierarchyScreenResource","","","42741088004966298","LLC_BI__Loan__c","","",""
"a0qWD00000GWKYEYA5","false","Referral","a0sWD00000XpezxYAB","false","false","false","false","","true","true","false","false","false","2.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","42741204318488885","LLC_BI__Loan__c","","",""
"a0qWD00000GWKYFYA5","false","Application Information","a0sWD00000Xpf0IYAR","false","false","false","false","","true","true","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","42741356867809741","LLC_BI__Loan__c","","",""
"a0qWD00000GWJoNYAX","false","Collateral Narrative","a0sWD00000XpeohYAB","false","false","false","false","","false","false","false","false","false","41.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJJn7YQG","42741768750442695","LLC_BI__Product_Package__c","","",""
"a0qWD00000GWJoOYAX","false","Financial Analysis","a0sWD00000XpeofYAB","false","false","false","false","","false","false","false","false","false","150.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000BhJK9BYQW","42741954043871476","LLC_BI__Loan__c","","",""
"a0qWD00000GWFqlYAH","false","Bulk Edit Booked","a0sWD00000XpbM9YAJ","false","false","false","false","","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","","42742107329027340","LLC_BI__Loan__c","","",""
"a0qWD00000GWFb4YAH","false","Rental Expense","a0sWD00000XpbDXYAZ","false","false","false","false","","true","false","false","false","false","10.0","slide","true","false","false","false","","true","","","","","a16WD000005UNfoYAG","MappedSObjectScreenResource","","","42743285209030347","LLC_BI__Debt__c","","",""
"a0qWD00000GWJoPYAX","false","Related Exposure Narrative","a0sWD00000XpeoqYAB","false","false","false","false","","false","false","false","false","false","48.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000BhJK99YQG","42743652217464728","LLC_BI__Loan__c","","",""
"a0qWD00000GWKYGYA5","false","UI Config Builder - Section List","a0sWD00000Xpf2pYAB","false","false","false","false","","false","true","false","false","false","700.0","slide","true","false","false","false","","false","","","","","","MappedSObjectHierarchyScreenResource","","","42744853941009380","nFORCE__Screen__c","","",""
"a0qWD00000GWKYHYA5","false","Application Details","a0sWD00000XpexeYAB","false","false","false","false","","true","true","false","false","false","1.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","42745338291618328","LLC_BI__Loan__c","","",""
"a0qWD00000GWFVJYA5","false","Applicants","a0sWD00000Xpb9YYAR","false","false","false","false","","true","true","false","false","false","0.0","slide","true","false","false","false","","true","","","","","","MappedSObjectScreenResource","","","42745644587053797","LLC_BI__Legal_Entities__c","","",""
"a0qWD00000GWGPbYAP","false","Bulk Pledge Details","a0sWD00000XpRI4YAN","false","false","false","false","","false","false","false","false","false","","slide","true","false","false","false","","true","","","","","","CustomSObjectListScreenResource","","","42745692644457605","LLC_BI__Loan_Collateral2__c","","",""
"a0qWD00000GWFedYAH","false","Structure","a0sWD00000XpbF5YAJ","false","false","false","false","","false","true","false","false","false","3.0","slide","true","false","false","false","","false","","","","","","MappedSObjectScreenResource","","","42745744238290834","LLC_BI__Loan__c","","",""
