"Id","OwnerId","IsDeleted","Name","nFORCE__Category__c","nFORCE__Generator_Class__c","nFORCE__Layout_Description__c","nFORCE__Layout_Preview_Image__c","nFORCE__Visualforce_Page__c","nFORCE__lookupKey__c"
"a0bWD0000011TMGYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42028636792535507"
"a0bWD0000011TZBYA2","005al00000RVcKvAAL","false","a314T000000Xm5K","","Html.Layouts.NoLayout","","","","42028882235280429"
"a0bWD0000011TZCYA2","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42030325600552313"
"a0bWD0000011WAVYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42030604146182661"
"a0bWD0000011WAWYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42030986292338067"
"a0bWD0000011TZDYA2","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42032159543948130"
"a0bWD0000011TZEYA2","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42032279093299544"
"a0bWD0000011TNqYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42033228401313591"
"a0bWD0000011TZFYA2","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42033287363642285"
"a0bWD0000011TZGYA2","005al00000RVcKvAAL","false","a2Cbn000002Vb5p","","Html.Layouts.NoLayout","","","","42033639175008750"
"a0bWD0000011WAXYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42033977155101284"
"a0bWD0000011TZHYA2","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42034485385153221"
"a0bWD0000011TZIYA2","005al00000RVcKvAAL","false","a2Cbn000002Vb75","","Html.Layouts.NoLayout","","","","42034883547668969"
"a0bWD0000011TZJYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42035436876739510"
"a0bWD0000011WAYYA2","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42035438893673038"
"a0bWD0000011TZKYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42036492087721137"
"a0bWD0000011TTaYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42036523911362091"
"a0bWD0000011TZLYA2","005al00000RVcKvAAL","false","a2Cbn000002Vb74","","Html.Layouts.TableLayout","","","","42036888569821189"
"a0bWD0000011TZMYA2","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42037457063416864"
"a0bWD0000011TZNYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42038341025328192"
"a0bWD0000011WAZYA2","005al00000RVcKvAAL","false","a313g0000008Q0N","","Html.Layouts.TwoColumnGrid","","","","42038988504703372"
"a0bWD0000011WAaYAM","005al00000RVcKvAAL","false","a313g0000008Q0M","","Html.Layouts.TableLayout","","","","42039470312427172"
"a0bWD0000011TNrYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42039572093539019"
"a0bWD0000011WAbYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42039993110651052"
"a0bWD0000011WAcYAM","005al00000RVcKvAAL","false","a2Cbn000002Vb7P","","Html.Layouts.TableLayout","","","","42041335109520641"
"a0bWD0000011TXGYA2","005al00000RVcKvAAL","false","SingleColumnGrid","","Html.Layouts.SingleColumnGrid","","","","42041576065631251"
"a0bWD0000011TZOYA2","005al00000RVcKvAAL","false","a313g0000008Q0J","","Html.Layouts.TableLayout","","","","42042296971249519"
"a0bWD0000011TZPYA2","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42042846729642072"
"a0bWD0000011WAdYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42043178450458248"
"a0bWD0000011WAeYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42043273874508274"
"a0bWD0000011TZQYA2","005al00000RVcKvAAL","false","a2Cbn000002Vb6n","","Html.Layouts.TwoColumnGrid","","","","42044658792920754"
"a0bWD0000011TZRYA2","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42045393599997443"
"a0bWD0000011WAfYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42045615829500263"
"a0bWD0000011WAgYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42045638325480390"
"a0bWD0000011TZSYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42046530250894349"
"a0bWD0000011UHjYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42046907235666264"
"a0bWD0000011TZTYA2","005al00000RVcKvAAL","false","a2Cbn000002Vb5s","","Html.Layouts.NoLayout","","","","42046938196022604"
"a0bWD0000011WAhYAM","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42047334767454521"
"a0bWD0000011TZUYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42047779459269072"
"a0bWD0000011WAiYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42048123581227783"
"a0bWD0000011TR1YAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42048417105169909"
"a0bWD0000011TZVYA2","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42048575427176937"
"a0bWD0000011WAjYAM","005al00000RVcKvAAL","false","TwoColumnGrid","","Html.Layouts.TwoColumnGrid","","","","42049216755449726"
"a0bWD0000011WAkYAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42049294376055584"
"a0bWD0000011UHYYA2","005al00000RVcKvAAL","false","NoLayout","","Html.Layouts.NoLayout","","","","42049491651717116"
"a0bWD0000011TR2YAM","005al00000RVcKvAAL","false","TableLayout","","Html.Layouts.TableLayout","","","","42049767896674081"
"a0bWD0000011TZWYA2","005al00000RVcKvAAL","false","SingleColumnGrid","","Html.Layouts.SingleColumnGrid","","","","42049778531697351"
