"Id","OwnerId","IsDeleted","Name","nFORCE__Api_Value__c","nFORCE__Is_Default__c","nFORCE__Label__c","nFORCE__Order__c","nFORCE__Question__c","nFORCE__lookupKey__c","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate"
"a0eWE000005K2FRYA0","005al00000RVcKvAAL","false","O-003281","","false","Yes","1.0","a0gWE000001WJ8GYAW","a2t3g000000blnxAAA","","","","","","",""
"a0eWE000005K2FSYA0","005al00000RVcKvAAL","false","O-003282","","false","No","2.0","a0gWE000001WJ8GYAW","a2t3g000000blnyAAA","","","","","","",""
"a0eWE000005K2FTYA0","005al00000RVcKvAAL","false","O-003283","","false","Yes","1.0","a0gWE000001WJ8HYAW","a2t3g000000blnzAAA","","","","","","",""
"a0eWE000005K2FUYA0","005al00000RVcKvAAL","false","O-003284","","false","No","2.0","a0gWE000001WJ8HYAW","a2t3g000000blo0AAA","","","","","","",""
"a0eWE000005K2FVYA0","005al00000RVcKvAAL","false","O-003285","","false","Yes, Please select the HVCRE reportable checkbox on the next page.","1.0","a0gWE000001WJ8IYAW","a2t3g000000blo1AAA","","","","","","",""
"a0eWE000005K2FWYA0","005al00000RVcKvAAL","false","O-003286","","false","Yes, this Loan is not HVCRE reportable.","1.0","a0gWE000001WJ83YAG","a2t3g000000blo2AAA","","","","","","",""
"a0eWE000005K2FXYA0","005al00000RVcKvAAL","false","O-003287","","false","No","2.0","a0gWE000001WJ6eYAG","a2t3g000000blo3AAA","","","","","","",""
"a0eWE000005K2FYYA0","005al00000RVcKvAAL","false","O-003288","","false","$10,000 - $50,000","3.0","a0gWE000001WJ6wYAG","a2t3g000000blo4AAA","","","","","","",""
"a0eWE000005K2FZYA0","005al00000RVcKvAAL","false","O-003289","","false","Greater than $50,000","4.0","a0gWE000001WJ6wYAG","a2t3g000000blo5AAA","","","","","","",""
"a0eWE000005K2FaYAK","005al00000RVcKvAAL","false","O-003290","null","false","Yes","1.0","a0gWE000001WIyxYAG","a2z4S000000GnvhQAC","","","","","","",""
"a0eWE000005K2FbYAK","005al00000RVcKvAAL","false","O-003291","null","false","No","2.0","a0gWE000001WIyxYAG","a2z4S000000GnvjQAC","","","","","","",""
"a0eWE000005K2FcYAK","005al00000RVcKvAAL","false","O-003292","null","false","No","2.0","a0gWE000001WIz1YAG","a2z4S000000GnvmQAC","","","","","","",""
"a0eWE000005K2FdYAK","005al00000RVcKvAAL","false","O-003293","null","false","Yes","1.0","a0gWE000001WIz3YAG","a2z4S000000GnvoQAC","","","","","","",""
"a0eWE000005K2FeYAK","005al00000RVcKvAAL","false","O-003294","null","false","No","2.0","a0gWE000001WIz3YAG","a2z4S000000GnvsQAC","","","","","","",""
"a0eWE000005K2FfYAK","005al00000RVcKvAAL","false","O-003295","null","false","Yes - By selecting this option, this record will be marked as an Employee Loan","1.0","a0gWE000001WIz7YAG","a2z4S000000GnvvQAC","","","","","","",""
"a0eWE000005K2FgYAK","005al00000RVcKvAAL","false","O-003296","null","false","Yes","1.0","a0gWE000001WIz9YAG","a2z4S000000GnvxQAC","","","","","","",""
"a0eWE000005K2FhYAK","005al00000RVcKvAAL","false","O-003297","null","false","No","2.0","a0gWE000001WIzBYAW","a2z4S000000GnvzQAC","","","","","","",""
"a0eWE000005K2FiYAK","005al00000RVcKvAAL","false","O-003298","null","false","No","2.0","a0gWE000001WIzCYAW","a2z4S000000Gnw0QAC","","","","","","",""
"a0eWE000005K2FjYAK","005al00000RVcKvAAL","false","O-003299","null","false","Yes","1.0","a0gWE000001WIzDYAW","a2z4S000000Gnw1QAC","","","","","","",""
"a0eWE000005K2FkYAK","005al00000RVcKvAAL","false","O-003300","null","false","Yes","1.0","a0gWE000001WIzEYAW","a2z4S000000Gnw2QAC","","","","","","",""
"a0eWE000005K2FlYAK","005al00000RVcKvAAL","false","O-003301","null","false","Yes","1.0","a0gWE000001WIzFYAW","a2z4S000000Gnw3QAC","","","","","","",""
"a0eWE000005K2FmYAK","005al00000RVcKvAAL","false","O-003302","null","false","None of the above","4.0","a0gWE000001WIzHYAW","a2z4S000000Gnw5QAC","","","","","","",""
"a0eWE000005K2FnYAK","005al00000RVcKvAAL","false","O-003303","null","false","No","2.0","a0gWE000001WIzIYAW","a2z4S000000Gnw6QAC","","","","","","",""
"a0eWE000005K2FoYAK","005al00000RVcKvAAL","false","O-003304","null","false","No","2.0","a0gWE000001WIzJYAW","a2z4S000000Gnw7QAC","","","","","","",""
"a0eWE000005K2FpYAK","005al00000RVcKvAAL","false","O-003305","null","false","No","2.0","a0gWE000001WIzKYAW","a2z4S000000Gnw8QAC","","","","","","",""
"a0eWE000005K2FqYAK","005al00000RVcKvAAL","false","O-003306","null","false","No","2.0","a0gWE000001WIzLYAW","a2z4S000000Gnw9QAC","","","","","","",""
"a0eWE000005K2FrYAK","005al00000RVcKvAAL","false","O-003307","null","false","No","2.0","a0gWE000001WIz7YAG","a2z4S000000GnwEQAS","","","","","","",""
"a0eWE000005K2FsYAK","005al00000RVcKvAAL","false","O-003308","null","false","Yes","1.0","a0gWE000001WIyzYAG","a2z4S000000GnwGQAS","","","","","","",""
"a0eWE000005K2FtYAK","005al00000RVcKvAAL","false","O-003309","null","false","Yes","1.0","a0gWE000001WIz1YAG","a2z4S000000GnwHQAS","","","","","","",""
"a0eWE000005K2FuYAK","005al00000RVcKvAAL","false","O-003310","null","false","No","2.0","a0gWE000001WIz9YAG","a2z4S000000GnwKQAS","","","","","","",""
"a0eWE000005K2FvYAK","005al00000RVcKvAAL","false","O-003311","null","false","Yes","1.0","a0gWE000001WIzYYAW","a2z4S000000GnwLQAS","","","","","","",""
"a0eWE000005K2FwYAK","005al00000RVcKvAAL","false","O-003312","null","false","No","2.0","a0gWE000001WIzYYAW","a2z4S000000GnwMQAS","","","","","","",""
"a0eWE000005K2FxYAK","005al00000RVcKvAAL","false","O-003313","null","false","Yes","1.0","a0gWE000001WIzZYAW","a2z4S000000GnwNQAS","","","","","","",""
"a0eWE000005K2FyYAK","005al00000RVcKvAAL","false","O-003314","null","false","No","2.0","a0gWE000001WIzZYAW","a2z4S000000GnwOQAS","","","","","","",""
"a0eWE000005K2FzYAK","005al00000RVcKvAAL","false","O-003315","null","false","Yes","1.0","a0gWE000001WIzaYAG","a2z4S000000GnwPQAS","","","","","","",""
"a0eWE000005K2G0YAK","005al00000RVcKvAAL","false","O-003316","null","false","No","2.0","a0gWE000001WIzaYAG","a2z4S000000GnwQQAS","","","","","","",""
"a0eWE000005K2G1YAK","005al00000RVcKvAAL","false","O-003317","null","false","A 1-4 Family Residence","1.0","a0gWE000001WIzHYAW","a2z4S000000GnwTQAS","","","","","","",""
"a0eWE000005K2G2YAK","005al00000RVcKvAAL","false","O-003318","null","false","A Community Development Project","2.0","a0gWE000001WIzHYAW","a2z4S000000GnwUQAS","","","","","","",""
"a0eWE000005K2G3YAK","005al00000RVcKvAAL","false","O-003319","null","false","Agricultural Land Purchased for Development","3.0","a0gWE000001WIzHYAW","a2z4S000000GnwVQAS","","","","","","",""
"a0eWE000005K2G4YAK","005al00000RVcKvAAL","false","O-003320","null","false","Yes","1.0","a0gWE000001WIzIYAW","a2z4S000000GnwWQAS","","","","","","",""
"a0eWE000005K2G5YAK","005al00000RVcKvAAL","false","O-003321","null","false","Yes","1.0","a0gWE000001WIzJYAW","a2z4S000000GnwXQAS","","","","","","",""
"a0eWE000005K2G6YAK","005al00000RVcKvAAL","false","O-003322","null","false","Yes","1.0","a0gWE000001WIzLYAW","a2z4S000000GnwYQAS","","","","","","",""
"a0eWE000005K2G7YAK","005al00000RVcKvAAL","false","O-003323","null","false","Yes","1.0","a0gWE000001WIzKYAW","a2z4S000000GnwZQAS","","","","","","",""
"a0eWE000005K2G8YAK","005al00000RVcKvAAL","false","O-003324","null","false","Yes","1.0","a0gWE000001WIzBYAW","a2z4S000000GnwbQAC","","","","","","",""
"a0eWE000005K2G9YAK","005al00000RVcKvAAL","false","O-003325","null","false","Yes","1.0","a0gWE000001WIzCYAW","a2z4S000000GnwcQAC","","","","","","",""
"a0eWE000005K2GAYA0","005al00000RVcKvAAL","false","O-003326","null","false","No","2.0","a0gWE000001WIzDYAW","a2z4S000000GnwdQAC","","","","","","",""
"a0eWE000005K2GBYA0","005al00000RVcKvAAL","false","O-003327","null","false","No","2.0","a0gWE000001WIzEYAW","a2z4S000000GnweQAC","","","","","","",""
"a0eWE000005K2GCYA0","005al00000RVcKvAAL","false","O-003328","null","false","No","2.0","a0gWE000001WIzFYAW","a2z4S000000GnwfQAC","","","","","","",""
"a0eWE000005K2GDYA0","005al00000RVcKvAAL","false","O-003329","","false","Yes","1.0","a0gWE000001WJ01YAG","a2z4W000002EICOQA4","","","","","","",""
"a0eWE000005K2GEYA0","005al00000RVcKvAAL","false","O-003330","","false","Yes","1.0","a0gWE000001WJ02YAG","a2z4W000002EICPQA4","","","","","","",""
"a0eWE000005K2GFYA0","005al00000RVcKvAAL","false","O-003331","","false","No","2.0","a0gWE000001WJ01YAG","a2z4W000002EICQQA4","","","","","","",""
"a0eWE000005K2GGYA0","005al00000RVcKvAAL","false","O-003332","","false","No","2.0","a0gWE000001WJ03YAG","a2z4W000002EICRQA4","","","","","","",""
"a0eWE000005K2GHYA0","005al00000RVcKvAAL","false","O-003333","","false","No","2.0","a0gWE000001WJ04YAG","a2z4W000002EICSQA4","","","","","","",""
"a0eWE000005K2GIYA0","005al00000RVcKvAAL","false","O-003334","","false","No","2.0","a0gWE000001WJ05YAG","a2z4W000002EICTQA4","","","","","","",""
"a0eWE000005K2GJYA0","005al00000RVcKvAAL","false","O-003335","","false","Yes","1.0","a0gWE000001WJ06YAG","a2z4W000002EICUQA4","","","","","","",""
"a0eWE000005K2GKYA0","005al00000RVcKvAAL","false","O-003336","","false","Yes","1.0","a0gWE000001WJ07YAG","a2z4W000002EICVQA4","","","","","","",""
"a0eWE000005K2GLYA0","005al00000RVcKvAAL","false","O-003337","","false","Yes","1.0","a0gWE000001WJ08YAG","a2z4W000002EICWQA4","","","","","","",""
"a0eWE000005K2GMYA0","005al00000RVcKvAAL","false","O-003338","","false","Yes","1.0","a0gWE000001WJ09YAG","a2z4W000002EICXQA4","","","","","","",""
"a0eWE000005K2GNYA0","005al00000RVcKvAAL","false","O-003339","","false","No","2.0","a0gWE000001WJ09YAG","a2z4W000002EICYQA4","","","","","","",""
"a0eWE000005K2GOYA0","005al00000RVcKvAAL","false","O-003340","","false","No","2.0","a0gWE000001WJ07YAG","a2z4W000002EICZQA4","","","","","","",""
"a0eWE000005K2GPYA0","005al00000RVcKvAAL","false","O-003341","","false","Yes","1.0","a0gWE000001WJ04YAG","a2z4W000002EICaQAO","","","","","","",""
"a0eWE000005K2GQYA0","005al00000RVcKvAAL","false","O-003342","","false","Yes - By selecting this option, this record will be marked HMDA Reportable","1.0","a0gWE000001WJ0AYAW","a2z4W000002EICbQAO","","","","","","",""
"a0eWE000005K2GRYA0","005al00000RVcKvAAL","false","O-003343","","false","Yes - By selecting this option, this record will be marked as an Employee Loan","1.0","a0gWE000001WJ0BYAW","a2z4W000002EICcQAO","","","","","","",""
"a0eWE000005K2GSYA0","005al00000RVcKvAAL","false","O-003344","","false","No","2.0","a0gWE000001WJ0CYAW","a2z4W000002EICdQAO","","","","","","",""
"a0eWE000005K2GTYA0","005al00000RVcKvAAL","false","O-003345","","false","Yes","1.0","a0gWE000001WJ0DYAW","a2z4W000002EICeQAO","","","","","","",""
"a0eWE000005K2GUYA0","005al00000RVcKvAAL","false","O-003346","","false","Yes - By selecting this option, this record will be marked Reg W Reportable","1.0","a0gWE000001WJ0EYAW","a2z4W000002EICfQAO","","","","","","",""
"a0eWE000005K2GVYA0","005al00000RVcKvAAL","false","O-003347","","false","No","2.0","a0gWE000001WJ0FYAW","a2z4W000002EICgQAO","","","","","","",""
"a0eWE000005K2GWYA0","005al00000RVcKvAAL","false","O-003348","","false","No","2.0","a0gWE000001WJ0GYAW","a2z4W000002EIChQAO","","","","","","",""
"a0eWE000005K2GXYA0","005al00000RVcKvAAL","false","O-003349","","false","Yes","1.0","a0gWE000001WJ0HYAW","a2z4W000002EICiQAO","","","","","","",""
"a0eWE000005K2GYYA0","005al00000RVcKvAAL","false","O-003350","","false","Yes","1.0","a0gWE000001WJ0IYAW","a2z4W000002EICjQAO","","","","","","",""
"a0eWE000005K2GZYA0","005al00000RVcKvAAL","false","O-003351","","false","Yes","1.0","a0gWE000001WJ0JYAW","a2z4W000002EICkQAO","","","","","","",""
"a0eWE000005K2GaYAK","005al00000RVcKvAAL","false","O-003352","","false","Yes - By selecting this option, the record will be marked CRA Reportable.","1.0","a0gWE000001WJ0KYAW","a2z4W000002EIClQAO","","","","","","",""
"a0eWE000005K2GbYAK","005al00000RVcKvAAL","false","O-003353","","false","None of the above","4.0","a0gWE000001WJ0LYAW","a2z4W000002EICmQAO","","","","","","",""
"a0eWE000005K2GcYAK","005al00000RVcKvAAL","false","O-003354","","false","No","2.0","a0gWE000001WJ0MYAW","a2z4W000002EICnQAO","","","","","","",""
"a0eWE000005K2GdYAK","005al00000RVcKvAAL","false","O-003355","","false","No","2.0","a0gWE000001WJ0NYAW","a2z4W000002EICoQAO","","","","","","",""
"a0eWE000005K2GeYAK","005al00000RVcKvAAL","false","O-003356","","false","No","2.0","a0gWE000001WJ0OYAW","a2z4W000002EICpQAO","","","","","","",""
"a0eWE000005K2GfYAK","005al00000RVcKvAAL","false","O-003357","","false","No","2.0","a0gWE000001WJ0PYAW","a2z4W000002EICqQAO","","","","","","",""
"a0eWE000005K2GgYAK","005al00000RVcKvAAL","false","O-003358","","false","Yes, the loan is HVCRE reportable.","1.0","a0gWE000001WJ0QYAW","a2z4W000002EICrQAO","","","","","","",""
"a0eWE000005K2GhYAK","005al00000RVcKvAAL","false","O-003359","","false","Yes - By selecting this option, the loan will be marked Reg O Reportable.","1.0","a0gWE000001WJ0CYAW","a2z4W000002EICsQAO","","","","","","",""
"a0eWE000005K2GiYAK","005al00000RVcKvAAL","false","O-003360","","false","No","2.0","a0gWE000001WJ0aYAG","a2z4W000002EICtQAO","","","","","","",""
"a0eWE000005K2GjYAK","005al00000RVcKvAAL","false","O-003361","","false","Yes, this loan IS NOT HMDA Reportable","1.0","a0gWE000001WJ0bYAG","a2z4W000002EICuQAO","","","","","","",""
"a0eWE000005K2GkYAK","005al00000RVcKvAAL","false","O-003362","","false","No","2.0","a0gWE000001WJ0BYAW","a2z4W000002EICvQAO","","","","","","",""
"a0eWE000005K2GlYAK","005al00000RVcKvAAL","false","O-003363","","false","Yes","1.0","a0gWE000001WJ0aYAG","a2z4W000002EICwQAO","","","","","","",""
"a0eWE000005K2GmYAK","005al00000RVcKvAAL","false","O-003364","","false","Yes","1.0","a0gWE000001WJ03YAG","a2z4W000002EICxQAO","","","","","","",""
"a0eWE000005K2GnYAK","005al00000RVcKvAAL","false","O-003365","","false","Yes","1.0","a0gWE000001WJ05YAG","a2z4W000002EICyQAO","","","","","","",""
"a0eWE000005K2GoYAK","005al00000RVcKvAAL","false","O-003366","","false","No","2.0","a0gWE000001WJ02YAG","a2z4W000002EICzQAO","","","","","","",""
"a0eWE000005K2GpYAK","005al00000RVcKvAAL","false","O-003367","","false","No","2.0","a0gWE000001WJ08YAG","a2z4W000002EID0QAO","","","","","","",""
"a0eWE000005K2GqYAK","005al00000RVcKvAAL","false","O-003368","","false","No","2.0","a0gWE000001WJ0DYAW","a2z4W000002EID1QAO","","","","","","",""
"a0eWE000005K2GrYAK","005al00000RVcKvAAL","false","O-003369","","false","Yes","1.0","a0gWE000001WJ0cYAG","a2z4W000002EID2QAO","","","","","","",""
"a0eWE000005K2GsYAK","005al00000RVcKvAAL","false","O-003370","","false","No","2.0","a0gWE000001WJ0cYAG","a2z4W000002EID3QAO","","","","","","",""
"a0eWE000005K2GtYAK","005al00000RVcKvAAL","false","O-003371","","false","Yes","1.0","a0gWE000001WJ0dYAG","a2z4W000002EID4QAO","","","","","","",""
"a0eWE000005K2GuYAK","005al00000RVcKvAAL","false","O-003372","","false","No","2.0","a0gWE000001WJ0dYAG","a2z4W000002EID5QAO","","","","","","",""
"a0eWE000005K2GvYAK","005al00000RVcKvAAL","false","O-003373","","false","Yes","1.0","a0gWE000001WJ0eYAG","a2z4W000002EID6QAO","","","","","","",""
"a0eWE000005K2GwYAK","005al00000RVcKvAAL","false","O-003374","","false","No","2.0","a0gWE000001WJ0eYAG","a2z4W000002EID7QAO","","","","","","",""
"a0eWE000005K2GxYAK","005al00000RVcKvAAL","false","O-003375","","false","Yes","1.0","a0gWE000001WJ0fYAG","a2z4W000002EID8QAO","","","","","","",""
"a0eWE000005K2GyYAK","005al00000RVcKvAAL","false","O-003376","","false","No","2.0","a0gWE000001WJ0fYAG","a2z4W000002EID9QAO","","","","","","",""
"a0eWE000005K2GzYAK","005al00000RVcKvAAL","false","O-003377","","false","A 1-4 Family Residence","1.0","a0gWE000001WJ0LYAW","a2z4W000002EIDAQA4","","","","","","",""
"a0eWE000005K2H0YAK","005al00000RVcKvAAL","false","O-003378","","false","A Community Development Project","2.0","a0gWE000001WJ0LYAW","a2z4W000002EIDBQA4","","","","","","",""
"a0eWE000005K2H1YAK","005al00000RVcKvAAL","false","O-003379","","false","Agricultural Land Purchased for Development","3.0","a0gWE000001WJ0LYAW","a2z4W000002EIDCQA4","","","","","","",""
"a0eWE000005K2H2YAK","005al00000RVcKvAAL","false","O-003380","","false","Yes","1.0","a0gWE000001WJ0MYAW","a2z4W000002EIDDQA4","","","","","","",""
"a0eWE000005K2H3YAK","005al00000RVcKvAAL","false","O-003381","","false","Yes","1.0","a0gWE000001WJ0NYAW","a2z4W000002EIDEQA4","","","","","","",""
"a0eWE000005K2H4YAK","005al00000RVcKvAAL","false","O-003382","","false","Yes","1.0","a0gWE000001WJ0PYAW","a2z4W000002EIDFQA4","","","","","","",""
"a0eWE000005K2H5YAK","005al00000RVcKvAAL","false","O-003383","","false","Yes","1.0","a0gWE000001WJ0OYAW","a2z4W000002EIDGQA4","","","","","","",""
"a0eWE000005K2H6YAK","005al00000RVcKvAAL","false","O-003384","","false","Yes, this Loan is not HVCRE reportable.","1.0","a0gWE000001WJ0hYAG","a2z4W000002EIDHQA4","","","","","","",""
"a0eWE000005K2H7YAK","005al00000RVcKvAAL","false","O-003385","","false","Yes","1.0","a0gWE000001WJ0FYAW","a2z4W000002EIDIQA4","","","","","","",""
"a0eWE000005K2H8YAK","005al00000RVcKvAAL","false","O-003386","","false","Yes","1.0","a0gWE000001WJ0GYAW","a2z4W000002EIDJQA4","","","","","","",""
"a0eWE000005K2H9YAK","005al00000RVcKvAAL","false","O-003387","","false","No","2.0","a0gWE000001WJ0HYAW","a2z4W000002EIDKQA4","","","","","","",""
"a0eWE000005K2HAYA0","005al00000RVcKvAAL","false","O-003388","","false","No","2.0","a0gWE000001WJ0IYAW","a2z4W000002EIDLQA4","","","","","","",""
"a0eWE000005K2HBYA0","005al00000RVcKvAAL","false","O-003389","","false","No","2.0","a0gWE000001WJ0JYAW","a2z4W000002EIDMQA4","","","","","","",""
"a0eWE000005K2HCYA0","005al00000RVcKvAAL","false","O-003390","","false","Yes","1.0","a0gWE000001WJ0iYAG","a2z4W000002EIDNQA4","","","","","","",""
"a0eWE000005K2HDYA0","005al00000RVcKvAAL","false","O-003391","","false","No","2.0","a0gWE000001WJ0AYAW","a2z4W000002EIDOQA4","","","","","","",""
"a0eWE000005K2HEYA0","005al00000RVcKvAAL","false","O-003392","","false","No","2.0","a0gWE000001WJ0EYAW","a2z4W000002EIDPQA4","","","","","","",""
"a0eWE000005K2HFYA0","005al00000RVcKvAAL","false","O-003393","","false","Yes","1.0","a0gWE000001WJ15YAG","a2z4x0000001Vu2AAE","","","","","","",""
"a0eWE000005K2HGYA0","005al00000RVcKvAAL","false","O-003394","","false","Yes","1.0","a0gWE000001WJ16YAG","a2z4x0000001Vu3AAE","","","","","","",""
"a0eWE000005K2HHYA0","005al00000RVcKvAAL","false","O-003395","","false","No","2.0","a0gWE000001WJ15YAG","a2z4x0000001Vu4AAE","","","","","","",""
"a0eWE000005K2HIYA0","005al00000RVcKvAAL","false","O-003396","","false","No","2.0","a0gWE000001WJ17YAG","a2z4x0000001Vu5AAE","","","","","","",""
"a0eWE000005K2HJYA0","005al00000RVcKvAAL","false","O-003397","","false","No","2.0","a0gWE000001WJ18YAG","a2z4x0000001Vu6AAE","","","","","","",""
"a0eWE000005K2HKYA0","005al00000RVcKvAAL","false","O-003398","","false","No","2.0","a0gWE000001WJ19YAG","a2z4x0000001Vu7AAE","","","","","","",""
"a0eWE000005K2HLYA0","005al00000RVcKvAAL","false","O-003399","","false","Yes","1.0","a0gWE000001WJ1AYAW","a2z4x0000001Vu8AAE","","","","","","",""
"a0eWE000005K2HMYA0","005al00000RVcKvAAL","false","O-003400","","false","Yes","1.0","a0gWE000001WJ1BYAW","a2z4x0000001Vu9AAE","","","","","","",""
"a0eWE000005K2HNYA0","005al00000RVcKvAAL","false","O-003401","","false","Yes","1.0","a0gWE000001WJ1CYAW","a2z4x0000001VuAAAU","","","","","","",""
"a0eWE000005K2HOYA0","005al00000RVcKvAAL","false","O-003402","","false","Yes","1.0","a0gWE000001WJ1DYAW","a2z4x0000001VuBAAU","","","","","","",""
"a0eWE000005K2HPYA0","005al00000RVcKvAAL","false","O-003403","","false","No","2.0","a0gWE000001WJ1DYAW","a2z4x0000001VuCAAU","","","","","","",""
"a0eWE000005K2HQYA0","005al00000RVcKvAAL","false","O-003404","","false","No","2.0","a0gWE000001WJ1BYAW","a2z4x0000001VuDAAU","","","","","","",""
"a0eWE000005K2HRYA0","005al00000RVcKvAAL","false","O-003405","","false","Yes","1.0","a0gWE000001WJ18YAG","a2z4x0000001VuEAAU","","","","","","",""
"a0eWE000005K2HSYA0","005al00000RVcKvAAL","false","O-003406","","false","Yes - By selecting this option, this record will be marked HMDA Reportable","1.0","a0gWE000001WJ1EYAW","a2z4x0000001VuFAAU","","","","","","",""
"a0eWE000005K2HTYA0","005al00000RVcKvAAL","false","O-003407","","false","Yes - By selecting this option, this record will be marked as an Employee Loan","1.0","a0gWE000001WJ1FYAW","a2z4x0000001VuGAAU","","","","","","",""
"a0eWE000005K2HUYA0","005al00000RVcKvAAL","false","O-003408","","false","No","2.0","a0gWE000001WJ1GYAW","a2z4x0000001VuHAAU","","","","","","",""
"a0eWE000005K2HVYA0","005al00000RVcKvAAL","false","O-003409","","false","Yes","1.0","a0gWE000001WJ1HYAW","a2z4x0000001VuIAAU","","","","","","",""
"a0eWE000005K2HWYA0","005al00000RVcKvAAL","false","O-003410","","false","Yes - By selecting this option, this record will be marked Reg W Reportable","1.0","a0gWE000001WJ1IYAW","a2z4x0000001VuJAAU","","","","","","",""
"a0eWE000005K2HXYA0","005al00000RVcKvAAL","false","O-003411","","false","No","2.0","a0gWE000001WJ1JYAW","a2z4x0000001VuKAAU","","","","","","",""
"a0eWE000005K2HYYA0","005al00000RVcKvAAL","false","O-003412","","false","No","2.0","a0gWE000001WJ1KYAW","a2z4x0000001VuLAAU","","","","","","",""
