"Id","IsDeleted","Name","nFORCE__Screen__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Section_Resource__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Parent_Screen_Section__c","nFORCE__Number_of_Columns__c","Custom_Code_in_Screen_Section__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Validation_Service__c","AutorabitExtId__c"
"a2FKU0000004vif2AA","false","Add Asset","a2GKU0000004WDC2A2","false","false","true","true","false","40.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","25841600720268025","nRetail__Asset__c","false","false","","","","","false","false","","a2FKa000000SDZQMA4"
"a2FKU0000004vll2AA","false","Budget Summary","a2GKU0000004WBR2A2","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","25901620937672170","LLC_BI__Budget__c","false","false","","","","","false","false","","a2FKa000000SDcXMAW"
"a2FKU0000004vqe2AA","false","Loan Details","a2GKU0000004WBM2A2","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","MappedSObjectScreenResource","","26331620937672168","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDhbMAG"
"a2FKU0000004vl32AA","false","Authorized Signers","a2GKU0000004WBN2A2","false","false","false","false","false","1.0","slide","true","false","false","false","","false","","GrandchildScreenResource","","26471620937672155","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDbpMAG"
"a2FKU0000004vkw2AA","false","Asset Schedule","a2GKU0000004WDC2A2","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","26601600720268024","nRetail__Asset__c","false","false","","","","","false","false","","a2FKa000000SDbiMAG"
"a2FKU0000004vmv2AA","false","DEP Personal Contact info (Business)","a2GKU0000004WCy2AM","false","false","true","false","false","1500.0","slide","true","false","false","false","","false","","MappedSObjectScreenResource","","26731598381727799","Contact","false","false","{{IF=/""A AND B/""}} {{COND=/""A/"" FIELD=/""Contact.cm_Is_Existing_Customer__c/"" IS=/""0/""}}{{COND=/""B/"" FIELD=/""Contact.LLC_BI__Identity_Verification_Status__c/"" NOT=/""Pass/""}}{{ENDIF}}","a2FKU0000004vys2AA","","","false","false","","a2FKa000000SDdkMAG"
"a2FKU0000004vuM2AQ","false","Previous Address","a2GKU0000004WD82AM","false","false","true","true","false","40.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","27281600720268021","Contact","false","false","","","","","false","false","","a2FKa000000SDlQMAW"
"a2FKU0000004vxv2AA","false","UI Related Pledged Collateral Schedule","a2GKU0000004W8z2AE","false","false","false","false","false","","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","27411560278867309","LLC_BI__Loan_Collateral2__c","false","false","","","","","false","false","","a2FKa000000SDp4MAG"
"a2FKU0000004vlb2AA","false","Borrowing Structure","a2GKU0000004WBN2A2","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","27741620937672156","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDcNMAW"
"a2FKU0000004vtN2AQ","false","Narrative","a2GKU0000004WAJ2A2","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","MappedSObjectScreenResource","","27881585604341048","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDkMMAW"
"a2FKU0000004vtp2AA","false","Other","a2GKU0000004WAk2AM","false","false","true","true","false","3.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","28031619447515176","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDkqMAG"
"a2FKU0000004vkk2AA","false","Approver 1 Details","a2GKU0000004WCX2A2","false","false","true","false","false","20.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","28081663700625424","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDbWMAW"
"a2FKU0000004vx42AA","false","Third Party Management","a2GKU0000004WAT2A2","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","29041619447515162","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDoDMAW"
"a2FKU0000004vwK2AQ","false","SBL Primary Identification","a2GKU0000004WCb2AM","false","false","false","false","false","60.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","29871666029075336","Contact","false","false","","","","","false","false","","a2FKa000000SDnQMAW"
"a2FKU0000004vnU2AQ","false","Deposit","a2GKU0000004WCw2AM","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","MappedSObjectScreenResource","","2A20000D_3F0D_413F_AA0D_723C1B126E7D","LLC_BI__Deposit__c","false","false","","","6.0","","false","false","","a2FKa000000SDeNMAW"
"a2FKU0000004vxL2AQ","false","UI Collateral Record Schedule","a2GKU0000004WBI2A2","false","false","false","false","false","0.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","30191620937672156","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDoUMAW"
"a2FKU0000004voz2AA","false","Entity Involvement for Others Involved MRF","a2GKU0000004WCg2AM","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","30271666029075350","LLC_BI__Legal_Entities__c","false","false","","","","","false","false","","a2FKa000000SDfuMAG"
"a2FKU0000004vuo2AA","false","Product Summary","a2GKU0000004W9v2AE","false","false","false","false","false","","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","32021567002550353","LLC_BI__Treasury_Service__c","false","false","","","","","false","false","","a2FKa000000SDlsMAG"
"a2FKU0000004vqs2AA","false","Loan Information","a2GKU0000004WBJ2A2","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","32391620937672165","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDhpMAG"
"a2FKU0000004vut2AA","false","Property Location","a2GKU0000004WAk2AM","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","32491619447515176","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDlxMAG"
"a2FKU0000004vlc2AA","false","Borrowing Structure","a2GKU0000004WCa2AM","false","false","false","false","false","0.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","32781663700625425","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDcOMAW"
"a2FKU0000004vpY2AQ","false","Fees Summary","a2GKU0000004WB62AM","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","MappedSObjectScreenResource","","33241620937672160","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDgVMAW"
"a2FKU0000004vqN2AQ","false","Loan Compliances (HMDA Effective-2018)","a2GKU0000004WBQ2A2","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","33701620937672169","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDhKMAW"
"a2FKU0000004vvs2AA","false","SBL Business Location","a2GKU0000004WCd2AM","false","false","false","false","false","30.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","35791666029075346","Account","false","false","","","","","false","false","","a2FKa000000SDmyMAG"
"a2FKU0000004vtO2AQ","false","Narrative","a2GKU0000004W9p2AE","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","36391585604341051","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDkNMAW"
"a2FKU0000004vtU2AQ","false","OA Retail Personal Contact (Individual Other Involved)","a2GKU0000004WDL2A2","false","false","true","false","false","0.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","36661602603021302","Contact","false","false","","","","","false","false","","a2FKa000000SDkVMAW"
"a2FKU0000004vjA2AQ","false","Add Income","a2GKU0000004WDC2A2","false","false","true","true","false","50.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","36791600720268026","LLC_BI__Income__c","false","false","","","","","false","false","","a2FKa000000SDZvMAO"
"a2FKU0000004vr02AA","false","Loan Products","a2GKU0000004W942AE","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","ReferenceFilteredHierarchyScreenResource","","37491562008947395","Account","false","false","","","","","false","false","","a2FKa000000SDhxMAG"
"a2FKU0000004vpT2AQ","false","Fees Approved","a2GKU0000004WAa2AM","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","38131619447515172","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDgQMAW"
"a2FKU0000004vpO2AQ","false","Fee","a2GKU0000004WCv2AM","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","39304662_2E4E_4773_9E38_0B5F565C5032","LLC_BI__Loan__c","false","false","","","6.0","","false","false","","a2FKa000000SDgLMAW"
"a2FKU0000004voA2AQ","false","Details  - EO","a2GKU0000004W9Z2AU","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","4.2171E+16","Contact","false","false","","","","","false","false","","a2FKa000000SDf3MAG"
"a2FKU0000004vo12AA","false","Details","a2GKU0000004W9Y2AU","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","4.23807E+16","Account","false","false","","","","","false","false","","a2FKa000000SDeuMAG"
"a2FKU0000004vo72AA","false","Details","a2GKU0000004WBZ2A2","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","4.27301E+15","Contact","false","false","","","","","false","false","","a2FKa000000SDf0MAG"
"a2FKU0000004voD2AQ","false","Details - biz connected","a2GKU0000004W9Z2AU","false","false","true","true","false","20.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","4.28177E+16","Account","false","false","","","","","false","false","","a2FKa000000SDf6MAG"
"a2FKU0000004vjK2AQ","false","Add Non Standard Fee","a2GKU0000004WDA2A2","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","40021600720268023","LLC_BI__Fee__c","false","false","","","","","false","false","","a2FKa000000SDa6MAG"
"a2FKU0000004vyE2AQ","false","Underwriting_Overview","a2GKU0000004WDP2A2","false","false","true","true","false","60.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","40901602764631670","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDpNMAW"
"a2FKU0000004vpU2AQ","false","Fees Approved","a2GKU0000004WB92AM","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","41361620937672161","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDgRMAW"
"a2FKU0000004voi2AA","false","Enhanced Fee Loan Aggregate Summary","a2GKU0000004WDA2A2","false","false","true","true","false","20.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","41631600720268023","LLC_BI__Fee_Loan_Aggregate__c","false","false","","","","","false","false","","a2FKa000000SDfcMAG"
"a2FKU0000004voo2AA","false","Enhanced Fees Management","a2GKU0000004WDA2A2","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","MappedSObjectHierarchyScreenResource","","41921600720268023","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDfjMAG"
"a2FKU0000004vyl2AA","false","Loan Purpose - Other","a2GKU0000004WDZ2A2","false","false","true","false","false","2.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42001629206381287","LLC_BI__Loan__c","false","false","{{IF=/""A/""}}{{COND=/""A/"" FIELD=/""LLC_BI__Loan__c.cm_Purpose_of_Loan__c/"" IS=/""Other/""}}{{ENDIF}}","a2FKU0000004vwX2AQ","","","false","false","","a2FKa000000SizxMAC"
"a2FKU0000004vkv2AA","false","Asset Schedule","a2GKU0000004WD62AM","false","false","true","true","false","10.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42002117713489971","nRetail__Asset__c","false","false","","","","","false","false","","a2FKa000000SDbhMAG"
"a2FKU0000004via2AA","false","Add Asset","a2GKU0000004W8r2AE","false","false","true","true","false","4.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42007676331968214","nRetail__Asset__c","false","false","","","","","false","false","","a2FKa000000SDZLMA4"
"a2FKU0000004vmR2AQ","false","Connection for Owners MRF","a2GKU0000004WDc2AM","false","false","false","false","false","1.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42008631851784830","LLC_BI__Connection__c","false","false","","","","","false","false","","a2FKa000000SDdFMAW"
"a2FKU0000004vot2AA","false","Entity Compliance","a2GKU0000004WA82AM","false","false","false","true","false","0.0","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42011116611545357","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDfoMAG"
"a2FKU0000004vvC2AQ","false","Referral","a2GKU0000004W8N2AU","false","false","true","true","false","4.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42013506331028383","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDmIMAW"
"a2FKU0000004vpN2AQ","false","Facility Information","a2GKU0000004WHt2AM","false","false","false","false","false","","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42017256313665920","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDgKMAW"
"a2FKU0000004vmf2AA","false","Counterparty Report","a2GKU0000004W832AE","false","false","false","true","false","1.0","slide","true","false","false","false","","false","","MappedSObjectScreenResource","","42020381281929303","Account","false","false","","","","","false","false","","a2FKa000000SDdTMAW"
"a2FKU0000004vw42AA","false","SBL Mailing Address","a2GKU0000004W982AE","false","false","false","false","false","40.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42021854229100096","Contact","false","false","{{IF=""A AND B AND C""}}{{COND=""A"" FIELD=""Contact.cm_Mailing_Same_as_Physical__c"" IS=""No""}}{{COND=""B"" FIELD=""Contact.cm_Is_Existing_Customer__c"" IS=""0""}}{{COND=""C"" FIELD=""Contact.LLC_BI__Identity_Verification_Status__c"" NOT=""Pass""}}{{ENDIF}}","a2FKU0000004vwB2AQ","","","false","false","","a2FKa000000SDnAMAW"
"a2FKU0000004vqA2AQ","false","Lender’s Agreement and Certifications","a2GKU0000004WK32AM","false","false","true","true","false","4.0","slide","true","false","false","false","","true","","MappedSObjectScreenResource","","42022419122610562","LLC_BI__Loan__c","false","false","","","","","false","false","","a2FKa000000SDh7MAG"
"a2FKU0000004vsq2AA","false","Mass Add Authorized Users","a2GKU0000004WDm2AM","false","false","false","false","false","","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","420261760720696061","LLC_BI__Treasury_Service__c","false","false","","","6.0","","false","false","","a2FKa000000SDjpMAG"
"a2FKU0000004vs62AA","false","Mass Add Analyzed Accounts","a2GKU0000004WEg2AM","false","false","false","false","false","","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42026176072069606101","LLC_BI__Treasury_Service__c","false","false","","","6.0","","false","false","","a2FKa000000SDj5MAG"
"a2FKU0000004vt32AA","false","Mass Add Authorized Users","a2GKU0000004WDp2AM","false","false","false","false","false","","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42026176072069606105","LLC_BI__Treasury_Service__c","false","false","","","6.0","","false","false","","a2FKa000000SDk2MAG"
"a2FKU0000004vs72AA","false","Mass Add Analyzed Accounts","a2GKU0000004WDp2AM","false","false","false","false","false","","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42026176072069606109","LLC_BI__Treasury_Service__c","false","false","","","6.0","","false","false","","a2FKa000000SDj6MAG"
"a2FKU0000004vt42AA","false","Mass Add Authorized Users","a2GKU0000004WEE2A2","false","false","false","false","false","","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42026176072069606113","LLC_BI__Treasury_Service__c","false","false","","","6.0","","false","false","","a2FKa000000SDk3MAG"
"a2FKU0000004vs82AA","false","Mass Add Analyzed Accounts","a2GKU0000004WEE2A2","false","false","false","false","false","","slide","true","false","false","false","","false","","MappedSObjectHierarchyScreenResource","","42026176072069606117","LLC_BI__Treasury_Service__c","false","false","","","6.0","","false","false","","a2FKa000000SDj7MAG"
