"Id","IsDeleted","LLC_BI__Color__c","LLC_BI__Debit__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Group_Type__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Is_Grand_Total__c","LLC_BI__Is_Summary_Group__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Row_Number__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Spread_Statement_Type__c","LLC_BI__Title__c","LLC_BI__Total_Type__c","LLC_BI__lookupKey__c","Name"
"a16DV000006R4PmYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","45.0","false","","a19DV000002qH1zYAE","International Transactions","Standard","42071124520964601","International Transactions"
"a16DV000006IRrWYAW","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","630.0","false","","a19DV000002V1o0YAC","(A) Accounts Receivable Days","Standard","42071509090209534","(A) Accounts Receivable Days"
"a16DV000006IRoKYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","21.0","false","","a19DV000002V1npYAC","Trade Receivables","Standard","42072311535270970","Net Trade Receivables"
"a16DV000006IRqkYAG","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","150.0","false","","a19DV000002V1o0YAC","Total Liabilities / Tangible Net Worth","Standard","42072332151619919","Total Liabilities / Tangible Net Worth"
"a16DV000006R4QLYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","40.0","false","","a19DV000002qH24YAE","Gross Income","Standard","42072593586691800","Gross Income"
"a16DV000006R4THYA0","false","","false","None","Financial","false","true","false","true","false","false","false","","","","87.5","false","","a19DV000002qH2MYAU","Tax Detail","Standard","42073953782139117","Tax Detail"
"a16DV000006R4TEYA0","false","","false","None","Financial","false","false","false","false","false","false","false","","","","70.0","false","","a19DV000002qH2MYAU","Profit Before Taxes","Standard","42074272585317340","Profit Before Taxes"
"a16DV000006R4SiYAK","false","","false","None","Financial","false","true","false","false","false","false","false","","","","75.0","false","","a19DV000002qH2IYAU","Loan Assumption 2","Standard","42075065152313139","Loan Assumption 2"
"a16DV000006IRpHYAW","false","","false","None","Decimal","false","false","true","true","false","false","false","","","","1.0","false","","a19DV000002V1nsYAC","Simple Cash Flow Coverage","Standard","42075908128119540","Ratio: Simple Cash Flow Coverage"
"a16DV000006IRfbYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","LLC_BI.Spreads.PGI_Record_Total.Init","LLC_BI.Spreads.PGI_Record_Total.Update","1000.0","false","","a19DV000002V1nPYAS","Potential Gross Income","Standard","42077384695665885","PGI"
"a16DV000006IRr9YAG","false","","false","None","Percentage","false","false","false","false","false","false","false","","","","400.0","false","","a19DV000002V1o0YAC","(A) Net Sales/Revenue Growth","Standard","42077468225240091","(A) Net Sales/Revenue Growth"
"a16DV000006R4REYA0","false","","false","None","Financial","true","false","false","true","false","false","false","","","","41.0","false","","a19DV000002qH2CYAU","Cash After Operations","Standard","42077843241754744","CASH AFTER OPERATIONS"
"a16DV000006R4OnYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","20.0","false","","a19DV000002qH1tYAE","Non-Current Assets","Standard","42077899166301677","Total Non-Current Assets"
"a16DV000006IRmwYAG","false","","false","None","Financial","false","false","false","false","false","false","false","","","","27.875","false","","a19DV000002V1nkYAC","(A) UCA Cash Flow Denom","Standard","4208064679716515","(A) UCA Cash Flow Denom"
"a16DV000006R4NNYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","100.0","false","","a19DV000002qH1iYAE","Capex","Standard","42081219849447709","Capital Expenditure"
"a16DV000006R4PNYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","50.0","false","","a19DV000002qH1xYAE","Cash After Operations","Standard","42082745410298384","Cash After Operations"
"a16DV000006IRn1YAG","false","","false","None","Financial","false","false","false","false","false","false","false","","","","30.0","false","","a19DV000002V1nkYAC","(A) EBITDA","Standard","42083051816118112","(A) EBITDA"
"a16DV000006IRrKYAW","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","510.0","false","","a19DV000002V1o0YAC","(A) Business CF / Historical DS","Standard","42083122683484419","(A) Business CF / Historical DS"
"a16DV000006IRkZYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","110.0","false","","a19DV000002V1nfYAC","Debt Amortization","Standard","42084689003023385","Cash Effect. Debt Amortization"
"a16DV000006R4UYYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","10.0","false","","a19DV000002V1o9YAC","Recurring Farm Income","Standard","42084769216597312","Recurring Farm Income"
"a16DV000006R4ORYA0","false","","false","Debt Service","Financial","false","false","false","true","false","false","false","","","","120.0","false","","a19DV000002qH1pYAE","Term Debt Service","Standard","42085215176220322","Term Debt Service"
"a16DV000006R4Q5YAK","false","","false","Total Equity","Financial","true","false","false","true","false","false","false","","","","50.0","false","","a19DV000002qH22YAE","Stated Net Worth (Subtotal)","Standard","42085658571059736","Total Stated Net Worth (subT)"
"a16DV000006IRg3YAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","5000.0","false","","a19DV000002V1nRYAS","Net Operating Income","Standard","42085722714464392","Net Operating Income"
"a16DV000006R4NMYA0","false","","false","None","Financial","false","false","false","true","false","false","false","","","","90.0","false","","a19DV000002qH1iYAE","End Cash on Hand/LoC Balance","Standard","42085944210466073","End Cash on Hand/LoC Balance"
"a16DV000006R4SkYAK","false","","false","None","Financial","false","true","false","true","false","false","false","","","","90.0","false","","a19DV000002qH2IYAU","Loan Metrics","Standard","42085954747524712","Loan Metrics"
"a16DV000006R4P6YAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","35.0","false","","a19DV000002qH1vYAE","Other Income/(Expense)","Standard","42086020812855683","Total Other Income/(Expense)"
"a16DV000006IRnyYAG","false","","false","None","Financial","false","false","false","true","false","false","true","","","","199.84375","false","","a19DV000002V1nnYAC","Balance Check","Standard","42087677876605597","Unexplained Difference"
"a16DV000006R4UBYA0","false","","false","Debt Service","Financial","false","false","false","true","false","false","false","","","","100.0","false","","a19DV000002V1o6YAC","Debt Service","Standard","42088039285440683","Total Debt Service"
"a16DV000006IRmbYAG","false","","false","None","Financial","false","false","false","false","false","false","false","","","","-11.75","false","","a19DV000002V1nkYAC","Deannualized CP CPLTD","Standard","42089071619826612","Deannualized CP CPLTD"
"a16DV000006IRkmYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","20.0","false","","a19DV000002V1ngYAC","EBITDA","Standard","42090282210653320","EBITDA"
"a16DV000006IRoNYAW","false","","false","None","Financial","false","false","false","true","false","false","false","","","","41.0","false","","a19DV000002V1npYAC","Inventory","Standard","42091732861768613","Total Inventory"
"a16DV000006R4W3YAK","false","","false","None","Financial","false","true","false","true","false","false","false","","","","31.0","false","","a19DV000002V1oIYAS","Leverage","Standard","42091917211387973","Leverage"
"a16DV000006IRnbYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","12.5","false","","a19DV000002V1nlYAC","Changes in Equity Accounts","Standard","42091945011617895","Total Changes in Equity Accounts"
"a16DV000006IRpdYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","10.0","false","","a19DV000002V1nwYAC","Current Assets","Standard","42092391377011971","Total Current Assets"
"a16DV000006R4WdYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","10.0","false","","a19DV000002V1oNYAS","CURRENT ASSETS","Standard","42093744676073960","Total Current Assets"
"a16DV000006R4OaYAK","false","","false","Total Equity","Financial","false","false","false","true","false","false","false","","","","60.0","false","","a19DV000002qH1qYAE","Adjustments to Net Worth","Standard","42094055306922268","Total Adjustments to Net Worth"
"a16DV000006R4QSYA0","false","","false","None","Financial","false","false","false","false","false","false","false","","","","40.0","false","","a19DV000002qH25YAE","Income/(Loss) from Estates and Trusts","Standard","42094983927426437","Income/(Loss) from Estates and Trusts"
"a16DV000006IRo1YAG","false","","false","None","Financial","false","false","false","false","false","false","false","","","","33.0","false","","a19DV000002V1noYAC","COGS - COGS Depreciation","Standard","42095140489628905","COGS - COGS Depreciation"
"a16DV000006R4XvYAK","false","","false","None","Financial","false","false","false","true","false","false","false","","","","22.5","false","","a19DV000002V1oUYAS","Gross Intangibles","Standard","42095794339195828","Total Gross Intangibles"
"a16DV000006R4OIYA0","false","","false","None","Financial","false","true","false","false","false","false","false","","","","10.0","false","","a19DV000002qH1nYAE","Net Worth Recon - Cost Basis","Standard","42097554940414416","Net Worth Recon - Cost Basis"
"a16DV000006R4W6YAK","false","","false","None","Decimal","false","true","false","true","false","false","false","","","","61.0","false","","a19DV000002V1oIYAS","Activity","Standard","42098688723697985","Activity"
"a16DV000006IRiAYAW","false","","false","None","Decimal","false","false","true","false","false","false","false","","","","46.0","false","","a19DV000002V1nYYAS","(A) Accounts Receivable Days","Standard","42099529412600304","(A) Accounts Receivable Days"
"a16DV000006IRlLYAW","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","570.0","false","","a19DV000002V1nhYAC","(A) UCA Cash After Ops / P + C + D","Standard","42101073521627839","(A) UCA Cash After Ops / P + C + D"
"a16DV000006IRihYAG","false","","false","None","Financial","false","false","false","true","false","false","false","","","","190.0","false","","a19DV000002V1nbYAC","Cash from Operations","Standard","42101795962015371","Net Cash from Operations"
"a16DV000006IRhRYAW","false","","false","None","Decimal","false","false","false","true","false","false","false","","","","-18.0","false","","a19DV000002V1nYYAS","Partial Year Adjustment","Standard","42102243328136655","Partial Year Adjustment"
"a16DV000006IRmeYAG","false","","false","None","Financial","false","false","false","false","false","false","false","","","","-8.0","false","","a19DV000002V1nkYAC","Working Capital","Standard","42102307497611140","Working Capital"
"a16DV000006IRjgYAG","false","","false","None","Financial","true","false","false","true","false","false","false","","","","121.0","false","","a19DV000002V1nNYAS","TOTAL NON-CURRENT ASSETS","Standard","42102853242134582","TOTAL NON-CURRENT ASSETS"
"a16DV000006IRrEYAW","false","","false","None","Decimal","false","false","false","false","false","false","false","","","","450.0","false","","a19DV000002V1o0YAC","EBITDA / Interest Expense","Standard","42102887720167433","EBITDA / Interest Expense"
