"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c"
"a0SWD000001lzpw2AA","005al00000RVcKvAAL","false","FC-001967","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","2.0","","","false","","a3THu000002IuHLMA0","Contact"
"a0SWD000001lzpx2AA","005al00000RVcKvAAL","false","FC-001968","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","","","","false","","a3THu000002IuHMMA0","Contact"
"a0SWD000001lzpy2AA","005al00000RVcKvAAL","false","FC-001969","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","","","","false","","a3THu000002IuHNMA0","Contact"
"a0SWD000001lzpz2AA","005al00000RVcKvAAL","false","FC-001970","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","2.0","","","false","","a3THu000002IuHOMA0","Contact"
"a0SWD000001lzq02AA","005al00000RVcKvAAL","false","FC-001971","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXDYA4","2.0","","","false","","a3THu000002IuHPMA0","Contact"
"a0SWD000001lzyU2AQ","005al00000RVcKvAAL","false","FC-002497","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSggLYAT","","false","","a3Tal000000dbCbEAI","nFORCE__Field_Configuration__c"
"a0SWD000001lzyV2AQ","005al00000RVcKvAAL","false","FC-002498","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSggLYAT","","false","","a3Tal000000dbCcEAI","nFORCE__Field_Configuration__c"
"a0SWD000001lzyW2AQ","005al00000RVcKvAAL","false","FC-002499","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSggLYAT","","false","","a3Tal000000dbCdEAI","nFORCE__Field_Configuration__c"
"a0SWD000001lzyX2AQ","005al00000RVcKvAAL","false","FC-002500","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Tiers__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSggMYAT","","false","","a3Tal000000dbCeEAI","LLC_BI__Bill_Point__c"
"a0SWD000001lzyY2AQ","005al00000RVcKvAAL","false","FC-002501","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Price__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSggMYAT","","false","","a3Tal000000dbCfEAI","LLC_BI__Bill_Point__c"
"a0SWD000001lzvD2AQ","005al00000RVcKvAAL","false","FC-002294","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSggLYAT","","false","","a3Tbn000000KmVEEA0","nFORCE__Field_Configuration__c"
"a0SWD000001lzvE2AQ","005al00000RVcKvAAL","false","FC-002295","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSggLYAT","","false","","a3Tbn000000KmVFEA0","nFORCE__Field_Configuration__c"
"a0SWD000001lzvF2AQ","005al00000RVcKvAAL","false","FC-002296","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","nFORCE__Field_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSggLYAT","","false","","a3Tbn000000KmVGEA0","nFORCE__Field_Configuration__c"
"a0SWD000001lzvG2AQ","005al00000RVcKvAAL","false","FC-002297","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Tiers__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSggMYAT","","false","","a3Tbn000000KmVHEA0","LLC_BI__Bill_Point__c"
"a0SWD000001lzvH2AQ","005al00000RVcKvAAL","false","FC-002298","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","005al00000RVcKvAAL","2026-08-12T08:40:54.000Z","","","","","","","","","","LLC_BI__Price__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSggMYAT","","false","","a3Tbn000000KmVIEA0","LLC_BI__Bill_Point__c"
"a0SWD000001lzvI2AQ","005al00000RVcKvAAL","false","FC-002299","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVKEA0","Account"
"a0SWD000001lzvJ2AQ","005al00000RVcKvAAL","false","FC-002300","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3Tbn000000KmVLEA0","Account"
"a0SWD000001lzvK2AQ","005al00000RVcKvAAL","false","FC-002301","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVMEA0","Account"
"a0SWD000001lzvL2AQ","005al00000RVcKvAAL","false","FC-002302","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVNEA0","Account"
"a0SWD000001lzvM2AQ","005al00000RVcKvAAL","false","FC-002303","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVOEA0","Account"
"a0SWD000001lzvN2AQ","005al00000RVcKvAAL","false","FC-002304","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Shipping Address","","","","","","ShippingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVPEA0","Account"
"a0SWD000001lzvO2AQ","005al00000RVcKvAAL","false","FC-002305","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVQEA0","Account"
"a0SWD000001lzvP2AQ","005al00000RVcKvAAL","false","FC-002306","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3Tbn000000KmVREA0","Account"
"a0SWD000001lzvQ2AQ","005al00000RVcKvAAL","false","FC-002307","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","ShippingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3Tbn000000KmVSEA0","Account"
"a0SWD000001lzvR2AQ","005al00000RVcKvAAL","false","FC-002308","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVTEA0","Account"
"a0SWD000001lzvS2AQ","005al00000RVcKvAAL","false","FC-002309","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3Tbn000000KmVUEA0","Account"
"a0SWD000001lzvT2AQ","005al00000RVcKvAAL","false","FC-002310","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","BillingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3Tbn000000KmVVEA0","Account"
"a0SWD000001lzvU2AQ","005al00000RVcKvAAL","false","FC-002311","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","BillingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","2.0","","","false","","a3Tbn000000KmVWEA0","Account"
"a0SWD000001lzvV2AQ","005al00000RVcKvAAL","false","FC-002312","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3Tbn000000KmVXEA0","Contact"
"a0SWD000001lzvW2AQ","005al00000RVcKvAAL","false","FC-002313","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3Tbn000000KmVYEA0","Contact"
"a0SWD000001lzvX2AQ","005al00000RVcKvAAL","false","FC-002314","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3Tbn000000KmVZEA0","Contact"
"a0SWD000001lzvY2AQ","005al00000RVcKvAAL","false","FC-002315","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3Tbn000000KmVaEAK","Contact"
"a0SWD000001lzvZ2AQ","005al00000RVcKvAAL","false","FC-002316","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3Tbn000000KmVbEAK","Contact"
"a0SWD000001lzva2AA","005al00000RVcKvAAL","false","FC-002317","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3Tbn000000KmVcEAK","Contact"
"a0SWD000001lzvb2AA","005al00000RVcKvAAL","false","FC-002318","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Mailing Address","","","","","","MailingAddress","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3Tbn000000KmVdEAK","Contact"
"a0SWD000001lzvc2AA","005al00000RVcKvAAL","false","FC-002319","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","","","","false","","a3Tbn000000KmVeEAK","Contact"
"a0SWD000001lzvd2AA","005al00000RVcKvAAL","false","FC-002320","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3Tbn000000KmVfEAK","Contact"
"a0SWD000001lzve2AA","005al00000RVcKvAAL","false","FC-002321","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","ZIP","","","","","","MailingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDTdYAO","2.0","","","false","","a3Tbn000000KmVgEAK","Contact"
"a0SWD000001lzvf2AA","005al00000RVcKvAAL","false","FC-002322","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Social Security Number (SSN)","","","","","XXX-XX-XXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3Tbn000000KmVhEAK","Contact"
"a0SWD000001lzvg2AA","005al00000RVcKvAAL","false","FC-002323","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3Tbn000000KmViEAK","Contact"
"a0SWD000001lzvh2AA","005al00000RVcKvAAL","false","FC-002324","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","Residential Address","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3Tbn000000KmVjEAK","Contact"
"a0SWD000001lzvi2AA","005al00000RVcKvAAL","false","FC-002325","2026-04-07T19:02:55.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","005al00000RVcKvAAL","2026-08-06T08:31:25.000Z","","","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDYaYAO","","","","false","","a3Tbn000000KmVkEAK","Contact"
