"Id","IsDeleted","Name","OwnerId","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c"
"a0SWD000001lzwh2AA","false","FC-002386","005al00000RVcKvAAL","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgY9YAL","","false","","4285795026268902","LLC_BI__Loan__c"
"a0SWD000001lzwi2AA","false","FC-002387","005al00000RVcKvAAL","","","","","","","","LLC_BI__Broker_Fee__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDnpYAG","","a0qWD00000GSgVwYAL","","false","","42863776527579059","LLC_BI__Loan__c"
"a0SWD000001lzwj2AA","false","FC-002388","005al00000RVcKvAAL","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgY4YAL","","false","","42875561931260967","LLC_BI__Loan__c"
"a0SWD000001lzwk2AA","false","FC-002389","005al00000RVcKvAAL","","","","","","","","Referral_Contact__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDnpYAG","","a0qWD00000GSgVwYAL","","false","","42898157922042105","LLC_BI__Loan__c"
"a0SWD000001lzwl2AA","false","FC-002390","005al00000RVcKvAAL","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgViYAL","","false","","42962200192310137","LLC_BI__Loan__c"
"a0SWD000001lzwm2AA","false","FC-002391","005al00000RVcKvAAL","","","","","","","","Referral_Fee__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDnpYAG","","a0qWD00000GSgVwYAL","","false","","42973098661329513","LLC_BI__Loan__c"
"a0SWD000001lzwn2AA","false","FC-002392","005al00000RVcKvAAL","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgVkYAL","","false","","42989338668942629","LLC_BI__Loan__c"
"a0SWD000001lzwo2AA","false","FC-002393","005al00000RVcKvAAL","","","","","","","","Referral_Contact__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDh1YAG","","a0qWD00000GSgVQYA1","","false","","552347336243455","LLC_BI__Loan__c"
"a0SWD000001lzwp2AA","false","FC-002394","005al00000RVcKvAAL","","","","","","","","Referral_Company__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDppYAG","","a0qWD00000GT8f3YAD","","false","","5755234552234","LLC_BI__Loan__c"
"a0SWD000001lzwq2AA","false","FC-002395","005al00000RVcKvAAL","","","","","","","","Referral_Company__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDh1YAG","","a0qWD00000GSgVQYA1","","false","","86934568253609236","LLC_BI__Loan__c"
"a0SWD000001lzwr2AA","false","FC-002396","005al00000RVcKvAAL","","","","","","","","Referral_Contact__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDf4YAG","","a0qWD00000GSgSpYAL","","false","","88456623534543","LLC_BI__Loan__c"
"a0SWD000001lzws2AA","false","FC-002397","005al00000RVcKvAAL","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgVdYAL","","false","","a2F750000000B8mEAE","LLC_BI__Loan__c"
"a0SWD000001lzwt2AA","false","FC-002398","005al00000RVcKvAAL","","","","","","","","LLC_BI__Reviewable_Loan_Facilities_Count__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgYoYAL","","false","","a3T3k000000sjFwEAI","LLC_BI__Product_Package__c"
"a0SWD000001lzwu2AA","false","FC-002399","005al00000RVcKvAAL","","","","","","","","Referral_Company__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDf4YAG","","a0qWD00000GSgYcYAL","","false","","a3T3k000000sjFxEAI","LLC_BI__Loan__c"
"a0SWD000001lzwv2AA","false","FC-002400","005al00000RVcKvAAL","","","","","","","","Referral_Company__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDh1YAG","","a0qWD00000GSgZmYAL","","false","","a3T3k000000sjFyEAI","LLC_BI__Loan__c"
"a0SWD000001lzww2AA","false","FC-002401","005al00000RVcKvAAL","","","","","","","","Referral_Contact__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDh1YAG","","a0qWD00000GSgZmYAL","","false","","a3T3k000000sjG1EAI","LLC_BI__Loan__c"
"a0SWD000001lzwx2AA","false","FC-002402","005al00000RVcKvAAL","","","","","","","","Referral_Contact__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDf4YAG","","a0qWD00000GSgYcYAL","","false","","a3T3k000000sjG2EAI","LLC_BI__Loan__c"
"a0SWD000001lzwy2AA","false","FC-002403","005al00000RVcKvAAL","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgdQYAT","","false","","a3T750000008UwREAU","LLC_BI__Loan__c"
"a0SWD000001lzwz2AA","false","FC-002404","005al00000RVcKvAAL","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgdTYAT","","false","","a3T750000008UwgEAE","LLC_BI__Product_Package__c"
"a0SWD000001lzx02AA","false","FC-002405","005al00000RVcKvAAL","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgauYAD","","false","","a3T750000008UwlEAE","LLC_BI__Loan__c"
"a0SWD000001lzx12AA","false","FC-002406","005al00000RVcKvAAL","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSge2YAD","","false","","a3T750000008VBgEAM","LLC_BI__Loan__c"
"a0SWD000001lzx22AA","false","FC-002407","005al00000RVcKvAAL","","","","","","","","LLC_BI__Stage__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgdRYAT","","false","","a3T750000008VCoEAM","LLC_BI__Loan__c"
"a0SWD000001lzx32AA","false","FC-002408","005al00000RVcKvAAL","","","","","","","","LLC_BI__Status__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDqWYAW","","a0qWD00000GSgYkYAL","","false","","a3T750000008VLvEAM","LLC_BI__Annual_Review__c"
"a0SWD000001lzx42AA","false","FC-002409","005al00000RVcKvAAL","","","","","","","","LLC_BI__Status__c","","","","false","","","false","false","false","false","false","false","false","true","false","","a0mWD000003RDrVYAW","","a0qWD00000GSgdvYAD","","false","","a3T750000008VM0EAM","LLC_BI__Annual_Review__c"
"a0SWD000001lzx52AA","false","FC-002410","005al00000RVcKvAAL","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3T4W000000q65NUAQ","Account"
"a0SWD000001lzx62AA","false","FC-002411","005al00000RVcKvAAL","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3T4W000000q65OUAQ","Account"
"a0SWD000001lzx72AA","false","FC-002412","005al00000RVcKvAAL","","What industry does your business belong to?","","","","","","Industry","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDXlYAO","","","","false","","a3T4W000000q65PUAQ","Account"
