"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","LLC_BI__Spread_Statement_Type__c","LLC_BI__Color__c","LLC_BI__Debit__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Group_Type__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Is_Summary_Group__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Row_Number__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Title__c","LLC_BI__Total_Type__c","LLC_BI__lookupKey__c","LLC_BI__Is_Grand_Total__c"
"a51WD00000ZIronYAD","false","Change in Investments","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjNYAR","","false","None","Financial","false","false","false","true","false","false","","","","21.0","false","","Change in Investments","Standard","comm-bl-42331411596701040","false"
"a51WD00000ZIrooYAD","false","Change in Net Intangibles","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjNYAR","","false","None","Financial","false","false","false","true","false","false","","","","31.0","false","","Change in Net Intangibles","Standard","comm-bl-42331795107126504","false"
"a51WD00000ZIrtRYAT","false","Total Current Assets","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjpYAB","","false","None","Financial","false","false","false","true","false","false","","","","10.0","false","","Current Assets","Standard","comm-bl-42332108058789168","false"
"a51WD00000ZIrsVYAT","false","Key Ratios","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjWYAR","","false","None","Financial","false","true","false","true","false","false","","","","132.5","false","","Key Ratios","Standard","comm-bl-42333514015919212","false"
"a51WD00000ZIrv4YAD","false","Net Cash from Funding","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjzYAB","","false","None","Financial","false","false","false","true","false","false","","","","210.0","false","","Cash from Funding","Standard","comm-bl-42334143940916599","false"
"a51WD00000ZIrpZYAT","false","Total Non-Current Liabilities","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjQYAR","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Non-Current Liabilities","Standard","comm-bl-42335031477237109","false"
"a51WD00000ZIrvdYAD","false","Book Interest Expense","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk2YAB","","false","None","Financial","false","false","false","true","false","false","","","","42.5","false","","Book Interest Expense","Standard","comm-bl-42335979649596042","false"
"a51WD00000ZIrqvYAD","false","Total Deductions","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjjYAB","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Deductions","Standard","comm-bl-42336197435388465","false"
"a51WD00000ZIruZYAT","false","Unexplained Out of Balance - M-3","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjwYAB","","false","None","Financial","false","false","false","true","false","false","","","","100.0","false","","UNRECONCILED DIFFERENCE TO M-3 BOOK INCOME","Standard","comm-bl-42338190460831463","false"
"a51WD00000ZIrtsYAD","false","Activity","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjsYAB","","false","None","Decimal","false","true","false","true","false","false","","","","45.0","false","","Activity","Standard","comm-bl-42338310803978496","false"
"a51WD00000ZIrsSYAT","false","Capital","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjWYAR","","false","None","Financial","false","false","false","true","false","false","","","","102.5","false","","Capital","Standard","comm-bl-42338457447365074","false"
"a51WD00000ZIrunYAD","false","Net Profit (Loss) after Taxes","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjxYAB","","false","None","Financial","false","false","false","true","false","false","","","","110.0","false","","Net Profit (Loss) after Taxes","Standard","comm-bl-42340267509111016","false"
"a51WD00000ZIrv5YAD","false","Cash from Trading Activities","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjzYAB","","false","None","Financial","false","false","false","true","false","false","","","","30.0","false","","Cash from Trading Activities","Standard","comm-bl-42347918020303179","false"
"a51WD00000ZIrssYAD","false","Accrual CDRC","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjXYAR","","false","None","Financial","false","true","false","true","false","false","","","","98.125","false","","Accrual CDRC","Standard","comm-bl-42348645777792170","false"
"a51WD00000ZIrqaYAD","false","Total Sch. E Expenses","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjfYAB","","false","None","Financial","false","false","false","true","false","false","","","","20.0","false","","Sch. E Expenses","Standard","comm-bl-42351277781950431","false"
"a51WD00000ZIrquYAD","false","Schedule K-1 Income","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjjYAB","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Schedule K-1 Income","Standard","comm-bl-42352698363641950","false"
"a51WD00000ZIruaYAD","false","Book Operating Profit","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjwYAB","","false","None","Financial","false","false","false","true","false","false","","","","50.0","false","","Book Operating Profit","Standard","comm-bl-42356757766183303","false"
"a51WD00000ZIrrgYAD","false","Profit Before Taxes","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjSYAR","","false","None","Financial","false","false","false","true","false","false","","","","70.0","false","","Profit Before Taxes","Standard","comm-bl-42358299040455601","false"
"a51WD00000ZIroHYAT","false","Cash Paid for Dividends & Interest","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjKYAR","","false","None","Financial","false","false","false","true","false","false","","","","81.0","false","","Cash Paid for Dividends & Interest","Standard","comm-bl-42360052847305415","false"
"a51WD00000ZIrrNYAT","false","Unexplained Difference from BS","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjmYAB","","false","None","Financial","false","false","false","true","false","false","","","","109.84375","false","","Analysis of Partners' Capital Accounts","Standard","comm-bl-42361434287278382","false"
"a51WD00000ZIrq5YAD","false","Total Equity","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjbYAB","","false","Total Equity","Financial","true","false","false","true","false","false","","","","90.0","false","","Equity","Standard","comm-bl-42362321106868977","false"
"a51WD00000ZIrvvYAD","false","Net Cash After Operations","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk3YAB","","false","None","Financial","false","false","false","true","false","false","","","","80.0","false","","Net Cash After Operations","Standard","comm-bl-42362736568105047","false"
"a51WD00000ZIrsZYAT","false","Growing Crops - Total Adj.","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjXYAR","","false","None","Financial","false","false","false","false","false","false","","","","8.75","false","","Growing Crops Change","Standard","comm-bl-42363882564542022","false"
"a51WD00000ZIrs1YAD","false","Cash After Debt Amort.","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjUYAR","","false","None","Financial","true","false","false","true","false","false","","","","120.0","false","","Cash After Debt Amort.","Standard","comm-bl-42368187143837953","false"
"a51WD00000ZIru4YAD","false","Book Depr, Depl, & Amort","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjtYAB","","false","None","Financial","false","false","false","true","false","false","","","","45.0","false","","Book Depreciation, Depletion & Amortization","Standard","comm-bl-42370435665869642","false"
"a51WD00000ZIrpcYAD","false","Unexplained Difference","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjQYAR","","false","None","Financial","true","false","false","true","true","false","","","","80.0","false","","Balance Check","Standard","comm-bl-42370527961130637","false"
"a51WD00000ZIrpDYAT","false","Total Current Assets","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjPYAR","","false","None","Financial","false","false","false","true","false","false","","","","12.5","false","","Total Current Assets","Standard","comm-bl-42370604169217499","false"
"a51WD00000ZIrp5YAD","false","Profit Before Extraordinary Items","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjOYAR","","false","None","Financial","true","false","false","true","false","false","","","","100.0","false","","Profit Before Extraordinary Items","Standard","comm-bl-42378278954277986","false"
"a51WD00000ZIrw7YAD","false","M-3: Net Income (Loss) Per Books (Line 26, Column A)","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk4YAB","","false","None","Financial","false","false","false","false","false","false","","","","79.84375","false","","SCHEDULE M-3: RECONCILIATION TO BOOK","Standard","comm-bl-42381955126708837","false"
"a51WD00000ZIrveYAD","false","Book Operating Expenses","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk2YAB","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Book Operating Expenses","Standard","comm-bl-42382574541794221","false"
"a51WD00000ZIrs7YAD","false","Financing Surplus/(Reqmnts)","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjUYAR","","false","None","Financial","true","false","false","true","false","false","","","","180.0","false","","Financing Surplus/(Reqmnts)","Standard","comm-bl-42383321712652028","false"
"a51WD00000ZIrsPYAT","false","Net Income","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjWYAR","","false","None","Financial","false","false","false","true","false","false","","","","62.5","false","","Net Income","Standard","comm-bl-42390426904766681","false"
"a51WD00000ZIrvwYAD","false","Total Cash Paid for Int. & Dist.","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk3YAB","","false","None","Financial","false","false","false","true","false","false","","","","90.0","false","","Cash Paid for Int. & Dist.","Standard","comm-bl-4239077369376783","false"
"a51WD00000ZIrw8YAD","false","PTEP: Balance at end of tax year","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk4YAB","","false","None","Financial","false","false","false","true","false","false","","","","99.84375","false","","SCHEDULE M-2 (B): SHAREHOLDERS' UNDISTRIBUTED TAXABLE INCOME PREVIOUSLY TAXED","Standard","comm-bl-42390877703176876","false"
"a51WD00000ZIrqzYAD","false","Total Net Cash Flow","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjjYAB","","false","None","Financial","true","false","false","true","false","false","","","","90.0","false","","Total Net Cash Flow","Standard","comm-bl-42391970053733353","false"
"a51WD00000ZIroCYAT","false","Cash Paid for Operating Costs","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjKYAR","","false","None","Financial","false","false","false","true","false","false","","","","31.0","false","","Cash Paid for Operating Costs","Standard","comm-bl-42393266103737605","false"
"a51WD00000ZIruNYAT","false","Total Pro Forma Debt Service","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjvYAB","","false","Debt Service","Financial","false","false","false","true","false","false","","","","30.0","false","","Pro Forma Debt Service","Standard","comm-bl-42395783329399730","false"
"a51WD00000ZIrutYAD","false","Total Current Liabilities","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjyYAB","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Current Liabilities","Standard","comm-bl-42396206041795330","false"
"a51WD00000ZIrtYYAT","false","Credits","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjqYAB","","false","None","Financial","false","false","false","true","false","false","","","","40.0","false","","Credits","Standard","comm-bl-42396381529687849","false"
"a51WD00000ZIrwnYAD","false","Total Liabilities","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk8YAB","","false","Total Liabilities","Financial","true","false","false","true","false","false","","","","60.0","false","","Total Liabilities","Standard","comm-bl-42397269935294557","false"
"a51WD00000ZIrsGYAT","false","Total Adjustments to Net Worth","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjVYAR","","false","None","Financial","true","false","false","true","false","false","","","","40.0","false","","Adjustments to Net Worth","Standard","comm-bl-42397955568990335","false"
"a51WD00000ZIroMYAT","false","Change in Investments","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjKYAR","","false","None","Financial","false","false","false","true","false","false","","","","131.0","false","","Change in Investments","Standard","comm-bl-42399151767825779","false"
"a51WD00000ZIroSYAT","false","Net Change in Other Funding","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjKYAR","","false","None","Financial","false","false","false","true","false","false","","","","191.0","false","","Change in Other Funding","Standard","comm-bl-42403598010038671","false"
"a51WD00000ZIrqbYAD","false","Income/(Loss) from Partnerships and S Corporations","2026-04-07T19:32:39.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjfYAB","","false","None","Financial","false","false","false","true","false","false","","","","30.0","false","","Income/(Loss) from Partnerships and S Corporations","Standard","comm-bl-42406538352575177","false"
"a51WD00000ZIrrOYAT","false","Total Left Side M-1 Adjustments","2026-04-07T19:32:42.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001ButjmYAB","","false","None","Financial","false","false","false","true","false","false","","","","15.0","false","","SCHEDULE M-1 (LEFT SIDE) | (ENTER +/- AS REPORTED ON RETURN)","Standard","comm-bl-42406710768905265","false"
"a51WD00000ZIrvTYAT","false","Annualized Values","2026-04-07T19:32:43.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","005al00000RVcKvAAL","2026-07-22T10:51:10.000Z","","","a55WD00001Butk1YAB","","false","None","Financial","false","true","false","true","false","false","","","","30.0","false","","Annualized Values","Standard","comm-bl-42415969660543489","false"
