"Id","IsDeleted","Name","LLC_BI__Spread_Statement_Type__c","LLC_BI__Debit__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Linked__c","LLC_BI__Linked_Spread_Statement_Record__c","LLC_BI__Linked_Spread_Statement_Total_Group__c","LLC_BI__Operation_Add__c","LLC_BI__Operation_Divide__c","LLC_BI__Operation_Multiply__c","LLC_BI__Operation_Subtract__c","LLC_BI__Operation__c","LLC_BI__Period_Over_Period_Change__c","LLC_BI__Row_Number__c","LLC_BI__Spread_Statement_Record_Total__c","LLC_BI__lookupKey__c","LLC_BI__Record_Type__c","LLC_BI__Prior_Fiscal_Year__c","LLC_BI__Display_Type__c","LLC_BI__KPI_Type__c","LLC_BI__Period_Over_Prior_Fiscal_Year__c","LLC_BI__Formula__c","LLC_BI__Source_Row__c","LLC_BI__Cloned_Source_Row__c","LLC_BI__Formula_Long_Text__c","LLC_BI__Associated_Parent_Record__c"
"a18bn000001a1jOAAQ","","Chg. Other Op. Non-Current Liabs","a19bn000001uMUtAAM","false","true","","","","","","","","ADD","false","61.0","a16bn00000108X3AAI","42031955514353863","Simulated","false","Group","","true","","","","<#Other_Operating_NonCur_Liabs_ACCTGRD>",""
"a18bn000001Zt0xAAC","","Chg in Costs in Excess of Billings","a19bn000001uMdZAAU","true","true","","","","","","","","ADD","false","31.0","a16bn00000108ekAAA","42032025211865651","Simulated","false","Group","","true","","","","<#Costs_in_Excess_of_Billings_ACCTGRD>",""
"a18bn000001a1oLAAQ","","Chg. U.S government obligations","a19bn000001uMUhAAM","true","true","","","","","","","","ADD","false","-9.0","a16bn00000108VoAAI","42032375462591609","Simulated","false","Group","","true","","","","<#Other_Accounts_Receivable_CP_ACCTGRD>",""
"a18bn000001a1TQAAY","","Other Non-Op. Non-Current Liabs","a19bn000001uMUUAA2","false","true","","","","","","","","ADD","false","61.0","a16bn00000108IlAAI","42033572336242948","Standard","false","Group","","false","","","","",""
"a18bn000001a1KUAAY","","Loss on Sale of Assets","a19bn000001uMdXAAU","true","true","","","","","","","","ADD","false","30.0","a16bn00000108eUAAQ","42033679905660432","Standard","false","Group","","false","","","","",""
"a18bn000001a1M5AAI","","DSCR","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","51.0","a16bn00000108agAAA","42033887054904582","Simulated","false","Decimal","","false","","","","<#noi>/ <#Debt_Service_3_ACCTGRD>",""
"a18bn000001a1PsAAI","","Cleaning and Maintenance","a19bn000001uMdFAAU","false","true","","","","","","","","ADD","false","21.0","a16bn00000108byAAA","42033961424919905","Standard","false","Group","","false","","","","",""
"a18bn000001a1H9AAI","","Amortization","a19bn000001uMdHAAU","false","true","","","","","","","","ADD","false","51.0","a16bn00000108cCAAQ","42034046734093483","Simulated","false","Group","","false","","","","<#Sch_C_Amortization_Expense_ACCTGRD>",""
"a18bn000001a1kgAAA","","Net Cash from Funding","a19bn000001uMUwAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108XpAAI","42034260767124405","Simulated","false","Group","","false","","","","<#DCF_Net_Change_in_Borrowing_ACCTGRD> + <#DCF_Net_Change_in_Other_Funding_ACCTGRD>",""
"a18bn000001a1cuAAA","","Average # of Cattle","a19bn000001uMUYAA2","false","true","","","","","","","","ADD","false","91.0","a16bn00000108JOAAY","42034329526093444","Standard","false","Group","","false","","","","",""
"a18bn000001a1CLAAY","","Landscaping","a19bn000001uMdhAAE","false","true","","","","","","","","ADD","false","600.0","a16bn00000108gQAAQ","42034350622336612","Standard","false","Group","","false","","","","",""
"a18bn000001a1sfAAA","","Tangible Net Worth excl Soft Assets","a19bn000001uMUeAAM","false","true","","","","","","","","ADD","false","21.0","a16bn00000108VJAAY","42034383038882294","Simulated","false","Group","","false","","","","<#Tangible_Net_Worth_Actual_ACCTGRD> - <#Loans_to_Related_Co_LTP_ACCTGRD>",""
"a18bn000001a1EPAAY","","Other Expenses","a19bn000001uMdJAAU","false","true","","","","","","","","ADD","false","151.0","a16bn00000108cQAAQ","42034506669799089","Standard","false","Group","","false","","","","",""
"a18bn000001a17dAAA","","Chg in Stock Warrants","a19bn000001uMdUAAU","false","true","","","","","","","","ADD","false","21.0","a16bn00000108e7AAA","42034657166464859","Simulated","false","Group","","true","","","","<#Stock_Warrants_ACCTGRD>",""
"a18bn000001a1MQAAY","","Total Assets Growth","a19bn000001uMV5AAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108b2AAA","42034892305471039","Simulated","false","Percentage","","false","","","","(<#Total_Assets_ACCTGRD>-<#Prior_Period_Total_Assets_ACCTGRD>)/<#Prior_Period_Total_Assets_ACCTGRD>",""
"a18bn000001a1mvAAA","","Current Ratio","a19bn000001uMUYAA2","false","true","","","","","","","","ADD","false","11.0","a16bn00000108JPAAY","42035268656461728","Simulated","false","Decimal","","false","","","","<#Total_Current_Assets_ACCTGRD>/<#Total_Current_Liabilities_ACCTGRD>",""
"a18bn000001a1XxAAI","","Chg Non Op Current Liabs","a19bn000001uMUwAAM","false","true","","","","","","","","ADD","false","71.0","a16bn00000108XjAAI","42035823870310688","Simulated","false","Group","","true","","","","<#Other_NonOp_Current_Liabs_ACCTGRD>",""
"a18bn000001a1ZlAAI","","General & Administrative PSF","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","60.0","a16bn00000108aiAAA","42036278080001243","Simulated","false","Group","","false","","","","<#General_And_Administrative>/<#square footage>",""
"a18bn000001a1iHAAQ","","Financing Surplus/(Reqmnts)","a19bn000001uMUtAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108XFAAY","42036376157960111","Simulated","false","Group","","false","","","","<#DCF_Cash_After_Debt_Amort_ACCTGRD>+<#DCF_Cash_Paid_for_Plant_and_Investments_ACCTGRD>+<#DCF_Extraordinary_and_NonCash_Items_ACCTGRD>",""
"a18bn000001a1dxAAA","","Current Liabilities","a19bn000001uMURAA2","false","true","","","","","","","","ADD","false","1.0","a16bn00000108ICAAY","42037407602495622","Standard","false","Group","","false","","","","",""
"a18bn000001a17HAAQ","","Fertilizers and Lime","a19bn000001uMdKAAU","false","true","","","","","","","","ADD","false","71.0","a16bn00000108cXAAQ","42037610073874385","Standard","false","Group","","false","","","","",""
"a18bn000001a1kyAAA","","Contributions","a19bn000001uMUyAAM","false","true","","","","","","","","ADD","false","36.0","a16bn00000108Y3AAI","42037617132442962","Standard","false","Group","","false","","","","",""
"a18bn000001a15iAAA","","Repairs and Maintenance","a19bn000001uMdKAAU","false","true","","","","","","","","ADD","false","161.0","a16bn00000108cXAAQ","42038271634572038","Standard","false","Group","","false","","","","",""
"a18bn000001a1MDAAY","","Max Loan @ Policy LTV - Recon. Value","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","120.0","a16bn00000108adAAA","42038713713672084","Simulated","false","Group","","false","","","","<#Reconciled Value>* {{loanAssumptions:policyLTV}}",""
"a18bn000001a1Z5AAI","","CPLTD - Other","a19bn000001uMV1AAM","false","true","","","","","","","","ADD","false","86.0","a16bn00000108aJAAQ","42039261699304134","Standard","false","Group","","false","","","","",""
"a18bn000001a1SuAAI","","Personnel Expense","a19bn000001uMUtAAM","true","true","","","","","","","","ADD","false","13.5","a16bn00000108X1AAI","42039282218268800","Simulated","false","Group","","false","","","","<#Personnel_Expense_ACCTGRD>",""
"a18bn000001a1f1AAA","","14q. Reduction in taxes avail for credit","a19bn000001uMUjAAM","false","true","","","","","","","","ADD","false","151.0","a16bn00000108W7AAI","42039422790254014","Standard","false","Group","","false","","","","",""
"a18bn000001a1k5AAA","","Working Capital","a19bn000001uMUxAAM","false","true","","","","","","","","ADD","false","1.0","a16bn00000108XvAAI","42039506074323164","Simulated","false","Financial","","false","","","","<#Total_Current_Assets_ACCTGRD> - <#Total_Current_Liabilities_ACCTGRD>",""
"a18bn000001a1RfAAI","","Other Assets Convertible to Cash","a19bn000001uMUmAAM","false","true","","","","","","","","ADD","false","51.0","a16bn00000108WMAAY","42039770973497863","Standard","false","Group","","false","","","","",""
"a18bn000001a1aWAAQ","","Payroll & Benefits","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","111.0","a16bn00000108aYAAQ","42040617856131439","Standard","false","Group","","false","","","","",""
"a18bn000001a12xAAA","","Gain on Sale of Assets","a19bn000001uMdQAAU","false","true","","","","","","","","ADD","false","31.0","a16bn00000108dIAAQ","42040627229482122","Simulated","false","Group","","false","","","","<#Gain_on_Asset_Sale_ACCTGRD>",""
"a18bn000001a1QdAAI","","Total foreign taxes","a19bn000001uMdDAAU","false","true","","","","","","","","ADD","false","141.0","a16bn00000108blAAA","42040757536439506","Standard","false","Group","","false","","","","",""
"a18bn000001a1OgAAI","","Current Period Interest Expense","a19bn000001uMV4AAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108asAAA","42040885993490740","Simulated","false","Group","","false","","","","<#Interest_Expense_ACCTGRD> * -1",""
"a18bn000001a1JSAAY","","Chg Due to Related CP","a19bn000001uMddAAE","false","true","","","","","","","","ADD","false","41.0","a16bn00000108fSAAQ","42041256201365925","Simulated","false","Group","","true","","","","<#Due_to_Related_Co_CP_ACCTGRD> + <#Due_to_OfficersStkhldrs_CP_ACCTGRD>",""
"a18bn000001a1gTAAQ","","Depreciation and Section 179 Expense","a19bn000001uMUqAAM","false","true","","","","","","","","ADD","false","41.0","a16bn00000108WrAAI","42041404823470048","Standard","false","Group","","false","","","","",""
"a18bn000001a1eVAAQ","","Veterinary, Breeding & Medicine","a19bn000001uMUSAA2","false","true","","","","","","","","ADD","false","211.0","a16bn00000108IJAAY","42041944999425633","Standard","false","Group","","false","","","","",""
"a18bn000001a1AdAAI","","Quick Ratio","a19bn000001uMdNAAU","false","true","","","","","","","","ADD","false","11.0","a16bn00000108ckAAA","42041997404110699","Simulated","false","Decimal","","false","","","","(<#Cash_ACCTGRD>+<#Marketable_Securities_ACCTGRD>+<#Accounts_Rec_Trade_CP_ACCTGRD>+ <#Bad_Debt_Reserve_ACCTGRD>)/<#Total_Current_Liabilities_ACCTGRD>",""
"a18bn000001a1X7AAI","","Deferred Income Taxes LT","a19bn000001uMV1AAM","false","true","","","","","","","","ADD","false","70.0","a16bn00000108aNAAQ","42043186276303160","Standard","false","Group","","false","","","","",""
"a18bn000001a1oNAAQ","","Amortization Expense","a19bn000001uMUhAAM","true","true","","","","","","","","ADD","false","31.0","a16bn00000108VqAAI","42043213456841602","Simulated","false","Group","","false","","","","<#Amortization_Expense_ACCTGRD>",""
"a18bn000001a11nAAA","","Total Stated Net Worth (subT)","a19bn000001uMdGAAU","false","true","","","","","","","","ADD","false","1.0","a16bn00000108c3AAA","42043457316676385","Simulated","false","Group","","false","","","","<#PFS_Total_Assets_ACCTGRD>-<#PFS_Liabilities_ACCTGRD>",""
"a18bn000001a1ddAAA","","Raised Breeding Stock","a19bn000001uMURAA2","false","true","","","","","","","","ADD","false","21.0","a16bn00000108I3AAI","42043790038390226","Standard","false","Group","","false","","","","",""
"a18bn000001a12pAAA","","Loss on Sale of Assets","a19bn000001uMdeAAE","true","true","","","","","","","","ADD","false","21.0","a16bn00000108fgAAA","42045061652915915","Standard","false","Group","","false","","","","",""
"a18bn000001a1BLAAY","","Common Stock","a19bn000001uMdMAAU","false","true","","","","","","","","ADD","false","11.0","a16bn00000108cfAAA","42045256595700789","Standard","false","Group","","false","","","","",""
"a18bn000001a1hkAAA","","Current Period Interest Expense","a19bn000001uMUsAAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108WvAAI","42045993683026799","Simulated","false","Group","","false","","","","<#Interest_Expense_ACCTGRD> * -1",""
"a18bn000001a16zAAA","","Total Adjustments to Net Worth","a19bn000001uMdRAAU","true","true","","","","","","","","ADD","false","11.0","a16bn00000108dYAAQ","42046106338006050","Simulated","false","Group","","false","","","","<#Total_Changes_in_Retained_Earnings_ACCTGRD>+<#Total_Changes_in_Equity_Accounts_ACCTGRD>",""
"a18bn000001a1G3AAI","","Retained Earnings","a19bn000001uMdYAAU","false","true","","","","","","","","ADD","false","90.0","a16bn00000108egAAA","42046422023519855","Standard","false","Group","","false","","","","",""
"a18bn000001a1qtAAA","","Repairs and maintenance","a19bn000001uMUfAAM","false","true","","","","","","","","ADD","false","-1.5","a16bn00000108VUAAY","42046664469434327","Standard","false","Group","","false","","","","",""
"a18bn000001a1LxAAI","","Debt Service","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","31.0","a16bn00000108afAAA","42046995488253043","Simulated","false","Financial","","false","","","","(PMT(<#Interest_Rate_2_ACCTGRD>/12,<#Amortization_2_ACCTGRD>,-1 * <#Loan_Amount_2_ACCTGRD>) * {{period:numberOfPeriods}})",""
"a18bn000001a0z5AAA","","Chg. Accrued Op. Exp.","a19bn000001uMdQAAU","false","true","","","","","","","","ADD","false","71.0","a16bn00000108dAAAQ","42047186629521631","Simulated","false","Group","","true","","","","<#Other_Accruals_ACCTGRD>",""
"a18bn000001a1k6AAA","","Sales","a19bn000001uMV0AAM","false","true","","","","","","","","ADD","false","10.0","a16bn00000108ZtAAI","42047201699045981","Standard","false","Group","","false","","","","",""
"a18bn000001a1qVAAQ","","(A) EBITDA","a19bn000001uMUeAAM","false","true","","","","","","","","ADD","false","31.0","a16bn00000108VLAAY","42047452742335458","Simulated","false","Group","","false","","","","<#EBITDA_Annualized_ACCTGRD>",""
"a18bn000001a1YJAAY","","Accrued Bonuses","a19bn000001uMV1AAM","false","true","","","","","","","","ADD","false","150.0","a16bn00000108aLAAQ","42047581705462182","Standard","false","Group","","false","","","","",""
"a18bn000001a1jWAAQ","","General & Administrative","a19bn000001uMUWAA2","false","true","","","","","","","","ADD","false","1.0","a16bn00000108J1AAI","42048067686190930","Standard","false","Group","","false","","","","",""
"a18bn000001a1BQAAY","","Buildings & Improvements","a19bn000001uMdYAAU","false","true","","","","","","","","ADD","false","30.0","a16bn00000108ebAAA","42048284749908411","Standard","false","Group","","false","","","","",""
"a18bn000001a1ipAAA","","Net Worth Growth","a19bn000001uMUVAA2","false","true","","","","","","","","ADD","false","21.0","a16bn00000108IvAAI","42048344587318255","Simulated","false","Percentage","","false","","","","(<#Net_Worth_ACCTGRD>-<#Prior_Period_Net_Worth_ACCTGRD>)/<#Prior_Period_Net_Worth_ACCTGRD>",""
"a18bn000001a1VQAAY","","Income from Subsidiary","a19bn000001uMV0AAM","false","true","","","","","","","","ADD","false","90.0","a16bn00000108ZyAAI","42048529484509100","Standard","false","Group","","false","","","","",""
"a18bn000001a1TFAAY","","Revolving Line of Credit","a19bn000001uMUUAA2","false","true","","","","","","","","ADD","false","6.0","a16bn00000108IkAAI","42048627159962245","Standard","false","Group","","false","","","","",""
"a18bn000001a11EAAQ","","Additional Paid-in Capital","a19bn000001uMdfAAE","false","true","","","","","","","","ADD","false","70.0","a16bn00000108g2AAA","42049138365033979","Standard","false","Group","","false","","","","",""
"a18bn000001a1NqAAI","","Chg. Tax-exempt securities","a19bn000001uMdBAAU","true","true","","","","","","","","ADD","false","1.0","a16bn00000108bQAAQ","42049729238923135","Simulated","false","Group","","true","","","","<#Marketable_Securities_ACCTGRD>",""
"a18bn000001a1nqAAA","","Income incl in Sch K not recorded on books this year","a19bn000001uMUiAAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108VxAAI","42050171043310657","Standard","false","Group","","false","","","","",""
"a18bn000001a1dtAAA","","Long Term Debt - Ours","a19bn000001uMURAA2","false","true","","","","","","","","ADD","false","1.0","a16bn00000108I9AAI","42050375210406825","Standard","false","Group","","false","","","","",""
"a18bn000001a1mcAAA","","Utilities","a19bn000001uMV2AAM","false","true","","","","","","","","ADD","false","41.0","a16bn00000108aYAAQ","42050463695230465","Standard","false","Group","","false","","","","",""
"a18bn000001Zt0gAAC","","Costs in Excess of Billings","a19bn000001uMdMAAU","false","true","","","","","","","","ADD","false","81.0","a16bn00000108cZAAQ","42050676685970507","Standard","false","Group","","false","","","","",""
"a18bn000001a0zLAAQ","","Chg. Income Taxes Receivable","a19bn000001uMdQAAU","true","true","","","","","","","","ADD","false","11.0","a16bn00000108d9AAA","42051136269776408","Simulated","false","Group","","true","","","","<#Income_Tax_Receivable_ACCTGRD>",""
"a18bn000001a13fAAA","","Other Due to Related CP","a19bn000001uMdYAAU","false","true","","","","","","","","ADD","false","190.0","a16bn00000108edAAA","42051456827891922","Standard","false","Group","","false","","","","",""
"a18bn000001a1enAAA","","14c. Gross income sourced at shhldr level","a19bn000001uMUjAAM","false","true","","","","","","","","ADD","false","11.0","a16bn00000108W7AAI","42051593958751649","Standard","false","Group","","false","","","","",""
"a18bn000001a1h0AAA","","Amortization","a19bn000001uMV6AAM","false","true","","","","","","","","ADD","false","0.94140625","a16bn00000108b9AAA","42051723551940071","Standard","false","Group","","false","","","","",""
"a18bn000001a1HgAAI","","Chg Equity Accounts","a19bn000001uMdSAAU","false","true","","","","","","","","ADD","false","51.0","a16bn00000108dsAAA","42051856690947101","Simulated","false","Group","","false","","","","<#Total_Changes_in_Equity_Accounts_ACCTGRD>",""
"a18bn000001a1HkAAI","","Sustainable Growth","a19bn000001uMdaAAE","false","true","","","","","","","","ADD","false","61.0","a16bn00000108fGAAQ","42052339515726149","Simulated","false","Group","","false","","","","(1+ (-1 * <#Dividend_Payout_Rate_ACCTGRD>)) * <#Return_on_Equity_ACCTGRD>",""
